"time","PI.x","aimc.is[1]","aimc.is[2]","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","loadInertia.w","powerSensor.flange_a.phi"
2.2749999999999999,-8.7615962623906172e-06,-4.8852660082871182,8.3123438110696455,-0.16003875561549083,0.18790094012032726,-6.1685835119783405,-5.5893861819807666,157.04190598225662,357.2696190479171
2.2750500000000002,-8.7736228983862936e-06,-4.9911237241813069,8.298094577512094,-0.16003946435301292,0.18790033623760397,-6.1685624251740876,-5.5894094538655299,157.04190598230846,357.27747114321619
2.2751000000000001,-8.7854261289952473e-06,-5.0957499549847043,8.2817979132899211,-0.16004017308805388,0.18789973235173923,-6.1685413382822665,-5.5894327256702425,157.04190598236008,357.28532323851533
2.27515,-8.7970054754380612e-06,-5.1991188857381063,8.2634578393613101,-0.16004088182061846,0.18789912846273538,-6.1685202513028718,-5.5894559973949063,157.04190598241146,357.29317533381436
2.2751999999999999,-8.8083604589352046e-06,-5.3012050117070233,8.2430788808648749,-0.16004159055071154,0.18789852457059483,-6.1684991642358984,-5.5894792690395239,157.04190598246257,357.30102742911345
2.2752500000000002,-8.8194906007072401e-06,-5.4019831446666657,8.2206660660036857,-0.16004229927833791,0.18789792067531993,-6.1684780770813408,-5.5895025406040979,157.04190598251341,357.30887952441253
2.2753000000000001,-8.8303954219744474e-06,-5.5014284191223322,8.1962249248042962,-0.16004300800350232,0.18789731677691304,-6.1684569898391963,-5.5895258120886275,157.041905982564,357.31673161971173
2.27535,-8.8410744439573942e-06,-5.5995162984368756,8.1697614877531297,-0.16004371672620959,0.18789671287537657,-6.1684359025094606,-5.589549083493119,157.04190598261434,357.32458371501076
2.2754000000000003,-8.8515271878766413e-06,-5.6962225808975582,8.141282284306584,-0.16004442544646458,0.18789610897071282,-6.1684148150921265,-5.5895723548175713,157.04190598266439,357.3324358103099
2.2754500000000002,-8.8617531749524769e-06,-5.7915234056741465,8.1107943412824923,-0.16004513416427202,0.18789550506292424,-6.1683937275871923,-5.5895956260619881,157.04190598271418,357.34028790560899
2.2755000000000001,-8.8717519264054601e-06,-5.8853952587149188,8.0783051811243798,-0.16004584287963669,0.18789490115201316,-6.1683726399946508,-5.5896188972263703,157.04190598276372,357.34814000090807
2.27555,-8.8815229634560671e-06,-5.9778149785455366,8.0438228200461559,-0.16004655159256345,0.18789429723798193,-6.1683515523144985,-5.5896421683107205,157.04190598281301,357.35599209620722
2.2756000000000003,-8.8910658073248486e-06,-6.0687597619823075,8.0073557660544949,-0.1600472603030571,0.18789369332083294,-6.1683304645467318,-5.5896654393150405,157.041905982862,357.36384419150636
2.2756500000000002,-8.9003799792321064e-06,-6.1582071697602867,7.968913016849732,-0.16004796901112234,0.18789308940056854,-6.1683093766913437,-5.5896887102393311,157.04190598291072,357.37169628680545
2.2757000000000001,-8.9094650003983978e-06,-6.2461351320707248,7.9285040576046706,-0.16004867771676412,0.18789248547719112,-6.1682882887483315,-5.5897119810835969,157.04190598295921,357.37954838210453
2.2757499999999999,-8.9183203920441923e-06,-6.3325219540046787,7.8861388586253351,-0.16004938641998717,0.18789188155070305,-6.1682672007176915,-5.5897352518478396,157.04190598300735,357.38740047740362
2.2758000000000003,-8.9269456753900339e-06,-6.4173463209084396,7.8418278728897564,-0.16005009512079629,0.18789127762110669,-6.1682461125994168,-5.5897585225320592,157.04190598305533,357.39525257270287
2.2758500000000002,-8.9353403716562428e-06,-6.5005873036349424,7.7955820334722983,-0.16005080381919623,0.18789067368840442,-6.1682250243935046,-5.5897817931362592,157.04190598310294,357.40310466800196
2.2759,-8.9435040020633664e-06,-6.5822243637192575,7.7474127508409918,-0.16005151251519187,0.18789006975259859,-6.1682039360999479,-5.5898050636604415,157.04190598315029,357.41095676330104
2.2759499999999999,-8.9514360878318758e-06,-6.6622373584384276,7.6973319100455297,-0.16005222120878795,0.18788946581369159,-6.1681828477187448,-5.5898283341046069,157.04190598319738,357.41880885860013
