"time","imc.idq_rr[1]","imc.idq_rr[2]","loadInertia.phi","loadInertia.w","imc.idq_sr[1]","imc.idq_sr[2]","imc.is[1]","imc.is[2]","tauElectrical","tauShaft","wMechanical"
3.5274999999999999,-68.585127458904893,118.14288657428833,522.28094755961126,138.65761452728734,72.840965928815038,-121.21961196917566,122.48716980743542,-0.025365336552953477,-8.0752867614645396,-6.4602294091716317,138.65761452728734
3.528,-51.598042717391664,126.48835190709218,522.35027567072473,138.65482991770648,55.387833365701198,-130.12374325437935,122.48717057637593,-0.025366874434046893,-8.0754488564873128,-6.4603590851898502,138.65482991770648
3.5285000000000002,-33.620910014106421,132.40579825898686,522.41960238951958,138.65204525222509,36.871924334286511,-136.53007668438002,122.48717134229713,-0.025368406276481226,-8.0756109618780503,-6.4604887695024402,138.65204525222509
3.5289999999999999,-14.998833052141219,135.78179493181841,522.48892771596775,138.64926053084881,17.648686348480709,-140.31580279429346,122.48717211158552,-0.025369944853243349,-8.0757730738911562,-6.4606184591129248,138.64926053084881
3.5295000000000001,3.9107407745557818,136.55169994229578,522.55825165004103,138.64647575356307,-1.9128931343000517,-141.40842083683987,122.48717287979157,-0.025371481265343034,-8.0759352009573835,-6.460748160765907,138.64647575356307
3.5300000000000002,22.744882246806537,134.70089386034428,522.6275741917118,138.64369092037484,-21.437370213672416,-139.78712316272922,122.48717364833945,-0.025373018361072794,-8.0760973331389625,-6.4608778665111704,138.64369092037484
3.5305,41.142146142445014,130.26505329731918,522.69689534095198,138.64090603127585,-40.550050629480573,-135.48318728836676,122.48717441718676,-0.025374556055678399,-8.0762594769681701,-6.4610075815745365,138.64090603127585
3.5310000000000001,58.749507310779038,123.32945923044726,522.76621509773372,138.63812108626169,-58.884180173099736,-128.57936836556587,122.48717518425951,-0.025376090201189503,-8.0764216313964177,-6.4611373051171341,138.63812108626169
3.5314999999999999,75.229133938809412,114.02735352125082,522.83553346202882,138.63533608533007,-76.087981445611689,-119.20830392030575,122.48717595046755,-0.025377622617145431,-8.0765837958626268,-6.4612670366901011,138.63533608533007
3.532,90.264868047133135,102.53737542902222,522.90485043380966,138.63255102848092,-91.831401947725709,-107.54996169416809,122.48717671945263,-0.025379160587457573,-8.0767459741330061,-6.4613967793064049,138.63255102848092
