"time","aimc3.is[1]","aimc3.is[2]","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.is[1]","aimcM.is[2]","aimcM.is[3]","aimcM.is[4]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","loadInertia3.phi","loadInertia3.w","loadInertiaM.phi","loadInertiaM.w"
0.9074000000000001,137.06678817950109,-38.372072855756649,-0.10823702457057531,-0.40105184521805221,-0.30482765763177117,0.3150578507361162,82.240072907674119,45.287215013484975,-54.251034773553506,-78.816198428391246,-0.10823702456070289,-0.40105184522071663,-0.30482765763177183,0.31505785073611292,83.670437342302762,150.8440072335614,83.670437342290455,150.84400723356131
0.90745000000000009,136.5028352641161,-36.229306507510181,-0.10798692269341928,-0.40111925980226304,-0.30973876541827938,0.31023095806245421,81.901701158490354,46.408747846413071,-53.21951761408021,-79.300218596746944,-0.10798692268354521,-0.4011192598049213,-0.3097387654182801,0.31023095806245093,83.677979542664289,150.84400722816278,83.677979542651983,150.8440072281627
0.90750000000000008,135.90520296224378,-34.07760216331414,-0.10773677882750493,-0.40118651841916447,-0.31457345021165362,0.30532752107290573,81.543121777366167,47.518829660188437,-52.174869941750721,-79.764672642754164,-0.10773677881762919,-0.40118651842181657,-0.31457345021165439,0.30532752107290245,83.685521743025575,150.84400722277374,83.685521743013268,150.84400722277366
0.90755000000000008,135.27403713603658,-31.917488187301252,-0.10748659307009575,-0.4012536210426042,-0.31933051811004048,0.30034874833791264,81.164422281595179,48.617187409160785,-51.117348025348299,-80.209445903581255,-0.10748659306021836,-0.40125362104525014,-0.31933051811004126,0.30034874833790937,83.693063943386576,150.84400721739416,83.69306394337427,150.84400721739408
0.90760000000000007,134.60949445755983,-29.749499041346301,-0.10723636551847106,-0.40132056764649071,-0.32400879597772697,0.2952958690419194,80.765696674509414,49.70354959542896,-50.047213663056006,-80.634428681423458,-0.10723636550859202,-0.40132056764913043,-0.3240087959777278,0.29529586904191618,83.700606143747322,150.8440072120242,83.700606143735016,150.84400721202411
0.90765000000000007,133.91173915971353,-27.574170039383574,-0.10698609626992658,-0.40138735820479332,-0.32860712968967043,0.29017013009966874,80.347043495846336,50.777648052513044,-48.964731130613004,-81.039516141191385,-0.1069860962600459,-0.40138735820742688,-0.32860712968967132,0.29017013009966552,83.708148344107784,150.84400720666378,83.708148344095477,150.84400720666369
0.90770000000000006,133.18094386996216,-25.392038596541681,-0.10673578542177432,-0.40145399269154169,-0.33312438497317021,0.28497279654284985,79.908566321950929,51.839217551555606,-47.870167924926143,-81.424608376324301,-0.10673578541189199,-0.40145399269416909,-0.33312438497317115,0.28497279654284663,83.715690544467975,150.84400720131302,83.715690544455668,150.84400720131293
0.90775000000000006,132.41728723115912,-23.20364068772756,-0.10648543307134223,-0.4015204710808265,-0.33755944619944667,0.27970514956014442,79.450372338669268,52.887996909695119,-46.763792651614445,-81.789610211245318,-0.10648543306145826,-0.40152047108344774,-0.33755944619944767,0.27970514956014131,83.723232744827911,150.84400719597184,83.723232744815604,150.84400719597176
0.90780000000000005,131.62095852619075,-21.009517514418462,-0.10623503931597489,-0.40158679334679892,-0.34191121963257426,0.27436848946477421,78.972575115731757,53.923726978465204,-45.645879042971167,-82.134431673348473,-0.10623503930608928,-0.401586793349414,-0.34191121963257526,0.27436848946477105,83.730774945187576,150.84400719064033,83.73077494517527,150.84400719064021
0.90785000000000005,130.7921545647053,-18.810210895355539,-0.10598460425303252,-0.40165295946367097,-0.34617863174615759,0.26896413320952606,78.475292738840039,54.946152077979974,-44.516703203627962,-82.458987724875314,-0.10598460424314528,-0.40165295946627988,-0.34617863174615859,0.26896413320952273,83.738317145546972,150.84400718531845,83.738317145534666,150.84400718531836
0.90790000000000004,129.9310803200147,-16.606264123258825,-0.10573412797989161,-0.40171896940571522,-0.35036062992480455,0.26349341453815744,77.95864819198232,55.955019760292892,-43.37654413898607,-82.763198352696207,-0.10573412797000273,-0.40171896940831797,-0.3503606299248056,0.26349341453815411,83.745859345906112,150.84400718000632,83.745859345893805,150.84400718000623
0.90795000000000003,129.03794675531933,-14.398218985071225,-0.10548361059394437,-0.40178482314726505,-0.35445618137146068,0.25795768234418298,77.422768053164404,56.950081653587489,-42.225681929204136,-83.046988283976148,-0.10548361058405387,-0.40178482314986164,-0.35445618137146162,0.25795768234417954,83.753401546264968,150.84400717470382,83.753401546252661,150.84400717470373
0.90800000000000003,128.11297477025377,-12.186620989578454,-0.10523305219259961,-0.40185052066271465,-0.35846427590916419,0.25235830281065397,76.867784862168293,57.931092049642686,-41.064400970090375,-83.310287576777071,-0.10523305218270748,-0.40185052066530508,-0.3584642759091653,0.25235830281065053,83.760943746623582,150.8440071694111,83.760943746611275,150.84400716941101
0.90805000000000002,127.15639305406482,-9.9720164187882396,-0.10498245287328156,-0.4019160619265188,-0.36238392489752186,0.24669665777293937,76.293835832412967,58.897808741412348,-39.892988167365473,-83.553031341641741,-0.10498245286338781,-0.40191606192910306,-0.36238392489752297,0.24669665777293578,83.768485946981912,150.84400716412813,83.768485946969605,150.84400716412804
0.90810000000000002,126.16843811480148,-7.7549523004350309,-0.10473181273343056,-0.40198144691319321,-0.36621416153127329,0.2409741444251125,75.701062868854464,59.849993056016004,-38.711732933828451,-83.775159772530444,-0.1047318127235352,-0.40198144691577126,-0.3662141615312744,0.24097414442510887,83.77602814734,150.84400715885496,83.776028147327693,150.84400715885488
0.90815000000000001,125.1493524200533,-5.5359740567259026,-0.10448113187050262,-0.40204667559731422,-0.3699540399316707,0.23519217400755163,75.089611452046569,60.787410446885097,-37.520925707781913,-83.976617823620472,-0.10448113186060565,-0.40204667559988611,-0.36995403993167175,0.23519217400754788,83.783570347697804,150.84400715359155,83.783570347685497,150.84400715359146
0.90820000000000001,124.09938759790622,-3.3156294091474283,-0.10423041038197005,-0.40211174795351895,-0.37360263745686545,0.22935217323039717,74.459632558757704,61.709829568890932,-36.320860445221456,-84.157355824645862,-0.10423041037207148,-0.40211174795608462,-0.37360263745686645,0.22935217323039331,83.791112548055352,150.84400714833797,83.791112548043046,150.84400714833788
0.90825,123.01880331717119,-1.0944669260094586,-0.10397964836532055,-0.40217666395650525,-0.37715905425581908,0.22345558334168905,73.811281990276569,62.617022658783135,-35.111833712862179,-84.31732930066724,-0.10397964835542037,-0.40217666395906482,-0.37715905425582014,0.22345558334168505,83.798654748412645,150.84400714309425,83.798654748400338,150.84400714309416
0.9083,121.90786668543399,1.1269647871175443,-0.10372884591805764,-0.40224142358103204,-0.38062241314773237,0.21750385947369577,73.144720011234455,63.508765758701948,-33.894144188836911,-84.4564988869936,-0.10372884590815586,-0.40224142358358539,-0.38062241314773343,0.21750385947369169,83.806196948769653,150.84400713786036,83.806196948757346,150.84400713786027
0.90834999999999999,120.76685072934819,3.3481188644574593,-0.10347800313770057,-0.40230602680191885,-0.38399185891255516,0.21149846961100791,72.460110437621452,64.384839104714828,-32.668091510716657,-84.574830005898377,-0.10347800312779717,-0.40230602680446598,-0.38399185891255627,0.21149846961100374,83.813739149126434,150.84400713263642,83.813739149114127,150.84400713263634
0.9084000000000001,119.59603680299813,5.5684474752220829,-0.10322712012178398,-0.40237047359404615,-0.38726656007878663,0.20544089540658045,71.757622081773206,65.245026584584693,-31.433978055643696,-84.672293424593462,-0.103227120111879,-0.40237047359658712,-0.38726656007878774,0.2054408954065762,83.821281349482945,150.84400712742232,83.821281349470638,150.84400712742223
0.90845000000000009,118.39571453012164,7.7874019503685172,-0.10297619696785956,-0.40243476393235472,-0.39044570913611842,0.19933263181797745,71.037428718085167,66.089115791399166,-30.192108872574899,-84.748865266658214,-0.10297619695795299,-0.40243476393488953,-0.39044570913611953,0.19933263181797312,83.828823549839186,150.84400712221819,83.828823549826879,150.8440071222181
0.90850000000000009,117.16618056195226,10.004434269668526,-0.10272523377349296,-0.40249889779184672,-0.3935285219890004,0.19317518617490256,70.299708337182622,66.916898364076388,-28.942790726463937,-84.804526762277405,-0.10272523376358481,-0.40249889779437531,-0.39352852198900151,0.19317518617489815,83.836365750195171,150.84400711702395,83.836365750182864,150.84400711702386
0.90855000000000008,115.90773741395887,12.218998321429984,-0.10247423063626583,-0.40256287514758515,-0.39651423745578418,0.18697007738112106,69.544642448350231,67.728170218339045,-27.68633125761102,-84.839263959334943,-0.10247423062635609,-0.40256287515010764,-0.39651423745578523,0.18697007738111662,83.8439079505509,150.84400711183972,83.843907950538593,150.84400711183963
0.90860000000000007,114.62069505271019,14.43054827002778,-0.10222318765377585,-0.40262669597469375,-0.39940211851480328,0.18071883622844423,68.772417031635868,68.522731288093468,-26.423040093622649,-84.853068152025386,-0.10222318764386452,-0.40262669597721001,-0.39940211851480439,0.18071883622843968,83.851450150906345,150.84400710666546,83.851450150894038,150.84400710666537
0.90865000000000007,113.30537191187769,16.638537531013284,-0.10197210492363568,-0.40269036024835692,-0.40219145318211347,0.1744230054700488,67.98322314713613,69.300385373337264,-25.153229552952105,-84.845936163862319,-0.10197210491372277,-0.40269036025086696,-0.40219145318211458,0.17442300547004422,83.858992351261548,150.84400710150121,83.858992351249242,150.84400710150112
0.90870000000000006,111.96209301422655,18.84242083025697,-0.10172098254347366,-0.40275386794382018,-0.404881553540971,0.16808413868637243,67.177255808511362,70.060940529912159,-23.877213277272599,-84.817869891900628,-0.10172098253355918,-0.40275386794632406,-0.40488155354097205,0.16808413868636779,83.866534551616496,150.84400709634699,83.86653455160419,150.8440070963469
0.90875000000000006,110.59118917310028,21.041655004481409,-0.10146982061093333,-0.40281721903638995,-0.40747175545407449,0.16170379967607645,66.354713503835697,70.804209185871073,-22.595305680442117,-84.768876082581485,-0.10146982060101729,-0.40281721903888762,-0.4074717554540756,0.16170379967607174,83.874076751971188,150.84400709120283,83.874076751958881,150.84400709120274
0.90880000000000005,109.19299774691117,23.235698311217671,-0.10121861922367412,-0.40288041350143322,-0.4099614192599752,0.15528356236881655,65.515798648155425,71.530008075310064,-21.307822442063124,-84.698966570728359,-0.10121861921375652,-0.40288041350392473,-0.40996141925997631,0.15528356236881175,83.881618952325624,150.8440070860687,83.881618952313318,150.84400708606861
0.90885000000000005,107.76786471876568,25.4240084268069,-0.10096737847937032,-0.40294345131437831,-0.41234993130851572,0.14882501121225869,64.660718831267474,72.238157989958879,-20.01508190879229,-84.608158897181909,-0.10096737846945116,-0.4029434513168636,-0.41234993130851683,0.14882501121225386,83.889161152679804,150.84400708094475,83.889161152667498,150.84400708094466
0.90890000000000004,106.31614219906803,27.606044973001506,-0.10071609847571165,-0.40300633245071421,-0.4146367025759185,0.14232973990830919,63.789685319416677,72.928484158110663,-18.717403361727222,-84.496475616804261,-0.10071609846579094,-0.40300633245319334,-0.41463670257591961,0.1423297399083043,83.896703353033715,150.84400707583086,83.896703353021408,150.84400707583077
0.90895000000000004,104.83818799273683,29.781269916989174,-0.10046477931040303,-0.40306905688599093,-0.41682116858982138,0.13579935095090909,62.902912795649364,73.600816285368211,-17.415106731559458,-84.363944163156745,-0.10046477930048076,-0.40306905688846384,-0.41682116858982249,0.13579935095090417,83.904245553387383,150.84400707072709,83.904245553375077,150.844007070727
0.90900000000000003,103.33436552629598,31.949147693233098,-0.10021342108116497,-0.40313162459581919,-0.41890278957830474,0.12923545523308388,62.000619315784377,74.254988597494361,-16.108512528301432,-84.210596848167071,-0.10021342107124115,-0.40313162459828589,-0.41890278957830585,0.12923545523307894,83.911787753740782,150.84400706563352,83.911787753728476,150.84400706563343
0.90905000000000002,101.80504696143169,34.109142397097735,-0.099962023885732831,-0.40319403555587091,-0.42088105264337489,0.12263967263265553,61.083028176835413,74.890839594216317,-14.797943861623724,-84.036471864317704,-0.099962023875807465,-0.4031940355583315,-0.42088105264337605,0.12263967263265055,83.919329954093939,150.84400706055013,83.919329954081633,150.84400706055004
0.90910000000000002,100.25061010563675,36.260720676553241,-0.099710587821857141,-0.40325628974187894,-0.42275546997823871,0.11601363068540198,60.150366063358327,75.508212364012309,-13.483724392684433,-83.841612333631844,-0.099710587811930221,-0.40325628974433331,-0.42275546997823982,0.116013630685397,83.926872154446855,150.84400705547688,83.926872154434548,150.84400705547679
0.90915000000000001,98.671438339363689,38.403351790130571,-0.099459112987303491,-0.40331838712963686,-0.42452557900063953,0.10935896423015794,59.202863003623058,76.106954584838434,-12.16617828995459,-83.626066281201688,-0.099459112977375044,-0.40331838713208507,-0.42452557900064075,0.10935896423015296,83.9344143547995,150.84400705041389,83.934414354787194,150.84400705041381
