"Time","smee.stator.stray.port_p.Phi.re","constantSpeedQS.phi","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smeeQS.short.port_p.reference.gamma","smee.excitation.electroMagneticConverter.Phi.re","constantSpeed.phi"
15.0529,0.048589006,2362.1423,-0.25623754,-0.37027654,0.065535665,4.7234683,0.34585688,2361.3569
15.053,0.04650721,2362.158,-0.24448058,-0.37814265,0.067029059,4.7234893,0.34585655,2361.3726
15.0531,0.044379544,2362.1736,-0.23248234,-0.38563558,0.068456352,4.7235103,0.34585619,2361.3882
15.0532,0.042208113,2362.1895,-0.22025464,-0.39274797,0.069816135,4.7235312,0.34585586,2361.4041
15.0533,0.039995052,2362.2051,-0.20780958,-0.39947277,0.07110706,4.7235522,0.3458555,2361.4197
15.0534,0.037742548,2362.2207,-0.19515942,-0.40580332,0.07232786,4.7235732,0.34585518,2361.4353
15.0535,0.03545282,2362.2366,-0.18231663,-0.41173342,0.073477328,4.7235942,0.34585485,2361.4512
15.0536,0.033128127,2362.2522,-0.16929391,-0.41725719,0.074554324,4.7236152,0.34585449,2361.4668
15.0537,0.030770766,2362.2678,-0.1561041,-0.42236921,0.075557806,4.7236357,0.34585416,2361.4824
15.0538,0.028383054,2362.2834,-0.14276023,-0.42706436,0.076486759,4.7236567,0.34585381,2361.498
15.0539,0.025967352,2362.2993,-0.12927544,-0.4313381,0.07734029,4.7236776,0.34585348,2361.5139
15.054,0.023526039,2362.3149,-0.11566307,-0.43518615,0.078117542,4.7236986,0.34585315,2361.5295
15.0541,0.021061523,2362.3306,-0.10193654,-0.43860471,0.078817748,4.7237196,0.34585279,2361.5452
15.0542,0.018576236,2362.3464,-0.088109389,-0.44159043,0.079440229,4.7237406,0.34585246,2361.561
15.0543,0.016072629,2362.3621,-0.074195273,-0.44414037,0.079984359,4.7237616,0.34585211,2361.5767
15.0544,0.01355317,2362.3777,-0.060207915,-0.44625199,0.080449611,4.7237825,0.34585178,2361.5923
15.0545,0.011020343,2362.3933,-0.046161123,-0.44792324,0.080835514,4.7238035,0.34585142,2361.6079
15.0546,0.0084766485,2362.4092,-0.032068763,-0.44915241,0.081141703,4.7238245,0.34585109,2361.6238
15.0547,0.0059245932,2362.4248,-0.017944736,-0.44993836,0.081367865,4.7238455,0.34585074,2361.6394
15.0548,0.0033666948,2362.4404,-0.0038029863,-0.45028025,0.081513785,4.7238665,0.34585041,2361.655
15.0549,0.00080547575,2362.4563,0.010342534,-0.45017776,0.081579305,4.7238874,0.34585005,2361.6709
15.055,-0.0017565381,2362.4719,0.024477864,-0.44963101,0.081564374,4.7239079,0.34584972,2361.6865
15.0551,-0.0043168198,2362.4875,0.038589053,-0.44864056,0.081469007,4.7239289,0.34584936,2361.7021
15.0552,-0.0068728444,2362.5034,0.052662171,-0.4472073,0.081293292,4.7239499,0.34584904,2361.718
15.0553,-0.0094220918,2362.519,0.066683337,-0.44533274,0.081037402,4.7239709,0.34584868,2361.7336
15.0554,-0.011962047,2362.5347,0.080638714,-0.44301867,0.08070159,4.7239919,0.34584835,2361.7493
15.0555,-0.014490205,2362.5503,0.094514526,-0.44026738,0.080286182,4.7240129,0.34584799,2361.7649
15.0556,-0.017004073,2362.5662,0.10829707,-0.43708163,0.079791605,4.7240338,0.34584767,2361.7808
15.0557,-0.01950117,2362.5818,0.12197276,-0.4334645,0.079218328,4.7240548,0.34584731,2361.7964
15.0558,-0.021979038,2362.5974,0.1355281,-0.42941961,0.078566931,4.7240758,0.34584698,2361.812
15.0559,-0.024435228,2362.6133,0.1489497,-0.42495093,0.077838041,4.7240968,0.34584662,2361.8279
15.056,-0.026867319,2362.6289,0.16222432,-0.42006284,0.077032387,4.7241178,0.3458463,2361.8435
15.0561,-0.029272914,2362.6445,0.17533885,-0.41476023,0.076150768,4.7241387,0.34584594,2361.8591
15.0562,-0.031649642,2362.6604,0.18828037,-0.40904826,0.075194046,4.7241597,0.34584558,2361.875
15.0563,-0.033995152,2362.676,0.2010361,-0.40293264,0.074163161,4.7241802,0.34584525,2361.8906
15.0564,-0.036307137,2362.6917,0.21359342,-0.39641935,0.073059134,4.7242012,0.34584489,2361.9062
15.0565,-0.03858332,2362.7073,0.22593999,-0.38951483,0.07188306,4.7242222,0.34584457,2361.9219
15.0566,-0.040821448,2362.7231,0.23806359,-0.3822259,0.070636086,4.7242432,0.34584421,2361.9377
15.0567,-0.043019317,2362.7388,0.24995226,-0.37455976,0.069319457,4.7242641,0.34584385,2361.9534
15.0568,-0.045174759,2362.7544,0.26159427,-0.36652395,0.067934453,4.7242851,0.34584352,2361.969
15.0569,-0.04728565,2362.7703,0.27297813,-0.35812643,0.066482462,4.7243061,0.34584317,2361.9849
15.057,-0.049349904,2362.7859,0.28409261,-0.34937546,0.064964898,4.7243271,0.34584284,2362.0005
15.0571,-0.051365495,2362.8015,0.29492673,-0.3402797,0.063383259,4.7243481,0.34584248,2362.0161
15.0572,-0.053330421,2362.8171,0.30546981,-0.3308481,0.061739117,4.724369,0.34584212,2362.032
15.0573,-0.055242755,2362.833,0.31571147,-0.32109001,0.060034085,4.72439,0.3458418,2362.0476
15.0574,-0.057100609,2362.8486,0.32564154,-0.31101501,0.058269847,4.724411,0.34584144,2362.0632
15.0575,-0.058902148,2362.8643,0.33525026,-0.30063307,0.056448139,4.7244315,0.34584108,2362.0789
15.0576,-0.060645595,2362.8801,0.34452814,-0.28995442,0.054570761,4.7244525,0.34584075,2362.0947
15.0577,-0.062329233,2362.8958,0.353466,-0.27898964,0.052639563,4.7244735,0.34584039,2362.1104
15.0578,-0.063951403,2362.9114,0.36205506,-0.26774949,0.050656453,4.7244945,0.34584004,2362.126
15.0579,-0.065510504,2362.9272,0.37028685,-0.25624511,0.048623379,4.7245154,0.34583971,2362.1418
15.058,-0.067004994,2362.9429,0.3781532,-0.24448781,0.046542358,4.7245364,0.34583935,2362.1575
15.0581,-0.068433397,2362.9585,0.38564637,-0.23248923,0.044415429,4.7245574,0.34583899,2362.1731
15.0582,-0.06979432,2362.9741,0.39275897,-0.2202612,0.042244699,4.7245784,0.34583867,2362.1887
15.0583,-0.071086399,2362.99,0.39948395,-0.20781578,0.040032309,4.7245994,0.34583831,2362.2046
15.0584,-0.072308384,2363.0056,0.40581471,-0.19516526,0.037780434,4.7246203,0.34583795,2362.2202
15.0585,-0.073459044,2363.0212,0.41174498,-0.18232211,0.035491299,4.7246413,0.34583762,2362.2358
15.0586,-0.07453727,2363.0371,0.4172689,-0.16929904,0.033167165,4.7246623,0.34583727,2362.2517
15.0587,-0.075541973,2363.0527,0.42238107,-0.15610886,0.030810317,4.7246833,0.34583691,2362.2673
15.0588,-0.076472186,2363.0684,0.4270764,-0.1427646,0.028423082,4.7247038,0.34583655,2362.283
15.0589,-0.077326976,2363.0842,0.43135023,-0.12927945,0.026007818,4.7247248,0.34583622,2362.2988
15.059,-0.078105502,2363.0999,0.4351984,-0.11566669,0.023566902,4.7247458,0.34583586,2362.3145
15.0591,-0.078807004,2363.1155,0.43861708,-0.10193977,0.021102745,4.7247667,0.34583551,2362.3301
15.0592,-0.079430781,2363.1311,0.44160292,-0.088112228,0.018617775,4.7247877,0.34583515,2362.3457
15.0593,-0.079976223,2363.147,0.44415292,-0.07419771,0.016114444,4.7248087,0.34583482,2362.3616
15.0594,-0.080442786,2363.1626,0.44626462,-0.060209963,0.013595219,4.7248297,0.34583446,2362.3772
15.0595,-0.080830015,2363.1782,0.44793591,-0.046162773,0.011062587,4.7248507,0.34583411,2362.3928
15.0596,-0.081137538,2363.1941,0.44916514,-0.032070015,0.0085190432,4.7248716,0.34583375,2362.4087
15.0597,-0.081365034,2363.2097,0.44995111,-0.017945588,0.0059670983,4.7248926,0.34583339,2362.4243
15.0598,-0.08151228,2363.2253,0.45029303,-0.0038034357,0.0034092681,4.7249136,0.34583306,2362.4399
15.0599,-0.081579149,2363.2412,0.45019054,0.010342485,0.00084807514,4.7249346,0.34583271,2362.4558
15.06,-0.081565551,2363.2568,0.44964379,0.024478216,-0.0017139545,4.7249556,0.34583235,2362.4714
15.0601,-0.081471518,2363.2725,0.44865331,0.038589805,-0.0042742942,4.7249761,0.34583199,2362.4871
15.0602,-0.081297137,2363.2881,0.44722006,0.052663326,-0.0068304189,4.724997,0.34583163,2362.5027
15.0603,-0.081042573,2363.304,0.44534543,0.066684894,-0.0093798079,4.725018,0.3458313,2362.5186
15.0604,-0.080708086,2363.3196,0.44303131,0.080640666,-0.011919945,4.725039,0.34583095,2362.5342
15.0605,-0.080294006,2363.3352,0.44027996,0.094516873,-0.014448329,4.72506,0.34583059,2362.5498
15.0606,-0.079800732,2363.3511,0.43709412,0.10829981,-0.016962463,4.725081,0.34583023,2362.5657
15.0607,-0.079228759,2363.3667,0.4334769,0.1219759,-0.019459868,4.7251019,0.34582987,2362.5813
15.0608,-0.078578651,2363.3823,0.42943192,0.13553162,-0.021938082,4.7251229,0.34582952,2362.5969
15.0609,-0.07785105,2363.3979,0.42496309,0.1489536,-0.024394661,4.7251439,0.34582916,2362.6125
15.061,-0.077046663,2363.4138,0.42007488,0.1622286,-0.026827181,4.7251649,0.34582883,2362.6284
15.0611,-0.076166295,2363.4294,0.41477212,0.17534351,-0.029233243,4.7251859,0.34582847,2362.644
15.0612,-0.075210802,2363.4451,0.40906003,0.1882854,-0.031610478,4.7252069,0.34582812,2362.6597
15.0613,-0.074181139,2363.4609,0.40294421,0.20104149,-0.033956535,4.7252278,0.34582776,2362.6755
15.0614,-0.073078319,2363.4766,0.39643076,0.21359919,-0.036269106,4.7252483,0.3458274,2362.6912
15.0615,-0.07190343,2363.4922,0.38952604,0.2259461,-0.038545907,4.7252693,0.34582704,2362.7068
15.0616,-0.070657626,2363.5081,0.38223693,0.23807004,-0.040784691,4.7252903,0.34582669,2362.7227
15.0617,-0.069342136,2363.5237,0.37457058,0.24995907,-0.042983256,4.7253113,0.34582633,2362.7383
15.0618,-0.067958258,2363.5393,0.36653456,0.26160142,-0.045139428,4.7253323,0.34582597,2362.7539
15.0619,-0.066507354,2363.5549,0.3581368,0.27298561,-0.047251083,4.7253532,0.34582564,2362.7695
15.062,-0.064990871,2363.5708,0.34938559,0.28410041,-0.049316138,4.7253742,0.34582528,2362.7854
15.0621,-0.063410282,2363.5864,0.34028959,0.29493484,-0.051332556,4.7253952,0.34582493,2362.801
15.0622,-0.061767157,2363.6021,0.33085775,0.30547825,-0.05329835,4.7254162,0.34582457,2362.8167
15.0623,-0.060063116,2363.6179,0.32109937,0.31572017,-0.055211581,4.7254372,0.34582421,2362.8325
15.0624,-0.058299843,2363.6335,0.3110241,0.32565054,-0.05707036,4.7254581,0.34582385,2362.8481
15.0625,-0.05647907,2363.6492,0.30064186,0.33525953,-0.058872856,4.7254791,0.3458235,2362.8638
15.0626,-0.054602597,2363.665,0.28996292,0.34453768,-0.06061729,4.7255001,0.34582314,2362.8796
15.0627,-0.052672271,2363.6807,0.27899784,0.35347584,-0.062301941,4.7255206,0.34582278,2362.8953
15.0628,-0.050690003,2363.6963,0.26775739,0.36206514,-0.063925147,4.7255416,0.34582242,2362.9109
15.0629,-0.048657738,2363.7119,0.25625265,0.37029716,-0.065485314,4.7255626,0.34582207,2362.9265
15.063,-0.046577487,2363.7278,0.24449505,0.37816373,-0.066980898,4.7255836,0.34582171,2362.9424
15.0631,-0.0444513,2363.7434,0.23249613,0.38565713,-0.068410419,4.7256045,0.34582135,2362.958
15.0632,-0.042281274,2363.759,0.22026776,0.39276993,-0.069772474,4.7256255,0.34582099,2362.9736
15.0633,-0.04006955,2363.7749,0.20782198,0.39949512,-0.071065716,4.7256465,0.34582064,2362.9895
15.0634,-0.037818309,2363.7905,0.19517112,0.40582606,-0.072288878,4.7256675,0.34582028,2363.0051
15.0635,-0.035529766,2363.8062,0.18232761,0.41175652,-0.073440745,4.7256885,0.34581992,2363.0208
15.0636,-0.033206187,2363.822,0.16930416,0.41728061,-0.074520178,4.7257094,0.34581956,2363.0366
15.0637,-0.030849855,2363.8376,0.15611361,0.42239293,-0.075526118,4.7257304,0.34581921,2363.0522
15.0638,-0.028463101,2363.8533,0.14276898,0.42708838,-0.076457582,4.7257514,0.34581885,2363.0679
15.0639,-0.026048275,2363.8689,0.12928344,0.43136239,-0.077313632,4.7257724,0.34581849,2363.0835
15.064,-0.023607759,2363.8848,0.11567031,0.43521068,-0.078093439,4.7257929,0.34581813,2363.0994
15.0641,-0.02114396,2363.9004,0.101943,0.43862945,-0.078796223,4.7258139,0.34581777,2363.115
15.0642,-0.018659309,2363.916,0.088115066,0.44161537,-0.079421304,4.7258348,0.34581742,2363.1306
15.0643,-0.016156252,2363.9319,0.074200161,0.44416547,-0.07996805,4.7258558,0.34581703,2363.1465
15.0644,-0.013637265,2363.9475,0.060212016,0.44627723,-0.080435932,4.7258768,0.34581667,2363.1621
15.0645,-0.011104827,2363.9631,0.046164434,0.4479486,-0.080824487,4.7258978,0.34581631,2363.1777
15.0646,-0.0085614361,2363.9788,0.032071274,0.44917786,-0.081133336,4.7259188,0.34581596,2363.1934
15.0647,-0.0060096025,2363.9946,0.017946448,0.44996387,-0.081362166,4.7259398,0.3458156,2363.2092
15.0648,-0.003451841,2364.0103,0.0038038958,0.45030579,-0.081510752,4.7259607,0.34581524,2363.2249
15.0649,-0.00089067512,2364.0259,-0.010342428,0.45020333,-0.081578955,4.7259817,0.34581488,2363.2405
15.065,0.0016713695,2364.0417,-0.02447856,0.44965658,-0.081566699,4.7260027,0.34581453,2363.2563
15.0651,0.0042317659,2364.0574,-0.03859055,0.44866607,-0.081473999,4.7260237,0.34581417,2363.272
15.0652,0.0067879893,2364.073,-0.052664474,0.44723278,-0.081300952,4.7260447,0.34581378,2363.2876
15.0653,0.0093375184,2364.0889,-0.066686437,0.44535813,-0.081047721,4.7260652,0.34581342,2363.3035
15.0654,0.011877839,2364.1045,-0.080642611,0.44304395,-0.080714561,4.7260861,0.34581307,2363.3191
15.0655,0.014406446,2364.1201,-0.094519205,0.44029254,-0.080301791,4.7261071,0.34581271,2363.3347
15.0656,0.016920846,2364.1357,-0.10830255,0.43710661,-0.079809837,4.7261281,0.34581235,2363.3503
15.0657,0.019418558,2364.1516,-0.12197902,0.43348929,-0.079239167,4.7261491,0.34581199,2363.3662
15.0658,0.021897119,2364.1672,-0.13553512,0.42944419,-0.078590348,4.7261701,0.34581164,2363.3818
15.0659,0.024354083,2364.1829,-0.14895749,0.42497528,-0.077864021,4.726191,0.34581125,2363.3975
15.066,0.026787031,2364.1987,-0.16223288,0.42008695,-0.077060901,4.726212,0.34581089,2363.4133
15.0661,0.029193562,2364.2144,-0.17534816,0.41478404,-0.076181784,4.726233,0.34581053,2363.429
15.0662,0.031571299,2364.23,-0.18829042,0.40907177,-0.075227536,4.726254,0.34581017,2363.4446
15.0663,0.033917904,2364.2458,-0.20104687,0.40295583,-0.074199095,4.726275,0.34580982,2363.4604
15.0664,0.036231056,2364.2615,-0.21360493,0.39644217,-0.073097482,4.7262959,0.34580943,2363.4761
15.0665,0.038508479,2364.2771,-0.22595221,0.38953727,-0.071923777,4.7263169,0.34580907,2363.4917
15.0666,0.040747918,2364.2927,-0.23807651,0.38224795,-0.070679136,4.7263374,0.34580871,2363.5073
15.0667,0.042947177,2364.3086,-0.24996586,0.3745814,-0.069364786,4.7263584,0.34580836,2363.5232
15.0668,0.045104079,2364.3242,-0.26160854,0.36654517,-0.067982033,4.7263794,0.345808,2363.5388
15.0669,0.047216497,2364.3398,-0.27299306,0.35814717,-0.066532232,4.7264004,0.34580761,2363.5544
15.067,0.04928235,2364.3557,-0.28410819,0.34939575,-0.065016814,4.7264214,0.34580725,2363.5703
15.0671,0.051299602,2364.3713,-0.29494295,0.34029949,-0.063437276,4.7264423,0.3458069,2363.5859
15.0672,0.053266261,2364.387,-0.30548665,0.33086738,-0.061795175,4.7264633,0.34580654,2363.6016
15.0673,0.055180386,2364.4026,-0.31572887,0.32110873,-0.060092129,4.7264843,0.34580615,2363.6172
15.0674,0.057040092,2364.4185,-0.32565954,0.31103319,-0.058329817,4.7265053,0.34580579,2363.6331
15.0675,0.058843542,2364.4341,-0.33526883,0.30065066,-0.056509983,4.7265263,0.34580544,2363.6487
15.0676,0.06058896,2364.4497,-0.34454724,0.28997144,-0.054634415,4.7265472,0.34580508,2363.6643
15.0677,0.062274624,2364.4656,-0.35348564,0.27900603,-0.052704964,4.7265682,0.34580469,2363.6802
15.0678,0.063898876,2364.4812,-0.36207521,0.26776525,-0.050723534,4.7265892,0.34580433,2363.6958
15.0679,0.065460101,2364.4968,-0.37030748,0.25626022,-0.048692077,4.7266097,0.34580398,2363.7114
15.068,0.066956773,2364.5127,-0.37817428,0.24450228,-0.046612602,4.7266307,0.34580359,2363.7273
15.0681,0.068387412,2364.5283,-0.38566789,0.23250303,-0.044487156,4.7266517,0.34580323,2363.7429
15.0682,0.069750607,2364.5439,-0.3927809,0.22027431,-0.042317834,4.7266726,0.34580287,2363.7585
15.0683,0.071045011,2364.5596,-0.3995063,0.20782821,-0.040106777,4.7266936,0.34580249,2363.7742
15.0684,0.072269343,2364.5754,-0.40583742,0.19517697,-0.037856165,4.7267146,0.34580213,2363.79
15.0685,0.07342241,2364.5911,-0.41176808,0.18233311,-0.035568222,4.7267356,0.34580177,2363.8057
15.0686,0.074503064,2364.6067,-0.41729233,0.1693093,-0.033245198,4.7267566,0.34580138,2363.8213
15.0687,0.075510241,2364.6226,-0.4224048,0.15611838,-0.030889384,4.7267776,0.34580103,2363.8372
15.0688,0.076442942,2364.6382,-0.42710039,0.14277337,-0.028503109,4.7267985,0.34580067,2363.8528
15.0689,0.077300258,2364.6538,-0.43137452,0.12928747,-0.026088722,4.7268195,0.34580028,2363.8684
15.069,0.07808134,2364.6697,-0.43522292,0.11567394,-0.023648607,4.7268405,0.34579992,2363.8843
15.0691,0.078785419,2364.6853,-0.43864182,0.10194624,-0.021185167,4.7268615,0.34579957,2363.8999
15.0692,0.079411797,2364.7009,-0.44162783,0.08811792,-0.018700834,4.726882,0.34579918,2363.9155
15.0693,0.079959854,2364.7166,-0.44417801,0.074202627,-0.016198058,4.726903,0.34579882,2363.9312
15.0694,0.080429055,2364.7324,-0.44628987,0.060214084,-0.013679306,4.7269239,0.34579843,2363.947
15.0695,0.080818929,2364.748,-0.44796127,0.0461661,-0.011147063,4.7269449,0.34579808,2363.9626
15.0696,0.081129104,2364.7637,-0.44919059,0.032072544,-0.0086038271,4.7269659,0.34579772,2363.9783
15.0697,0.081359267,2364.7795,-0.44997662,0.017947318,-0.0060521048,4.7269869,0.34579733,2363.9941
15.0698,0.081509188,2364.7952,-0.45031857,0.0038043633,-0.0034944136,4.7270079,0.34579697,2364.0098
15.0699,0.081578732,2364.8108,-0.45021611,-0.01034236,-0.00093327579,4.7270288,0.34579659,2364.0254
15.07,0.081567809,2364.8267,-0.44966936,-0.024478894,0.0016287828,4.7270498,0.34579623,2364.0413
15.0701,0.08147645,2364.8423,-0.44867882,-0.038591284,0.0041892352,4.7270708,0.34579584,2364.0569
15.0702,0.081304736,2364.8579,-0.44724551,-0.05266561,0.0067455568,4.7270918,0.34579548,2364.0725
15.0703,0.081052832,2364.8735,-0.44537082,-0.066687971,0.0092952261,4.7271128,0.34579512,2364.0881
15.0704,0.080720998,2364.8894,-0.44305658,-0.08064454,0.011835728,4.7271338,0.34579474,2364.104
15.0705,0.080309555,2364.905,-0.44030511,-0.094521537,0.014364557,4.7271543,0.34579438,2364.1196
15.0706,0.079818904,2364.9207,-0.4371191,-0.10830527,0.016879221,4.7271752,0.34579399,2364.1353
15.0707,0.079249538,2364.9365,-0.43350169,-0.12198213,0.019377237,4.7271962,0.34579363,2364.1511
15.0708,0.078602009,2364.9521,-0.4294565,-0.13553862,0.021856146,4.7272172,0.34579325,2364.1667
15.0709,0.077876963,2364.9678,-0.42498744,-0.14896138,0.024313498,4.7272382,0.34579289,2364.1824
15.071,0.077075116,2364.9834,-0.42009899,-0.16223714,0.026746871,4.7272592,0.3457925,2364.198
15.0711,0.076197252,2364.9993,-0.41479596,-0.17535281,0.029153867,4.7272801,0.34579214,2364.2139
15.0712,0.075244248,2365.0149,-0.40908355,-0.18829544,0.031532113,4.7273011,0.34579176,2364.2295
15.0713,0.074217029,2365.0305,-0.40296742,-0.20105226,0.033879258,4.7273221,0.3457914,2364.2451
15.0714,0.073116615,2365.0464,-0.39645359,-0.21361068,0.036192991,4.7273431,0.34579101,2364.261
15.0715,0.071944095,2365.062,-0.38954851,-0.2259583,0.038471032,4.7273641,0.34579065,2364.2766
15.0716,0.070700616,2365.0776,-0.38225901,-0.23808295,0.040711131,4.727385,0.34579027,2364.2922
15.0717,0.069387414,2365.0935,-0.37459224,-0.24997266,0.042911083,4.727406,0.34578991,2364.3081
15.0718,0.068005785,2365.1091,-0.36655578,-0.26161566,0.045068711,4.7274265,0.34578952,2364.3237
15.0719,0.06655708,2365.1248,-0.35815758,-0.27300054,0.047181893,4.7274475,0.34578916,2364.3394
15.072,0.065042734,2365.1404,-0.34940588,-0.28411597,0.049248546,4.7274685,0.34578878,2364.355
15.0721,0.063464247,2365.1562,-0.34030938,-0.29495105,0.051266626,4.7274895,0.34578839,2364.3708
15.0722,0.061823167,2365.1719,-0.33087701,-0.30549505,0.053234145,4.7275105,0.34578803,2364.3865
15.0723,0.060121115,2365.1875,-0.32111809,-0.31573758,0.055149168,4.7275314,0.34578764,2364.4021
15.0724,0.058359772,2365.2034,-0.31104228,-0.32566851,0.057009798,4.7275524,0.34578729,2364.418
15.0725,0.056540873,2365.219,-0.30065948,-0.33527809,0.058814205,4.7275734,0.3457869,2364.4336
15.0726,0.05466621,2365.2346,-0.28997993,-0.34455678,0.060560606,4.7275944,0.34578654,2364.4492
15.0727,0.052737635,2365.2505,-0.27901423,-0.35349545,0.062247284,4.7276154,0.34578615,2364.4651
15.0728,0.050757047,2365.2661,-0.26777315,-0.36208528,0.063872576,4.7276363,0.34578577,2364.4807
15.0729,0.048726402,2365.2817,-0.25626779,-0.37031776,0.065434866,4.7276573,0.34578541,2364.4963
15.073,0.046647701,2365.2974,-0.24450953,-0.37818483,0.066932626,4.7276783,0.34578502,2364.512
15.0731,0.044522993,2365.3132,-0.23250994,-0.38567865,0.068364382,4.7276988,0.34578466,2364.5278
15.0732,0.042354379,2365.3289,-0.22028089,-0.39279187,0.06972871,4.7277198,0.34578428,2364.5435
15.0733,0.040143993,2365.3445,-0.20783442,-0.39951748,0.071024269,4.7277408,0.34578389,2364.5591
15.0734,0.037894014,2365.3604,-0.19518284,-0.4058488,0.072249785,4.7277617,0.34578353,2364.575
15.0735,0.035606664,2365.376,-0.18233863,-0.41177961,0.073404051,4.7277827,0.34578314,2364.5906
15.0736,0.033284198,2365.3916,-0.16931444,-0.41730404,0.07448592,4.7278037,0.34578276,2364.6062
15.0737,0.030928904,2365.4072,-0.15612316,-0.42241666,0.075494327,4.7278247,0.3457824,2364.6221
15.0738,0.028543107,2365.4231,-0.14277779,-0.4271124,0.076428279,4.7278457,0.34578201,2364.6377
15.0739,0.026129162,2365.4387,-0.12929149,-0.43138665,0.077286862,4.7278666,0.34578162,2364.6533
15.074,0.023689447,2365.4543,-0.11567757,-0.43523517,0.078069218,4.7278876,0.34578127,2364.6689
15.0741,0.021226369,2365.4702,-0.10194949,-0.43865418,0.078774579,4.7279086,0.34578088,2364.6848
15.0742,0.018742355,2365.4858,-0.088120788,-0.44164029,0.07940226,4.7279296,0.34578049,2364.7004
15.0743,0.016239857,2365.5015,-0.074205093,-0.44419056,0.079951622,4.7279506,0.34578013,2364.7161
15.0744,0.013721344,2365.5173,-0.060216159,-0.44630247,0.080422141,4.7279711,0.34577975,2364.7319
15.0745,0.011189298,2365.533,-0.04616778,-0.44797394,0.080813341,4.7279921,0.34577936,2364.7476
15.0746,0.0086462153,2365.5486,-0.032073822,-0.44920331,0.081124842,4.728013,0.34577897,2364.7632
15.0747,0.0060946061,2365.5642,-0.017948195,-0.44998938,0.081356339,4.728034,0.34577861,2364.7788
15.0748,0.0035369857,2365.5801,-0.0038048415,-0.45033136,0.081507601,4.728055,0.34577823,2364.7947
15.0749,0.00097587693,2365.5957,0.010342284,-0.4502289,0.081578471,4.728076,0.34577784,2364.8103
15.075,-0.0015861946,2365.6113,0.02447922,-0.44968215,0.081568897,4.728097,0.34577748,2364.8259
15.0751,-0.0041467021,2365.6272,0.038592011,-0.44869161,0.081478871,4.7281179,0.34577709,2364.8418
15.0752,-0.0067031202,2365.6428,0.052666735,-0.44725823,0.081308492,4.7281389,0.34577671,2364.8574
15.0753,-0.0092529282,2365.6584,0.066689499,-0.44538352,0.081057921,4.7281599,0.34577632,2364.873
15.0754,-0.011793611,2365.6743,0.080646463,-0.44306922,0.080727406,4.7281809,0.34577596,2364.8889
15.0755,-0.014322663,2365.6899,0.094523855,-0.44031769,0.080317281,4.7282019,0.34577557,2364.9045
15.0756,-0.016837589,2365.7056,0.10830798,-0.43713158,0.079827942,4.7282224,0.34577519,2364.9202
15.0757,-0.019335911,2365.7212,0.12198523,-0.43351412,0.07925988,4.7282434,0.3457748,2364.9358
15.0758,-0.021815162,2365.7371,0.13554212,-0.42946878,0.078613646,4.7282643,0.34577441,2364.9517
15.0759,-0.0242729,2365.7527,0.14896525,-0.42499962,0.077889882,4.7282853,0.34577405,2364.9673
15.076,-0.026706701,2365.7683,0.1622414,-0.42011106,0.077089302,4.7283063,0.34577367,2364.9829
15.0761,-0.029114161,2365.7842,0.17535745,-0.41480786,0.076212697,4.7283273,0.34577328,2364.9988
15.0762,-0.031492911,2365.7998,0.18830045,-0.40909532,0.075260922,4.7283483,0.34577289,2365.0144
15.0763,-0.0338406,2365.8154,0.20105763,-0.40297902,0.074234925,4.7283692,0.3457725,2365.03
15.0764,-0.036154915,2365.8313,0.21361642,-0.39646503,0.073135719,4.7283902,0.34577215,2365.0459
15.0765,-0.038433574,2365.8469,0.2259644,-0.38955978,0.071964383,4.7284112,0.34577176,2365.0615
15.0766,-0.040674329,2365.8625,0.23808938,-0.38227004,0.070722073,4.7284322,0.34577137,2365.0771
15.0767,-0.04287497,2365.8782,0.24997944,-0.37460306,0.069410019,4.7284532,0.34577098,2365.0928
15.0768,-0.045033328,2365.894,0.26162279,-0.36656639,0.068029508,4.7284741,0.3457706,2365.1086
15.0769,-0.04714727,2365.9097,0.27300799,-0.35816795,0.066581905,4.7284946,0.34577021,2365.1243
15.077,-0.049214721,2365.9253,0.28412375,-0.34941605,0.06506864,4.7285156,0.34576985,2365.1399
15.0771,-0.051233631,2365.9412,0.29495913,-0.34031928,0.063491195,4.7285366,0.34576946,2365.1558
15.0772,-0.053202014,2365.9568,0.30550346,-0.33088666,0.06185114,4.7285576,0.34576908,2365.1714
15.0773,-0.055117927,2365.9724,0.31574628,-0.32112747,0.060150083,4.7285786,0.34576869,2365.187
15.0774,-0.056979485,2365.988,0.32567751,-0.31105137,0.058389705,4.7285995,0.3457683,2365.2026
15.0775,-0.058784846,2366.0039,0.33528736,-0.30066827,0.056571741,4.7286205,0.34576792,2365.2185
15.0776,-0.060532231,2366.0195,0.34456632,-0.28998846,0.054697987,4.7286415,0.34576753,2365.2341
15.0777,-0.062219921,2366.0352,0.35350525,-0.27902246,0.052770287,4.7286625,0.34576714,2365.2498
15.0778,-0.063846245,2366.051,0.36209533,-0.26778105,0.050790541,4.7286835,0.34576675,2365.2656
15.0779,-0.065409608,2366.0667,0.37032807,-0.25627539,0.048760705,4.7287045,0.3457664,2365.2812
15.078,-0.066908456,2366.0823,0.37819535,-0.24451679,0.046682782,4.7287254,0.34576601,2365.2969
