"time","aimc.idq_rr[1]","aimc.idq_rr[2]","aimc.idq_sr[1]","aimc.idq_sr[2]","aimc.is[1]","aimc.is[2]","inductor.inductor[1].i","inductor.inductor[3].i","loadInertia.phi","loadInertia.w"
0.0018000000000000002,-0.00042101899776046409,0.00066039065633717998,0.00043749721595509622,-0.00068939083169971616,0.00043749721595509047,-0.00081577858136559116,0.00043749888918807601,0.00037828017012374874,1.770317984304471e-17,3.8480910281212174e-14
0.0018500000000000001,-0.00043133839434357588,0.00065353153599680613,0.00044827138640792782,-0.00068243327512633434,0.00044827138640792148,-0.00081514024585119108,0.00044827305286253597,0.00036686764476790844,1.9710568229517645e-17,4.1733704321818184e-14
0.0019,-0.00044154850244976197,0.00064651067437190867,0.00045893466396376643,-0.00067530678733597005,0.00045893466396375998,-0.00081430016516289563,0.00045893632319578894,0.00035536426744942295,2.1881952713474014e-17,4.5162546528067651e-14
0.0019500000000000001,-0.00045164807895432189,0.00063933204713081883,0.00046948570658445344,-0.00066801547081588475,0.00046948570658444683,-0.00081326122113981243,0.0004694873582463076,0.00034377426200902985,2.4238124480969056e-17,4.8768922013304532e-14
0.002,-0.00046163361416181822,0.00063199565855588755,0.00047992088130945223,-0.00066055927845682511,0.00047992088130944518,-0.00081202155650386297,0.00047992252499269453,0.00033209940416057912,2.6778820072403642e-17,5.2558988721014397e-14
0.0020500000000000002,-0.00047150252719978215,0.00062450314037239307,0.0004902374939803071,-0.00065293986362174948,0.00049023749398029984,-0.00081058125603014316,0.00049023912928017224,0.00032034247284117999,2.9512404057369972e-17,5.65369897054214e-14
0.0021000000000000003,-0.00048125223719574481,0.00061685612430561435,0.00050043285043856233,-0.00064515887967361602,0.00050043285043855474,-0.00080894040449374846,0.00050043447695396321,0.00030850624698794247,3.2447241005460231e-17,6.0707168020749635e-14
0.00215,-0.0004908801632772375,0.00060905624208082995,0.00051050425652576174,-0.00063721797997538321,0.00051050425652575393,-0.00080709908666977458,0.00051050587385928991,0.00029659350553797628,3.5591695486266538e-17,6.5073766721223149e-14
0.0022000000000000001,-0.00050038454004563927,0.00060110625670700202,0.00052044984801445345,-0.00062912000020612564,0.00052044984801444564,-0.00080505882621461115,0.0005204514557731652,0.00028460763638421592,3.8959611936142641e-17,6.9639662162040037e-14
0.0022500000000000003,-0.00050976340530587338,0.00059300865818296571,0.00053026756039181624,-0.00062086749071924962,0.00053026756039180811,-0.00080282079954268574,0.00053026915818704375,0.00027255188046166717,4.2563512347615983e-17,7.4408060520776729e-14
0.0023,-0.00051901396410557795,0.00058476478124705065,0.00053995448162417916,-0.00061246179449362423,0.00053995448162417125,-0.00080038471369098068,0.00053995606907072588,0.00026042885684308823,4.6410322704242852e-17,7.9383563640332263e-14
0.0023500000000000001,-0.00052813393145384956,0.00057637666809261809,0.00054950821868019752,-0.0006039049938765872,0.00054950821868018972,-0.00079775117550951716,0.00054950979539683097,0.00024824156541541193,5.0510395857101869e-17,8.4569918690178611e-14
0.0024000000000000002,-0.00053712105064892602,0.00056784640015775166,0.00055892640731919374,-0.00059519921223053635,0.00055892640731918636,-0.00079492084176373463,0.00055892797292867228,0.00023599302719051318,5.4874274756226258e-17,8.9970825428405686e-14
0.0024499999999999999,-0.00054597309327818633,0.00055917609812525595,0.00056820671209115593,-0.00058634661393292789,0.0005682067120911491,-0.00079189441913448755,0.00056820826622025684,0.00022368628430520851,5.9512692450603897e-17,9.5589936201721362e-14
0.0025000000000000001,-0.00055468785921815149,0.00055036792192265742,0.00057734682633673955,-0.00057734940437627672,0.00057734682633673337,-0.00078867266421804669,0.00057734836861628549,0.00021132440002125582,6.4436572088177426e-17,1.0143085594545171e-13
0.0025500000000000002,-0.00056326317663448334,0.00054142407072220434,0.00058634447218726599,-0.00056820982996815656,0.00058634447218726057,-0.0007852563835260987,0.00058634600225215263,0.00019891045872535499,6.9657026915844074e-17,1.0749714218354069e-13
0.0026000000000000003,-0.00057169690198198575,0.0005323467829408666,0.00059519740056472278,-0.00055893017813120045,0.00059519740056471855,-0.00078164643348574707,0.00059519891805394636,0.00018644756592914747,7.5185360279455768e-17,1.1379230502855032e-13
0.00265,-0.00057998692000460397,0.00052313833624033541,0.00060390339118176443,-0.0005495127773031003,0.00060390339118176171,-0.00077784372043951118,0.00060390489573844896,0.00017393884826921656,8.1033065623819048e-17,1.2031980718166051e-13
0.0027000000000000001,-0.00058813114373542415,0.0005138010475270238,0.00061246025254171183,-0.0005399599969366063,0.00061246025254171074,-0.00077384920064532605,0.00061246174381313599,0.0001613874535070869,8.7211826492695308e-17,1.2708306393266953e-13
0.0027500000000000003,-0.00059612774612675414,0.00050433694993674068,0.00062086606041750973,-0.00053027391758584004,0.00062086606041751049,-0.00076966371380238793,0.00062086753803505508,0.00014879614554561826,9.3733754669643392e-17,1.3408492037101733e-13
0.0028,-0.00060397510263719809,0.00049474787289879212,0.00062911909874120773,-0.00052045641268025616,0.00062911909874120947,-0.00076528802431422179,0.00062912056230528387,0.00013616740481015117,1.0061133115130783e-16,1.4132778096672608e-13
0.0028500000000000001,-0.00061167088710917857,0.00048503670296280602,0.00063721692874823209,-0.00051051043627786674,0.00063721692874823491,-0.0007607234710878232,0.00063721837789157713,0.00012350500902240293,1.0785647661145306e-16,1.4881565017439622e-13
0.0029000000000000002,-0.00061921317843116586,0.00047520584052394713,0.00064515752836159508,-0.00050043844683205722,0.00064515752836159877,-0.00075597117216778397,0.0006451589627166429,0.0001108120983046932,1.1548168916975922e-16,1.5655163469709149e-13
0.0029499999999999999,-0.00062660008742733994,0.00046525772013684876,0.00065293890804936632,-0.00049024293861741686,0.00065293890804937076,-0.0007510322928932974,0.00065294032724795776,9.8091827528598468e-05,1.2349966079392916e-16,1.6453878559619031e-13
0.0030000000000000001,-0.00063382975685759128,0.00045519481051561309,0.00066055911082467248,-0.00047992644172974023,0.00066055911082467747,-0.00074590804589815885,0.00066056051449776669,8.5347366314951498e-05,1.3192327729968816e-16,1.7278009829138643e-13
0.0030500000000000002,-0.00064090036141751974,0.00044501961453381154,0.00066801621224569759,-0.00046949152208602669,0.00066801621224570268,-0.00074059969111076593,0.00066801760002308344,7.2581899033842003e-05,1.4076561835078387e-16,1.812785125606881e-13
0.0031000000000000003,-0.00064781010773843489,0.00043473466922448419,0.00067530832041568292,-0.00045894078142448027,0.00067530832041568802,-0.00073510853575411799,0.00067530969192568983,5.9798624804616274e-05,1.5003995745898663e-16,1.9003691254041873e-13
0.00315,-0.00065455723438735669,0.00042434254578014045,0.00068243357598292713,-0.00044827685730450988,0.00068243357598293157,-0.0007294359343458166,0.00068243493085213592,4.7000757495877368e-05,1.5975976198408894e-16,1.990581267252163e-13
0.0032000000000000002,-0.00066114001186701459,0.0004138458495527582,0.00068939015214078566,-0.00043750242310672895,0.00068939015214078934,-0.00072358328869806478,0.0006893914899937407,3.4191525725484669e-05,1.6993869313390621e-16,2.0834492796803406e-13
0.0032500000000000003,-0.0006675567426158484,0.00040324722005378463,0.00069617625462767155,-0.00042662018803295613,0.00069617625462767361,-0.00071755204791766787,0.00069617757508659128,2.1374172860554547e-05,1.8059060596427611e-16,2.1790003348013995e-13
0.0033,-0.00067380597437048846,0.0003925492049724198,0.00070279034628862962,-0.00041563276821375458,0.00070279034628862984,-0.00071134370906267557,0.0007027916489954865,8.5517331265803327e-06,1.9172814151569866e-16,2.2772593817249562e-13
0.0033500000000000001,-0.00067988767925141868,0.00038175356397432631,0.00070923238804952531,-0.00040454197442176085,0.00070923238804952509,-0.00070495982077112252,0.00070923367281174314,-4.2742056603578099e-06,2.0335494666619164e-16,2.3782399366538799e-13
0.0034000000000000002,-0.00068579910089602511,0.0003708637207977105,0.00071549946807202014,-0.00039335132082221321,0.00071549946807201959,-0.00069840197048021038,0.00071550073457278052,-1.709914430290605e-05,2.1549307664919482e-16,2.4819765211590397e-13
0.0034500000000000004,-0.00069153876579730893,0.00035988239472380882,0.00072159002364174365,-0.00038206360171975397,0.00072159002364174268,-0.0006916717967715599,0.00072159127157084431,-2.9919881501157874e-05,2.281565264037856e-16,2.5884933293894895e-13
0.0035000000000000001,-0.00069710523803523806,0.00034881233585649327,0.00072750253053726602,-0.0003706816438263015,0.00072750253053726472,-0.00068477098553878677,0.00072750375959142481,-4.2733207136068815e-05,2.4135944742748376e-16,2.6978139549351501e-13
0.0035500000000000002,-0.00070249711927674761,0.00033765632512227137,0.00073323550303009744,-0.00035920830626104947,0.00073323550303009582,-0.00067770126998750019,0.00073323671291325616,-5.5535902269456817e-05,2.5511614777625174e-16,2.8099613908268121e-13
0.0036000000000000003,-0.00070771304877573899,0.00032641717427028669,0.00073878749388468898,-0.00034764648055046754,0.00073878749388468724,-0.00067046443063530417,0.00073878868430831671,-6.8324739144001625e-05,2.6944109206449366e-16,2.9249580295361323e-13
0.00365,-0.00071275170337308002,0.00031509772587231817,0.00074415709435843227,-0.00033599909062830089,0.00074415709435843042,-0.00066306229531179657,0.00074415826504182873,-8.1096481183245021e-05,2.8434890146505623e-16,3.0428256629756348e-13
0.0037000000000000002,-0.00071761179749660581,0.00030370085332278056,0.0007493429342016588,-0.00032426909283557036,0.00074934293420165718,-0.00065549673915856973,0.00074934408487225906,-9.384788299159126e-05,2.998543537092287e-16,3.1635854824987136e-13
0.0037500000000000003,-0.00072229208316111756,0.00029222946083872419,0.0007543436816576408,-0.00031245947592057244,0.00075434368165763961,-0.00064776968462920974,0.00075434481205131822,-0.00010657569035430632,3.1597238308674207e-16,3.2872580788996287e-13
0.0038,-0.00072679134996838323,0.00028068648345983552,0.00075915804346259118,-0.00030057326103887964,0.00075915804346259053,-0.0006398831014892976,0.00075915915332396087,-0.0001192766402375183,3.3271808044576998e-16,3.4138634424135077e-13
0.0038500000000000001,-0.00073110842510713781,0.00026907488704843585,0.00076378476484566303,-0.00028861350175333946,0.00076378476484566336,-0.00063183900681640793,0.00076378585392838591,-0.00013194746078821771,3.501066931929285e-16,3.5434209627163488e-13
0.0039000000000000003,-0.00073524355595035033,0.00025739501332710168,0.00076822409240695781,-0.00027658055971744612,0.00076822409240695825,-0.00062363783711170593,0.00076822516036717471,-0.0001445879621912495,3.6814139602657073e-16,3.6759221428370298e-13
0.0039500000000000004,-0.00073919486048318935,0.00024565139602132695,0.00077247401843899988,-0.00026447909887267299,0.00077247401843900053,-0.00061528262761325063,0.00077247506500313418,-0.00015719310144493426,3.8684468739916916e-16,3.8114006513244319e-13
0.0040000000000000001,-0.00074296123508200832,0.00023384717713387804,0.00077653335754639314,-0.00025231235586196824,0.00077653335754639379,-0.00060677558863836,0.00077653438245419283,-0.0001697594828288626,4.0623266980444637e-16,3.9498749361125856e-13
0.0040499999999999998,-0.00074654172871240778,0.0002219853086545357,0.00078040108450658783,-0.00024008337313115641,0.00078040108450658837,-0.00059811884241113295,0.0007804020875025404,-0.00018228395889614146,4.2632058508327683e-16,4.0913605749622399e-13
0.0041000000000000003,-0.00074993543164103809,0.00021006876626366607,0.00078407621651971772,-0.00022779521821498025,0.00078407621651971847,-0.00058931455409465077,0.00078407719735306661,-0.0001947633816837376,4.4712379878338485e-16,4.23587247177614e-13
0.00415,-0.00075314147543560064,0.00019810054933222149,0.00078755781320859956,-0.00021545098373710204,0.00078755781320860021,-0.00058036493179097726,0.00078755877163336012,-0.00020719460271247713,4.6865780015934399e-16,4.3834248565990245e-13
0.0042000000000000006,-0.00075615903296484717,0.00018608368092173932,0.00079084497661873311,-0.00020305378741010185,0.00079084497661873398,-0.00057127222654115883,0.00079084591239371059,-0.00021957447298704677,4.9093820217257833e-16,4.5340312856176333e-13
0.0042500000000000003,-0.00075898731839857978,0.00017402120778434323,0.00079393685121830209,-0.00019060677203547926,0.00079393685121830274,-0.0005620387323252245,0.00079393776410710602,-0.00023189984299599241,5.1398074149136095e-16,4.6877046411606989e-13
0.0043,-0.00076162558720765136,0.00016191620036274195,0.0007968326238981722,-0.00017811310550365177,0.00079683262389817296,-0.00055266678606218566,0.00079683351366923567,-0.00024416756271172031,5.3780127849081556e-16,4.844457131698952e-13
0.0043500000000000006,-0.00076407313616396518,0.00014977175279022982,0.00079953152397189346,-0.00016557598079395574,0.00079953152397189389,-0.00054315876761003583,0.00079953239039848767,-0.00025637448159049672,5.6241579725291579e-16,5.0043002918451268e-13
0.0044000000000000003,-0.00076632930334047476,0.00013759098289068753,0.00080203282317569866,-0.00015299861597464664,0.00080203282317569899,-0.00053351709976575225,0.00080203366603594976,-0.00026851744857244695,5.878404055664839e-16,5.1672449823539405e-13
0.00445,-0.0007683944712900886,0.00012537496778104333,0.00080433690349856015,-0.00014038213246288911,0.00080433690349856059,-0.00052374294469957356,0.00080433772259509923,-0.00028059568345699664,6.1408024746324181e-16,5.3332841878967862e-13
