"Time","rootMeanSquareVoltage.mean.y","rectifier.thyristor_p.off","pulse2.twoPulse.timerPositive[1].entryTime","inductor.i","meanCurrent.x","meanVoltage.y","rootMeanSquareVoltage.mean.x","meanVoltage.x","pulse2.twoPulse.timerNegative[1].entryTime","meanCurrent.y","rectifier.thyristor_n.off"
5.0293994,12100.034,0,5.02,6.204741,0.056656729,-0.46718919,120.8289,-0.016580865,5.0100002,6.0542927,1
5.0295992,12100.034,0,5.02,6.2087879,0.057898164,-0.46718919,120.94924,-0.011706552,5.0100002,6.0542927,1
5.029799,12100.034,0,5.02,6.2108831,0.059140213,-0.46718919,120.9939,-0.0087711457,5.0100002,6.0542927,1
5.0299993,12100.034,0,5.02,6.2110238,0.060382485,-0.46718919,121.00034,-0.007786232,5.0100002,6.0542927,1
5.0300002,12100.034,0,5.02,6.2110205,0.060387406,-0.46718919,121.00034,-0.0077862171,5.0100002,6.0542927,1
5.0300002,12100.034,0,5.02,6.2110205,0,-0.77862167,0,0,5.0300002,6.0387406,1
5.0301991,12100.034,0,5.02,6.2092128,0.0012371854,-0.77862167,0.0062898858,-0.00096947886,5.0300002,6.0387406,1
5.0303993,12100.034,0,5.02,6.2054629,0.0024787344,-0.77862167,0.050496906,-0.0038894778,5.0300002,6.0387406,1
5.0305991,12100.034,0,5.02,6.1997929,0.003719341,-0.77862167,0.17009659,-0.008748523,5.0300002,6.0387406,1
5.0307994,12100.034,0,5.02,6.1922293,0.0049586236,-0.77862167,0.40137115,-0.015527423,5.0300002,6.0387406,1
5.0309992,12100.034,0,5.02,6.1828065,0.0061962069,-0.77862167,0.77884251,-0.024199419,5.0300002,6.0387406,1
5.0311995,12100.034,0,5.02,6.171566,0.0074317227,-0.77862167,1.3347259,-0.034730282,5.0300002,6.0387406,1
5.0313993,12100.034,0,5.02,6.1585569,0.0086648129,-0.77862167,2.0984235,-0.047078449,5.0300002,6.0387406,1
5.031599,12100.034,0,5.02,6.1438351,0.0098951291,-0.77862167,3.0960598,-0.061195187,5.0300002,6.0387406,1
5.0317993,12100.034,0,5.02,6.1274624,0.011122335,-0.77862167,4.35007,-0.07702478,5.0300002,6.0387406,1
5.0319991,12100.034,0,5.02,6.109508,0.012346106,-0.77862167,5.8788447,-0.094504744,5.0300002,6.0387406,1
5.0321994,12100.034,0,5.02,6.0900469,0.013566134,-0.77862167,7.6964426,-0.11356609,5.0300002,6.0387406,1
5.0323992,12100.034,0,5.02,6.0691605,0.014782126,-0.77862167,9.8123655,-0.13413359,5.0300002,6.0387406,1
5.0325994,12100.034,0,5.02,6.0469356,0.015993806,-0.77862167,12.231413,-0.15612607,5.0300002,6.0387406,1
5.0327992,12100.034,0,5.02,6.0234637,0.017200913,-0.77862167,14.953603,-0.17945671,5.0300002,6.0387406,1
5.0329995,12100.034,0,5.02,5.9988418,0.01840321,-0.77862167,17.974169,-0.20403345,5.0300002,6.0387406,1
5.0331993,12100.034,0,5.02,5.9731717,0.019600475,-0.77862167,21.283638,-0.22975928,5.0300002,6.0387406,1
5.0333991,12100.034,0,5.02,5.9465585,0.02079251,-0.77862167,24.867985,-0.25653267,5.0300002,6.0387406,1
5.0335994,12100.034,0,5.02,5.9191117,0.021979136,-0.77862167,28.708847,-0.28424793,5.0300002,6.0387406,1
5.0337992,12100.034,0,5.02,5.8909435,0.023160201,-0.77862167,32.783817,-0.3127957,5.0300002,6.0387406,1
5.0339994,12100.034,0,5.02,5.8621697,0.024335567,-0.77862167,37.066792,-0.34206328,5.0300002,6.0387406,1
5.0341992,12100.034,0,5.02,5.8329077,0.025505127,-0.77862167,41.528393,-0.37193519,5.0300002,6.0387406,1
5.0343995,12100.034,0,5.02,5.8032765,0.026668798,-0.77862167,46.136421,-0.40229347,5.0300002,6.0387406,1
5.0345993,12100.034,0,5.02,5.7733984,0.027826514,-0.77862167,50.856369,-0.43301836,5.0300002,6.0387406,1
5.0347996,12100.034,0,5.02,5.7433949,0.02897824,-0.77862167,55.651962,-0.46398857,5.0300002,6.0387406,1
5.0349994,12100.034,0,5.02,5.713388,0.030123962,-0.77862167,60.485737,-0.49508184,5.0300002,6.0387406,1
5.0350351,12100.034,0,5.02,5.7080517,0.03032743,-0.77862167,61.347931,-0.50062436,5.0300002,6.0387406,1
5.0350351,12100.034,1,5.02,5.7080517,0.03032743,-0.77862167,61.347931,-0.50062436,5.0300002,6.0387406,0
5.0351996,12100.034,1,5.02,5.7345185,0.031267889,-0.77862167,65.319557,-0.4750734,5.0300002,6.0387406,0
5.0353994,12100.034,1,5.02,5.7664881,0.032418042,-0.77862167,70.115501,-0.44410205,5.0300002,6.0387406,0
5.0355992,12100.034,1,5.02,5.7980857,0.033574551,-0.77862167,74.836037,-0.41337535,5.0300002,6.0387406,0
5.0357995,12100.034,1,5.02,5.8291917,0.034737334,-0.77862167,79.444885,-0.38301447,5.0300002,6.0387406,0
5.0359993,12100.034,1,5.02,5.8596888,0.035906278,-0.77862167,83.907501,-0.35313931,5.0300002,6.0387406,0
5.0361996,12100.034,1,5.02,5.889462,0.037081253,-0.77862167,88.191643,-0.3238678,5.0300002,6.0387406,0
5.0363994,12100.034,1,5.02,5.9183984,0.038262099,-0.77862167,92.267937,-0.29531544,5.0300002,6.0387406,0
5.0365996,12100.034,1,5.02,5.9463887,0.039448641,-0.77862167,96.11026,-0.2675949,5.0300002,6.0387406,0
5.0367994,12100.034,1,5.02,5.9733281,0.040640678,-0.77862167,99.696182,-0.24081562,5.0300002,6.0387406,0
5.0369997,12100.034,1,5.02,5.9991155,0.04183799,-0.77862167,103.00732,-0.21508329,5.0300002,6.0387406,0
5.0371995,12100.034,1,5.02,6.023653,0.043040339,-0.77862167,106.02962,-0.19049945,5.0300002,6.0387406,0
5.0373993,12100.034,1,5.02,6.0468502,0.04424746,-0.77862167,108.75359,-0.16716115,5.0300002,6.0387406,0
5.0375996,12100.034,1,5.02,6.0686193,0.045459077,-0.77862167,111.17439,-0.14516053,5.0300002,6.0387406,0
5.0377994,12100.034,1,5.02,6.0888801,0.046674903,-0.77862167,113.29205,-0.12458435,5.0300002,6.0387406,0
5.0379996,12100.034,1,5.02,6.1075568,0.047894623,-0.77862167,115.11134,-0.10551386,5.0300002,6.0387406,0
5.0381994,12100.034,1,5.02,6.1245818,0.049117912,-0.77862167,116.64175,-0.088024333,5.0300002,6.0387406,0
5.0383997,12100.034,1,5.02,6.1398916,0.050344437,-0.77862167,117.8973,-0.072184779,5.0300002,6.0387406,0
5.0385995,12100.034,1,5.02,6.1534314,0.051573846,-0.77862167,118.89635,-0.058057737,5.0300002,6.0387406,0
5.0387998,12100.034,1,5.02,6.1651525,0.052805785,-0.77862167,119.66133,-0.045698948,5.0300002,6.0387406,0
5.0389996,12100.034,1,5.02,6.1750131,0.054039881,-0.77862167,120.21832,-0.0351572,5.0300002,6.0387406,0
5.0391994,12100.034,1,5.02,6.1829796,0.055275761,-0.77862167,120.59673,-0.026474096,5.0300002,6.0387406,0
5.0393996,12100.034,1,5.02,6.1890249,0.056513045,-0.77862167,120.82874,-0.019683905,5.0300002,6.0387406,0
5.0395994,12100.034,1,5.02,6.1931305,0.057751343,-0.77862167,120.94887,-0.014813426,5.0300002,6.0387406,0
5.0397997,12100.034,1,5.02,6.1952848,0.058990262,-0.77862167,120.9934,-0.011881888,5.0300002,6.0387406,0
5.0399995,12100.034,1,5.02,6.1954832,0.060229424,-0.77862167,120.99979,-0.010900845,5.0300002,6.0387406,0
5.04,12100.034,1,5.02,6.1954818,0.060231876,-0.77862167,120.99979,-0.010900841,5.0300002,6.0387406,0
5.04,12099.979,1,5.04,6.1954818,0,-1.0900841,0,0,5.0300002,6.0231876,0
5.0401998,12099.979,1,5.04,6.1937308,0.0012365492,-1.0900841,0.0063274559,-0.00097333617,5.0300002,6.0231876,0
5.0403996,12099.979,1,5.04,6.1900392,0.0024750074,-1.0900841,0.050647046,-0.0038971889,5.0300002,6.0231876,0
5.0405998,12099.979,1,5.04,6.1844263,0.0037125349,-1.0900841,0.17043251,-0.0087600574,5.0300002,6.0231876,0
5.0407996,12099.979,1,5.04,6.1769204,0.0049487497,-1.0900841,0.40196311,-0.015542734,5.0300002,6.0231876,0
5.0409994,12099.979,1,5.04,6.1675553,0.0061832769,-1.0900841,0.77975678,-0.024218448,5.0300002,6.0231876,0
5.0411997,12099.979,1,5.04,6.1563721,0.0074157482,-1.0900841,1.3360236,-0.034752954,5.0300002,6.0231876,0
5.0413995,12099.979,1,5.04,6.1434202,0.0086458055,-1.0900841,2.1001599,-0.047104675,5.0300002,6.0231876,0
5.0415998,12099.979,1,5.04,6.1287551,0.0098730996,-1.0900841,3.0982831,-0.061224859,5.0300002,6.0231876,0
5.0417995,12099.979,1,5.04,6.1124392,0.011097294,-1.0900841,4.3528204,-0.077057779,5.0300002,6.0231876,0
5.0419998,12099.979,1,5.04,6.0945415,0.012318066,-1.0900841,5.8821549,-0.094540946,5.0300002,6.0231876,0
5.0421996,12099.979,1,5.04,6.0751371,0.013535107,-1.0900841,7.7003355,-0.11360535,5.0300002,6.0231876,0
5.0423999,12099.979,1,5.04,6.0543075,0.014748123,-1.0900841,9.8168554,-0.13417576,5.0300002,6.0231876,0
5.0425997,12099.979,1,5.04,6.0321388,0.015956838,-1.0900841,12.236505,-0.15617096,5.0300002,6.0231876,0
5.0427999,12099.979,1,5.04,6.0087237,0.017160991,-1.0900841,14.959292,-0.17950417,5.0300002,6.0231876,0
5.0429997,12099.979,1,5.04,5.9841585,0.018360345,-1.0900841,17.98044,-0.20408329,5.0300002,6.0231876,0
5.0431995,12099.979,1,5.04,5.9585447,0.019554678,-1.0900841,21.29047,-0.2298113,5.0300002,6.0231876,0
5.0433998,12099.979,1,5.04,5.9319878,0.020743795,-1.0900841,24.875345,-0.25658664,5.0300002,6.0231876,0
5.0435996,12099.979,1,5.04,5.9045978,0.021927513,-1.0900841,28.716694,-0.28430367,5.0300002,6.0231876,0
5.0437999,12099.979,1,5.04,5.8764858,0.023105679,-1.0900841,32.792103,-0.31285298,5.0300002,6.0231876,0
5.0439997,12099.979,1,5.04,5.8477683,0.02427816,-1.0900841,37.075459,-0.34212187,5.0300002,6.0231876,0
5.0441999,12099.979,1,5.04,5.8185625,0.025444847,-1.0900841,41.537384,-0.37199485,5.0300002,6.0231876,0
5.0443997,12099.979,1,5.04,5.7889881,0.026605653,-1.0900841,46.145668,-0.402354,5.0300002,6.0231876,0
5.0446,12099.979,1,5.04,5.7591662,0.027760517,-1.0900841,50.865803,-0.43307948,5.0300002,6.0231876,0
5.0447998,12099.979,1,5.04,5.729219,0.028909402,-1.0900841,55.66151,-0.46405005,5.0300002,6.0231876,0
5.0449996,12099.979,1,5.04,5.6992688,0.030052295,-1.0900841,60.495323,-0.49514347,5.0300002,6.0231876,0
5.0450449,12099.979,1,5.04,5.6925058,0.030309994,-1.0900841,61.590134,-0.50218141,5.0300002,6.0231876,0
5.0450449,12099.979,0,5.04,5.6925058,0.030309994,-1.0900841,61.590134,-0.50218141,5.0300002,6.0231876,1
5.0451999,12099.979,0,5.04,5.7174745,0.031192927,-1.0900841,65.329102,-0.47812602,5.0300002,6.0231876,1
5.0453997,12099.979,0,5.04,5.7495112,0.032339677,-1.0900841,70.124931,-0.44715506,5.0300002,6.0231876,1
5.0455999,12099.979,0,5.04,5.7811761,0.033492796,-1.0900841,74.845284,-0.41642895,5.0300002,6.0231876,1
5.0457997,12099.979,0,5.04,5.8123488,0.034652203,-1.0900841,79.453873,-0.38606894,5.0300002,6.0231876,1
5.046,12099.979,0,5.04,5.8429122,0.035817787,-1.0900841,83.916168,-0.35619485,5.0300002,6.0231876,1
5.0461998,12099.979,0,5.04,5.8727508,0.036989413,-1.0900841,88.199928,-0.32692465,5.0300002,6.0231876,1
5.0464001,12099.979,0,5.04,5.9017525,0.038166925,-1.0900841,92.27578,-0.29837382,5.0300002,6.0231876,1
5.0465999,12099.979,0,5.04,5.9298077,0.039350145,-1.0900841,96.117615,-0.27065507,5.0300002,6.0231876,1
5.0467997,12099.979,0,5.04,5.9568114,0.04053887,-1.0900841,99.703018,-0.24387774,5.0300002,6.0231876,1
5.0469999,12099.979,0,5.04,5.9826622,0.041732885,-1.0900841,103.0136,-0.21814758,5.0300002,6.0231876,1
5.0471997,12099.979,0,5.04,6.0072637,0.042931948,-1.0900841,106.03532,-0.19356611,5.0300002,6.0231876,1
5.0474,12099.979,0,5.04,6.0305233,0.044135798,-1.0900841,108.75867,-0.17023037,5.0300002,6.0231876,1
5.0475998,12099.979,0,5.04,6.0523548,0.045344159,-1.0900841,111.17888,-0.14823247,5.0300002,6.0231876,1
5.0478001,12099.979,0,5.04,6.0726776,0.046556734,-1.0900841,113.29594,-0.12765922,5.0300002,6.0231876,1
5.0479999,12099.979,0,5.04,6.0914164,0.04777322,-1.0900841,115.11465,-0.10859178,5.0300002,6.0231876,1
5.0482001,12099.979,0,5.04,6.1085019,0.048993286,-1.0900841,116.6445,-0.091105454,5.0300002,6.0231876,1
5.0483999,12099.979,0,5.04,6.1238732,0.050216604,-1.0900841,117.89952,-0.075269237,5.0300002,6.0231876,1
5.0485997,12099.979,0,5.04,6.1374731,0.051442817,-1.0900841,118.89809,-0.061145637,5.0300002,6.0231876,1
5.0488,12099.979,0,5.04,6.1492543,0.052671567,-1.0900841,119.66263,-0.048790403,5.0300002,6.0231876,1
5.0489998,12099.979,0,5.04,6.1591749,0.053902492,-1.0900841,120.21923,-0.038252298,5.0300002,6.0231876,1
5.0492001,12099.979,0,5.04,6.167201,0.055135209,-1.0900841,120.59731,-0.029572908,5.0300002,6.0231876,1
5.0493999,12099.979,0,5.04,6.1733055,0.056369342,-1.0900841,120.82907,-0.022786494,5.0300002,6.0231876,1
5.0496001,12099.979,0,5.04,6.1774702,0.057604499,-1.0900841,120.94902,-0.017919838,5.0300002,6.0231876,1
5.0497999,12099.979,0,5.04,6.1796827,0.058840297,-1.0900841,120.99343,-0.014992154,5.0300002,6.0231876,1
5.0500002,12099.979,0,5.04,6.1799402,0.060076341,-1.0900841,120.99979,-0.014014979,5.0300002,6.0231876,1
