"Time","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","inductor.i","rootMeanSquareVoltage.mean.x","meanVoltage.x","rootMeanSquareVoltage.mean.y","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2m.twomPulse.timerPositive[3].entryTime","meanCurrent.x","rectifier.thyristor_n.idealThyristor[2].off"
4.9889975,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.141067,6.1926785,-0.022535373,2093.8281,4.9699998,1,4.9766665,0.030625241,1
4.9891977,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.149187,6.5727248,-0.013833681,2093.8281,4.9699998,1,4.9766665,0.033254404,1
4.9893975,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.155386,6.806046,-0.007024602,2093.8281,4.9699998,1,4.9766665,0.035884995,1
4.9895978,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.159645,6.9271331,-0.0021350104,2093.8281,4.9699998,1,4.9766665,0.038516637,1
4.9897976,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.161952,6.9722428,0.00081579608,2093.8281,4.9699998,1,4.9766665,0.041148931,1
4.9899974,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.162303,6.9788361,0.0018161719,2093.8281,4.9699998,1,4.9766665,0.043781497,1
4.9899998,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.162295,6.9788361,0.0018163095,2093.8281,4.9699998,1,4.9766665,0.043812755,1
4.9899998,4.9733334,1,1,13.151608,0.7006098,0,1,4.9866667,4.98,4.9833331,13.162295,6.9788361,0.0018163095,2093.8281,4.9699998,1,4.9766665,0.043812774,1
4.9899998,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.162295,0,0,2093.6509,4.9699998,1,4.9766665,0,1
4.9899998,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.162295,3.686749e-17,-9.5907474e-15,2093.6509,4.9699998,1,4.9766665,3.2839228e-11,1
4.9899998,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.162295,3.686749e-17,-9.5907474e-15,2093.6509,4.9899998,1,4.9766665,3.2839228e-11,1
4.9901977,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.160703,0.0061412062,-0.00095413614,2093.6509,4.9899998,1,4.9766665,0.0026011593,1
4.9903975,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.157162,0.049900331,-0.0038587456,2093.6509,4.9899998,1,4.9766665,0.005233082,1
4.9905977,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.151699,0.16875796,-0.0087025147,2093.6509,4.9899998,1,4.9766665,0.0078641037,1
4.9907975,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.144342,0.39900929,-0.015466316,2093.6509,4.9899998,1,4.9766665,0.010493844,1
4.9909978,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.135126,0.77519333,-0.024123456,2093.6509,4.9899998,1,4.9766665,0.013121925,1
4.9911976,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.12409,1.3295461,-0.034639765,2093.6509,4.9899998,1,4.9766665,0.015747981,1
4.9913979,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.111285,2.0914922,-0.046973735,2093.6509,4.9899998,1,4.9766665,0.018371651,1
4.9915977,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.096766,3.0871844,-0.061076686,2093.6509,4.9899998,1,4.9766665,0.020992588,1
4.9916582,4.9733334,1,1,13.143832,0.54489285,0,1,4.9866667,4.98,4.9833331,13.092034,3.4387434,-0.065693587,2093.6509,4.9899998,1,4.9766665,0.021786606,1
4.9916582,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.092034,3.4387434,-0.065693587,2093.6509,4.9899998,1,4.9766665,0.021786606,1
4.9916668,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.092669,3.4894302,-0.065043405,2093.6509,4.9899998,1,4.9766665,0.021895798,1
4.9917979,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.102239,4.2265735,-0.055217858,2093.6509,4.9899998,1,4.9766665,0.023611965,1
4.9919977,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.115363,5.1471696,-0.041658092,2093.6509,4.9899998,1,4.9766665,0.026233857,1
4.9921975,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.126653,5.8417511,-0.029883182,2093.6509,4.9899998,1,4.9766665,0.028858194,1
4.9923978,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.13607,6.3375311,-0.019939598,2093.6509,4.9899998,1,4.9766665,0.031484604,1
4.9925976,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.143583,6.6648688,-0.011866573,2093.6509,4.9899998,1,4.9766665,0.034112703,1
4.9927979,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.149168,6.85677,-0.0056959735,2093.6509,4.9899998,1,4.9766665,0.036742117,1
4.9929976,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.152807,6.9483757,-0.0014521544,2093.6509,4.9899998,1,4.9766665,0.039372452,1
4.9931979,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.154492,6.9764128,0.00084813638,2093.6509,4.9899998,1,4.9766665,0.042003315,1
4.9933333,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.154522,6.9783964,0.0012972482,2093.6509,4.9899998,1,4.9766665,0.043786835,1
4.9933333,4.9733334,1,0,13.143832,0.54489285,1,1,4.9866667,4.98,4.9833331,13.154522,6.9783964,0.0012972482,2093.6509,4.9899998,1,4.9766665,0.043786854,1
4.9933333,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.154522,0,0,2093.519,4.9899998,1,4.9766665,0,1
4.9933977,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.154222,0.00021690293,-0.00010142921,2093.519,4.9899998,1,4.9766665,0.00084747135,1
4.993598,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.152002,0.014704095,-0.0017077177,2093.519,4.9899998,1,4.9766665,0.0034782304,1
4.9937978,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.147848,0.079423785,-0.005261648,2093.519,4.9899998,1,4.9766665,0.0061083515,1
4.9939976,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.141781,0.23152485,-0.010749198,2093.519,4.9899998,1,4.9766665,0.0087374505,1
4.9941978,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.133829,0.50677806,-0.018148702,2093.519,4.9899998,1,4.9766665,0.011365146,1
4.9943976,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.124031,0.93901283,-0.027430959,2093.519,4.9899998,1,4.9766665,0.013991067,1
4.9945979,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.112429,1.5595807,-0.038559329,2093.519,4.9899998,1,4.9766665,0.016614847,1
4.9947977,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.099074,2.3968627,-0.05148989,2093.519,4.9899998,1,4.9766665,0.019236129,1
4.9949951,4.9933333,1,0,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.08425,3.4587879,-0.065952174,2093.519,4.9899998,1,4.9766665,0.021817585,1
4.9949951,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.08425,3.4587879,-0.065952174,2093.519,4.9899998,0,4.9766665,0.021817585,1
4.994998,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.084466,3.4759564,-0.065731883,2093.519,4.9899998,0,4.9766665,0.021854572,1
4.9949999,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.084632,3.4891412,-0.065562472,2093.519,4.9899998,0,4.9766665,0.021883054,1
4.9951978,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.098818,4.5604315,-0.051012702,2093.519,4.9899998,0,4.9766665,0.024473034,1
4.995398,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.111366,5.4027295,-0.038043454,2093.519,4.9899998,0,4.9766665,0.027094185,1
4.9955978,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.122066,6.0277185,-0.026875382,2093.519,4.9899998,0,4.9766665,0.029717663,1
4.9957976,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.130883,6.4637227,-0.017552549,2093.519,4.9899998,0,4.9766665,0.032343093,1
4.9959979,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.137786,6.7420373,-0.010111748,2093.519,4.9899998,0,4.9766665,0.034970097,1
4.9961977,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.142754,6.8964434,-0.0045823464,2093.519,4.9899998,0,4.9766665,0.03759829,1
4.996398,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.145772,6.9626708,-0.00098616816,2093.519,4.9899998,0,4.9766665,0.040227279,1
4.9965978,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.146834,6.9778485,0.00066259387,2093.519,4.9899998,0,4.9766665,0.042856675,1
4.9966664,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.146749,6.9781075,0.0007781841,2093.519,4.9899998,0,4.9766665,0.043760914,1
4.9966664,4.9933333,1,1,13.136056,0.38917446,1,1,4.9866667,4.98,4.9833331,13.146749,6.9781075,0.0007781841,2093.519,4.9899998,0,4.9766665,0.043760933,1
4.9966664,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.146749,0,0,2093.4324,4.9899998,0,4.9766665,0,1
4.9966664,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.146749,3.6997635e-17,-9.6137604e-15,2093.4324,4.9899998,0,4.9766665,3.2842108e-11,1
4.9966664,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.146749,3.6997635e-17,-9.6137604e-15,2093.4324,4.9899998,0,4.9966664,3.2842108e-11,1
4.996798,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.145944,0.0017990465,-0.00042075146,2093.4324,4.9899998,0,4.9966664,0.0017251557,1
4.9969978,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.143106,0.028870791,-0.0026786192,2093.4324,4.9899998,0,4.9966664,0.0043541971,1
4.9971981,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.138342,0.11869945,-0.006880309,2093.4324,4.9899998,0,4.9966664,0.0069824778,1
4.9973979,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.131672,0.30803871,-0.013009223,2093.4324,4.9899998,0,4.9966664,0.0096096145,1
4.9975977,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.12313,0.63207203,-0.021041173,2093.4324,4.9899998,0,4.9966664,0.01223523,1
4.997798,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.112754,1.1238593,-0.030944457,2093.4324,4.9899998,0,4.9966664,0.014858953,1
4.9979978,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.100592,1.8138117,-0.042679988,2093.4324,4.9899998,0,4.9966664,0.01748042,1
4.998198,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.086695,2.7292163,-0.056201447,2093.4324,4.9899998,0,4.9966664,0.02009928,1
4.9983315,4.9933333,1,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.076467,3.4788973,-0.066211239,2093.4324,4.9899998,0,4.9966664,0.021848513,1
4.9983315,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.076467,3.4788973,-0.066211239,2093.4324,4.9899998,1,4.9966664,0.021848513,1
4.9983335,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.076593,3.4889905,-0.066081531,2093.4324,4.9899998,1,4.9966664,0.021870309,1
4.9983978,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.081429,3.8663349,-0.061143663,2093.4324,4.9899998,1,4.9966664,0.022715535,1
4.9985981,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.095217,4.8673825,-0.047002811,2093.4324,4.9899998,1,4.9966664,0.025333334,1
4.9987979,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.107183,5.6341572,-0.034629796,2093.4324,4.9899998,1,4.9966664,0.027953709,1
4.9989982,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.11729,6.1927185,-0.02407348,2093.4324,4.9899998,1,4.9966664,0.030576291,1
4.999198,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.125503,6.5724416,-0.015375504,2093.4324,4.9899998,1,4.9966664,0.033200707,1
4.9993982,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.131792,6.8055058,-0.0085702026,2093.4324,4.9899998,1,4.9966664,0.035826571,1
4.999598,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.136142,6.9264059,-0.0036844332,2093.4324,4.9899998,1,4.9966664,0.038453501,1
4.9997978,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.138538,6.9714017,-0.00073748,2093.4324,4.9899998,1,4.9966664,0.041081104,1
4.9999981,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.138979,6.9779568,0.00025902718,2093.4324,4.9899998,1,4.9966664,0.043708995,1
5,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.138974,6.9779568,0.00025912275,2093.4324,4.9899998,1,4.9966664,0.043734994,1
5,4.9933333,0,1,13.12828,0.23345523,1,1,4.9866667,4.98,4.9833331,13.138974,6.9779568,0.00025912275,2093.4324,4.9899998,1,4.9966664,0.043735012,1
5,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.138974,0,0,2093.387,4.9899998,1,4.9966664,0,1
5.0001979,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.137468,0.0061781798,-0.00095796282,2093.387,4.9899998,1,4.9966664,0.0026017625,1
5.0003982,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.134016,0.050049264,-0.0038664257,2093.387,4.9899998,1,4.9966664,0.005229047,1
5.000598,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.128642,0.16909207,-0.0087140184,2093.387,4.9899998,1,4.9966664,0.0078554489,1
5.0007982,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.121374,0.3995989,-0.015481598,2093.387,4.9899998,1,4.9966664,0.010480586,1
5.000998,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.112246,0.77610469,-0.024142455,2093.387,4.9899998,1,4.9966664,0.013104082,1
5.0011983,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.101297,1.3308405,-0.034662407,2093.387,4.9899998,1,4.9966664,0.01572557,1
5.0013981,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.08858,2.0932248,-0.046999928,2093.387,4.9899998,1,4.9966664,0.018344691,1
5.0015979,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.074147,3.0894036,-0.061106332,2093.387,4.9899998,1,4.9966664,0.020961095,1
5.0016665,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.068814,3.4889724,-0.066340819,2093.387,4.9899998,1,4.9966664,0.021857565,1
5.0016685,4.9933333,0,1,13.120504,0.077736825,1,1,4.9866667,5,4.9833331,13.068683,3.4990842,-0.066470765,2093.387,4.9899998,1,4.9966664,0.021879388,1
5.0016685,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.068683,3.4990842,-0.066470765,2093.387,4.9899998,1,4.9966664,0.021879388,1
5.0017982,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.078216,4.2281961,-0.056746468,2093.387,4.9899998,1,4.9966664,0.023575755,1
5.0019979,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.091433,5.1483202,-0.043190185,2093.387,4.9899998,1,4.9966664,0.026192853,1
5.0021982,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.102815,5.8424807,-0.031418856,2093.387,4.9899998,1,4.9966664,0.028812412,1
5.002398,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.112324,6.3378963,-0.02147894,2093.387,4.9899998,1,4.9966664,0.031434063,1
5.0025983,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.119927,6.6649318,-0.013409654,2093.387,4.9899998,1,4.9966664,0.034057423,1
5.0027981,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.125603,6.8565989,-0.0072428482,2093.387,4.9899998,1,4.9966664,0.036682114,1
5.0029984,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.129333,6.9480424,-0.0030028634,2093.387,4.9899998,1,4.9966664,0.039307743,1
5.0031981,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.131107,6.9759908,-0.00070643279,2093.387,4.9899998,1,4.9966664,0.041933924,1
5.0033336,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.131199,6.9779572,-0.00025994054,2093.387,4.9899998,1,4.9966664,0.043709073,1
5.0033336,4.9933333,1,1,13.120504,0.077736825,1,0,4.9866667,5,4.9833331,13.131199,6.9779572,-0.00025994054,2093.387,4.9899998,1,4.9966664,0.043709092,1
5.0033336,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,4.9833331,13.131199,0,0,2093.3872,4.9899998,1,4.9966664,0,1
5.0033336,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,4.9833331,13.131199,2.7234505e-17,-8.2548121e-15,2093.3872,4.9899998,1,4.9966664,3.2854837e-11,1
5.0033336,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.131199,2.7234505e-17,-8.2548121e-15,2093.3872,4.9899998,1,4.9966664,3.2854837e-11,1
5.0033979,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.130926,0.00022092738,-0.00010268001,2093.3872,4.9899998,1,4.9966664,0.00085117033,1
5.0035982,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.128796,0.014770252,-0.001712834,2093.3872,4.9899998,1,4.9966664,0.0034772789,1
5.003798,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.12473,0.079626627,-0.0052706092,2093.3872,4.9899998,1,4.9966664,0.0061027678,1
5.0039983,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.118752,0.23193675,-0.01076197,2093.3872,4.9899998,1,4.9966664,0.0087272516,1
5.0041981,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.110888,0.5074681,-0.018165234,2093.3872,4.9899998,1,4.9966664,0.01135035,1
5.0043983,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.101177,0.94004571,-0.027451184,2093.3872,4.9899998,1,4.9966664,0.013971691,1
5.0045981,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.089664,1.5610157,-0.038583167,2093.3872,4.9899998,1,4.9966664,0.016590908,1
5.0047984,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.076397,2.3987529,-0.051517252,2093.3872,4.9899998,1,4.9966664,0.019207647,1
5.0049982,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.061435,3.4782138,-0.066202387,2093.3872,4.9899998,1,4.9966664,0.021821562,1
5.0050001,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.061295,3.4889767,-0.066340826,2093.3872,4.9899998,1,4.9966664,0.021844819,1
5.0050049,4.9933333,1,1,13.112728,-0.077982165,1,0,4.9866667,5,5.0033336,13.060899,3.5193489,-0.066730775,2093.3872,4.9899998,1,4.9966664,0.021910211,1
5.0050049,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.060899,3.5193489,-0.066730775,2093.3872,4.9899998,1,4.9966664,0.021910211,0
5.005198,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.074824,4.5623312,-0.052542463,2093.3872,4.9899998,1,4.9966664,0.024435218,0
5.0053983,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.087464,5.4041739,-0.039576732,2093.3872,4.9899998,1,4.9966664,0.027051581,0
5.0055981,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.098257,6.0287609,-0.028412273,2093.3872,4.9899998,1,4.9966664,0.029670289,0
5.0057983,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.107164,6.4644203,-0.019093134,2093.3872,4.9899998,1,4.9966664,0.032290965,0
5.0059981,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.114159,6.742455,-0.011656091,2093.3872,4.9899998,1,4.9966664,0.034913234,0
5.0061984,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.119216,6.8966503,-0.0061304979,2093.3872,4.9899998,1,4.9966664,0.037536707,0
5.0063982,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.122325,6.9627395,-0.0025381646,2093.3872,4.9899998,1,4.9966664,0.040160999,0
5.0065985,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.123478,6.9778533,-0.0008932678,2093.3872,4.9899998,1,4.9966664,0.042785715,0
5.0066667,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.123423,6.9781084,-0.00077900483,2093.3872,4.9899998,1,4.9966664,0.043683153,0
5.0066667,4.9933333,1,1,13.112728,-0.077982165,1,1,4.9866667,5,5.0033336,13.123423,6.9781084,-0.00077900483,2093.3872,4.9899998,1,4.9966664,0.043683171,0
5.0066667,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.123423,0,0,2093.4324,4.9899998,1,4.9966664,0,0
5.0067983,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.122676,0.0018153776,-0.00042329458,2093.4324,4.9899998,1,4.9966664,0.0017272962,0
5.0069981,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.119928,0.028974321,-0.0026850225,2093.4324,4.9899998,1,4.9966664,0.0043516927,0
5.0071983,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.115252,0.11896413,-0.0068905475,2093.4324,4.9899998,1,4.9966664,0.0069753467,0
5.0073981,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.10867,0.30853593,-0.013023256,2093.4324,4.9899998,1,4.9966664,0.0095978742,0
5.0075984,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.100216,0.63286954,-0.021058945,2093.4324,4.9899998,1,4.9966664,0.012218897,0
5.0077982,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.089929,1.1250201,-0.030965898,2093.4324,4.9899998,1,4.9966664,0.014838045,0
5.0079985,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.077853,1.815393,-0.042705014,2093.4324,4.9899998,1,4.9966664,0.017454958,0
5.0081983,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.064044,2.7312689,-0.05622996,2093.4324,4.9899998,1,4.9966664,0.020069279,0
5.0083332,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.053774,3.4889722,-0.066340819,2093.4324,4.9899998,1,4.9966664,0.021832073,0
5.0083418,4.9933333,1,1,13.104951,-0.23370145,1,1,5.0066667,5,5.0033336,13.053114,3.5396783,-0.066991247,2093.4324,4.9899998,1,4.9966664,0.021940982,0
5.0083418,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.053114,3.5396783,-0.066991247,2093.4324,4.9899998,1,4.9966664,0.021940982,1
5.0083985,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.057372,3.8690038,-0.06267114,2093.4324,4.9899998,1,4.9966664,0.02268092,1
5.0085983,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.071251,4.8695645,-0.048533734,2093.4324,4.9899998,1,4.9966664,0.025293915,1
5.0087986,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.083311,5.6359019,-0.036164269,2093.4324,4.9899998,1,4.9966664,0.027909506,1
5.0089984,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.09351,6.1940789,-0.025611594,2093.4324,4.9899998,1,4.9966664,0.030527323,1
5.0091982,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.101812,6.5734782,-0.016917337,2093.4324,4.9899998,1,4.9966664,0.033146992,1
5.0093985,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.108193,6.8062854,-0.010115811,2093.4324,4.9899998,1,4.9966664,0.035768129,1
5.0095983,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.112633,6.9269991,-0.0052338643,2093.4324,4.9899998,1,4.9966664,0.038390346,1
5.0097985,4.9933333,1,1,13.104951,-0.23370145,0,1,5.0066667,5,5.0033336,13.11512,6.9718809,-0.0022907641,2093.4324,4.9899998,1,4.9966664,0.041013259,1
