"time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc.is[1]","aimc.is[2]","loadInertia.phi","loadInertia.w","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
1.57165,0.11028036219717728,-0.036774575171768728,-0.099984453516037616,-0.21078185418817261,-18.370748828208026,279.74371656518372,83.465742756635393,105.28887325167655,-243.0116426183595,541.1078599291875
1.5717000000000001,0.11047350046345202,-0.036202258285428723,-0.096661881218103513,-0.21232604761209387,-23.280033533553866,281.91155264612468,83.471007257821668,105.29117418066787,-235.36115363876871,540.53449943552948
1.57175,0.11066366036695964,-0.035628952581874027,-0.093315468221944933,-0.21381787104941241,-28.183445996819863,284.0096482246239,83.476271874051548,105.29347499630128,-227.65266618444119,539.82753229351033
1.5718000000000001,0.11085083697821159,-0.035054673603554735,-0.089946039834667244,-0.21525695641253192,-33.079774354305805,286.03748618101304,83.48153660531942,105.29577569857578,-219.88808699493234,538.98713606877902
1.57185,0.11103502544922175,-0.034479436916816479,-0.086554427187542471,-0.21664294888510385,-37.967808290904429,287.99456701831753,83.486801451619542,105.29807628749033,-212.06933698655021,538.01352201335249
1.5719000000000001,0.11121622101337963,-0.033903258111393567,-0.083141466842617473,-0.21797550667523238,-42.846339634642732,289.8804086784279,83.492066412946301,105.30037676304389,-204.19835032279951,536.90693411494487
1.5719500000000002,0.11139441898544103,-0.033326152799977207,-0.079708000511642521,-0.21925430094233705,-47.71416277248349,291.69454650552473,83.49733148929397,105.30267712523543,-196.27707375469058,535.6676486289864
1.5720000000000001,0.11156961476201824,-0.032748136617866186,-0.07625487511513411,-0.22047901641006418,-52.570074530186652,293.43653387434222,83.502596680656922,105.3049773740639,-188.30746678468094,534.2959754000766
1.5720500000000002,0.11174180382143453,-0.032169225222473438,-0.072782942395593991,-0.22164935109225661,-57.41287474858445,295.1059419613959,83.507861987029514,105.30727750952829,-180.2915007515067,532.79225686308632
1.5721000000000001,0.11191098172365685,-0.031589434292883183,-0.069293058608343158,-0.22276501613262645,-62.241366735536594,296.70235960909895,83.513127408405992,105.30957753162753,-172.23115810126666,531.1568673649648
1.5721500000000002,0.11207714411083385,-0.031008779529492408,-0.065786084581991991,-0.22382573649182874,-67.054357135771724,298.22539405105863,83.518392944780786,105.31187744036059,-164.12843255758025,529.39021463945278
1.5722,0.11224028670711993,-0.030427276653546262,-0.062262885336572205,-0.22483125063476891,-71.850656491634638,299.67467062449884,83.523658596148152,105.31417723572645,-155.98532821639969,527.49273873470065
1.5722500000000001,0.11240040531864312,-0.029844941406658776,-0.058724329799283694,-0.22578131039846994,-76.629079648114285,301.04983265057183,83.52892436250248,105.31647691772405,-147.8038588765551,525.46491142105594
1.5723,0.11255749583391676,-0.029261789550476043,-0.055171290772159459,-0.22667568152771564,-81.388445760514017,302.35054202453216,83.53419024383804,105.31877648635236,-139.58604798659232,523.30723725063456
1.5723500000000001,0.11271155422379878,-0.028677836866189303,-0.051604644637658528,-0.22751414353063459,-86.127578710253005,303.57647908592128,83.539456240149221,105.32107594161037,-131.3339279510528,521.02025292844871
1.5724,0.11286257654142079,-0.028093099154098758,-0.048025271067688655,-0.22829648950729972,-90.84530751277569,304.7273424489685,83.544722351430323,105.323375283497,-123.04953944370811,518.60452663222986
1.5724500000000001,0.11301055892247626,-0.027507592233203176,-0.044434052902794528,-0.22902252649203939,-95.540466456195816,305.8028493971899,83.549988577675705,105.32567451201122,-114.73493113958409,516.06065857614055
1.5725,0.11315549758532008,-0.026921331940786046,-0.040831875942908394,-0.22969207552979901,-100.21189537604255,306.80273598535217,83.555254918879626,105.32797362715199,-106.39215922937592,513.38928093013385
1.5725500000000001,0.1132973888308637,-0.02633433413193138,-0.037219628643349621,-0.23030497143577677,-104.8584400758775,307.72675678442602,83.560521375036529,105.33027262891829,-98.023286699461181,510.59105698395604
1.5726,0.1134362290427406,-0.025746614679132297,-0.033598201935370546,-0.23086106297347714,-109.47895255037282,308.57468509756393,83.565787946140631,105.33257151730906,-89.63038292010701,507.66668130831744
1.5726500000000001,0.1135720146875408,-0.025158189471857266,-0.029968489067306443,-0.23136021311762767,-114.07229117348298,309.34631327447295,83.57105463218636,105.33487029232326,-81.215523285279161,504.61688011301635
1.5727,0.11370474231466046,-0.02456907441610421,-0.026331385298799689,-0.23180229875808084,-118.63732111443402,310.0414523809755,83.576321433168005,105.33716895395985,-72.780788486294156,501.44241029495868
1.5727500000000001,0.11383440855638176,-0.023979285433950982,-0.02268778768355114,-0.23218721073420096,-123.17291461247395,310.6599322478607,83.58158834907988,105.33946750221779,-64.328264005843593,498.14405926259667
1.5728,0.11396101012819694,-0.023388838463176853,-0.019038594933759461,-0.2325148542506266,-127.67795112130609,311.2016019739566,83.586855379916329,105.34176593709603,-55.86003981838374,494.72264563306129
1.5728500000000001,0.1140845438286413,-0.02279774945677392,-0.015384707120274116,-0.23278514853824894,-132.15131770833048,311.66632953157585,83.592122525671712,105.34406425859355,-47.378209675974738,491.17901819915937
1.5729,0.11420500653928264,-0.022206034382528252,-0.011727025435623525,-0.23299802676501991,-136.59190935303172,312.05400166217606,83.597389786340315,105.34636246670927,-38.88487055122436,487.51405547869314
1.5729500000000001,0.11432239522513143,-0.021613709222606251,-0.0080664520596569148,-0.23315343657224238,-140.9986290823297,312.36452454155517,83.602657161916497,105.34866056144216,-30.382122345272542,483.72866665941564
1.5730000000000002,0.11443670693444689,-0.021020789973106479,-0.0044038898720913568,-0.23325133970451506,-145.37038834320668,312.59782333292731,83.607924652394587,105.3509585427912,-21.872067201414815,479.8237905166572
1.5730500000000001,0.11454793879866512,-0.020427292643605037,-0.0007402422094478588,-0.23329171181652317,-149.70610730341986,312.75384194544432,83.613192257768887,105.35325641075532,-13.356808929664192,475.80039474302049
1.5731000000000002,0.11465608803286306,-0.019833233256756469,0.0029235872838707577,-0.23327454309913764,-154.004715002718,312.8325438326367,83.618459978033783,105.3555541653335,-4.838452684195949,471.65947706043443
1.57315,0.11476115193555164,-0.019238627847849334,0.0065866949270214142,-0.23319983788760906,-158.26514969334173,312.83391150322802,83.623727813183535,105.35785180652465,3.6808956864051843,467.40206411149535
1.5732000000000002,0.1148631278885581,-0.018643492464329618,0.010248177240294197,-0.23306761439167009,-162.48635912504338,312.7579461709168,83.628995763212558,105.36014933432777,12.199130204765376,463.02921063862266
1.57325,0.11496201335750941,-0.018047843165438445,0.013907131120901407,-0.23287790536538069,-166.66730073173335,312.60466863364542,83.634263828115095,105.36244674874177,20.714145148450285,458.54200065497264
1.5733000000000001,0.11505780589162153,-0.01745169602171974,0.017562654095644312,-0.23263075769359079,-170.80694193554089,312.37411874009462,83.639532007885521,105.36474404976568,29.22383565661643,453.94154631272272
1.57335,0.11515050312361812,-0.016855067114598662,0.021213844543118841,-0.23232623219100637,-174.90426040113286,312.06635512172045,83.644800302518192,105.36704123739837,37.726098256928601,449.22898724069307
1.5734000000000001,0.11524010277005578,-0.016257972535953551,0.024859801907756475,-0.23196440401753282,-178.95824427542871,311.68145575631291,83.650068712007396,105.36933831163884,46.218831348922492,444.40549115139504
1.57345,0.11532660263127952,-0.015660428387686429,0.028499626925601904,-0.23154536253137009,-182.96789244311657,311.21951777660013,83.655337236347464,105.371635272486,54.699935737139398,439.47225328507244
1.5735000000000001,0.11541000059129561,-0.015062450781255673,0.032132421841749671,-0.23106921100727376,-186.93221476681848,310.68065708928373,83.660605875532752,105.37393211993886,63.167315150083851,434.43049558754535
1.57355,0.11549029461796562,-0.014464055837276822,0.035757290637807145,-0.230536066859343,-190.85023234129798,310.06500868824781,83.665874629557564,105.37622885399632,71.618876762642202,429.28146690824838
