"Time","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","PI.x","loadInertia.w","aimc.airGap.V_mrr.re","aimc.airGap.V_mrr.im","aimc.stator.port_p.V_m.im","aimc.airGap.V_msr.re","aimc.is[2]","aimc.stator.core.Phi.im","aimc.stator.core.Phi.re","aimc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","powerSensor.flange_a.phi","aimc.is[1]","aimc.stator.port_p.V_m.re","aimc.airGap.V_msr.im"
4.5700994,1.1173249,143.91437,156.98567,0.40997198,-0.31756884,4.6752806,4.6239204,1.3888874,-0.96318346,-1.5184413,1.3573906,717.69366,6.4527082,6.4243412,6.4614058
4.5701995,1.1173018,144.18018,156.98561,0.41020009,-0.31777391,4.875031,4.6235795,1.6477497,-1.0104042,-1.4874364,1.3574085,717.70935,6.2819672,6.2741623,6.4616985
4.5702991,1.1172786,144.44633,156.98555,0.41042843,-0.31797898,5.0699606,4.6232386,1.9049858,-1.0566279,-1.4549636,1.3574263,717.72504,6.1050091,6.117775,6.4619913
4.5703993,1.1172554,144.71284,156.98549,0.41065702,-0.31818408,5.2598772,4.6228976,2.1603413,-1.1018085,-1.4210548,1.3574442,717.74072,5.9220085,5.9553332,6.4622846
4.5704994,1.1172323,144.97971,156.98543,0.41088587,-0.31838921,5.4445915,4.6225557,2.4135637,-1.1459018,-1.3857437,1.357462,717.75641,5.7331471,5.7869983,6.4625773
4.5705996,1.1172091,145.24689,156.98537,0.41111502,-0.31859437,5.6239219,4.6222138,2.6644022,-1.1888641,-1.3490649,1.3574799,717.77216,5.5386109,5.6129365,6.4628706
4.5706992,1.1171858,145.51442,156.98531,0.41134444,-0.31879961,5.7976904,4.6218715,2.9126089,-1.2306532,-1.3110548,1.3574978,717.78784,5.3385925,5.43332,6.4631634
4.5707994,1.1171626,145.78229,156.98524,0.41157418,-0.31900489,5.9657254,4.6215291,3.157938,-1.2712276,-1.2717508,1.3575157,717.80353,5.1332898,5.2483263,6.4634571
4.5708995,1.1171393,146.05051,156.98518,0.41180423,-0.31921023,6.1278596,4.6211858,3.400147,-1.3105472,-1.2311916,1.3575336,717.81921,4.9229059,5.0581384,6.4637504
4.5709991,1.1171161,146.31903,156.98512,0.41203463,-0.31941563,6.2839336,4.6208425,3.6389959,-1.3485736,-1.1894175,1.3575516,717.83496,4.7076483,4.8629441,6.4640436
4.5710993,1.1170928,146.58791,156.98505,0.41226533,-0.31962112,6.4337926,4.6204987,3.8742485,-1.3852689,-1.1464695,1.3575695,717.85065,4.4877305,4.6629367,6.4643373
4.5711994,1.1170696,146.8571,156.98499,0.41249642,-0.31982666,6.5772882,4.6201544,4.1056724,-1.4205971,-1.1023899,1.3575875,717.86633,4.2633696,4.4583139,6.4646311
4.5712996,1.1170464,147.12663,156.98492,0.41272786,-0.3200323,6.7142782,4.6198096,4.3330379,-1.4545232,-1.0572225,1.3576053,717.88202,4.0347872,4.2492781,6.4649253
4.5713992,1.117023,147.39648,156.98485,0.41295967,-0.32023802,6.8446274,4.6194644,4.5561204,-1.4870138,-1.0110118,1.3576233,717.89771,3.8022099,4.0360365,6.465219
4.5714993,1.1169997,147.66666,156.98479,0.41319185,-0.32044387,6.9682059,4.6191187,4.7746992,-1.5180368,-0.96380329,1.3576413,717.91345,3.5658674,3.8187993,6.4655132
4.5715995,1.1169764,147.93713,156.98473,0.41342446,-0.3206498,7.0848923,4.6187725,4.9885573,-1.5475615,-0.91564357,1.3576593,717.92914,3.3259935,3.5977814,6.4658079
4.5716996,1.116953,148.20795,156.98465,0.41365746,-0.32085589,7.194571,4.6184263,5.1974845,-1.575559,-0.86658025,1.3576773,717.94482,3.0828254,3.3732018,6.4661026
4.5717993,1.1169297,148.47906,156.98459,0.4138909,-0.32106209,7.2971325,4.6180792,5.4012728,-1.6020015,-0.81666172,1.3576953,717.96051,2.8366039,3.1452827,6.4663973
4.5718994,1.1169063,148.7505,156.98451,0.41412476,-0.32126841,7.3924761,4.6177316,5.5997205,-1.6268629,-0.76593727,1.3577133,717.9762,2.5875721,2.9142489,6.466692
4.5719995,1.1168829,149.02225,156.98444,0.41435909,-0.32147488,7.4805069,4.6173835,5.7926316,-1.6501187,-0.71445692,1.3577313,717.99194,2.3359764,2.6803296,6.4669871
4.5720992,1.1168596,149.29431,156.98438,0.41459385,-0.32168147,7.5611382,4.6170349,5.9798155,-1.6717459,-0.6622715,1.3577495,718.00763,2.0820658,2.4437559,6.4672828
4.5721993,1.1168361,149.56667,156.9843,0.41482908,-0.32188821,7.6342897,4.6166854,6.1610861,-1.6917232,-0.60943252,1.3577675,718.02332,1.8260914,2.2047615,6.4675779
4.5722995,1.1168127,149.83932,156.98422,0.41506478,-0.3220951,7.6998887,4.6163359,6.3362646,-1.7100309,-0.55599207,1.3577856,718.039,1.5683063,1.9635835,6.4678741
4.5723996,1.1167892,150.11229,156.98416,0.415301,-0.32230216,7.7578712,4.6159859,6.505177,-1.726651,-0.50200301,1.3578037,718.05469,1.3089657,1.7204598,6.4681697
4.5724993,1.1167657,150.38554,156.98409,0.41553769,-0.32250938,7.8081784,4.6156349,6.6676564,-1.7415669,-0.4475185,1.3578217,718.07043,1.0483258,1.4756314,6.4684658
4.5725994,1.1167424,150.6591,156.98401,0.41577491,-0.3227168,7.8507609,4.615283,6.8235421,-1.754764,-0.39259237,1.3578398,718.08612,0.78664458,1.2293401,6.4687624
4.5726995,1.1167189,150.93295,156.98393,0.41601264,-0.32292441,7.8855772,4.6149311,6.9726796,-1.7662294,-0.33727887,1.3578579,718.10181,0.52418101,0.98182982,6.469059
4.5727992,1.1166954,151.20709,156.98387,0.41625091,-0.32313222,7.9125915,4.6145782,7.1149211,-1.7759515,-0.28163251,1.3578761,718.11749,0.26119462,0.73334527,6.4693561
4.5728993,1.1166719,151.48151,156.9838,0.41648972,-0.32334018,7.931778,4.6142249,7.2501259,-1.7839209,-0.22570825,1.3578942,718.13324,-0.0020544291,0.48413232,6.4696531
4.5729995,1.1166483,151.75623,156.98372,0.41672909,-0.32354835,7.9431171,4.6138711,7.37816,-1.7901298,-0.16956128,1.3579124,718.14893,-0.26530561,0.2344376,6.4699507
4.5730996,1.1166248,152.03122,156.98364,0.41696903,-0.32375675,7.9465976,4.6135168,7.4988966,-1.7945719,-0.11324701,1.3579305,718.16461,-0.52829862,-0.015491971,6.4702482
4.5731993,1.1166012,152.30649,156.98357,0.41720954,-0.32396534,7.9422154,4.6131616,7.612216,-1.7972429,-0.056821011,1.3579488,718.1803,-0.79077315,-0.26540908,6.4705462
4.5732994,1.1165777,152.58205,156.98349,0.41745064,-0.32417417,7.9299755,4.6128054,7.7180061,-1.7981402,-0.00033899132,1.3579669,718.19598,-1.0524696,-0.51506639,6.4708447
4.5733995,1.1165541,152.85786,156.98341,0.41769233,-0.3243832,7.9098897,4.6124487,7.8161621,-1.7972628,0.056143325,1.3579851,718.21173,-1.3131289,-0.76421702,6.4711432
4.5734992,1.1165305,153.13397,156.98334,0.41793463,-0.3245925,7.8819771,4.6120915,7.9065862,-1.7946117,0.11257018,1.3580034,718.22742,-1.5724934,-1.0126144,6.4714422
4.5735993,1.1165069,153.41034,156.98325,0.41817755,-0.32480204,7.8462658,4.6117339,7.9891896,-1.7901894,0.1688859,1.3580216,718.2431,-1.8303063,-1.2600127,6.4717412
4.5736995,1.1164833,153.68697,156.98317,0.41842109,-0.32501182,7.8027911,4.6113749,8.0638905,-1.7840004,0.22503489,1.3580399,718.25879,-2.0863125,-1.5061673,6.4720407
4.5737996,1.1164597,153.96387,156.98309,0.41866526,-0.32522187,7.7515955,4.6110153,8.1306133,-1.7760507,0.28096175,1.3580581,718.27448,-2.3402586,-1.7508345,6.4723406
4.5738993,1.1164361,154.24101,156.98302,0.41891009,-0.32543212,7.6927299,4.6106553,8.1892939,-1.7663481,0.33661127,1.3580763,718.29022,-2.5918937,-1.993772,6.4726405
4.5739994,1.1164125,154.51843,156.98294,0.4191556,-0.32564268,7.6262522,4.6102943,8.2398729,-1.7549025,0.39192852,1.3580946,718.30591,-2.8409681,-2.2347398,6.4729409
4.5740995,1.1163888,154.79611,156.98285,0.41940174,-0.3258535,7.5522275,4.6099329,8.282299,-1.7417247,0.44685894,1.3581128,718.32159,-3.0872362,-2.4734991,6.4732418
4.5741997,1.1163651,155.07404,156.98277,0.41964859,-0.32606459,7.4707298,4.6095705,8.3165331,-1.7268281,0.50134832,1.3581312,718.33728,-3.3304534,-2.7098138,6.4735427
4.5742993,1.1163415,155.3522,156.9827,0.4198961,-0.32627594,7.3818393,4.6092072,8.3425379,-1.7102273,0.55534285,1.3581495,718.35297,-3.5703795,-2.9434502,6.4738445
4.5743995,1.1163177,155.63063,156.9826,0.42014432,-0.32648763,7.2856436,4.6088433,8.3602896,-1.6919385,0.60878927,1.3581678,718.36871,-3.806777,-3.1741767,6.4741459
4.5744996,1.116294,155.90929,156.98253,0.42039323,-0.32669958,7.1822381,4.6084785,8.3697691,-1.67198,0.66163474,1.3581861,718.3844,-4.039412,-3.4017653,6.4744482
4.5745993,1.1162703,156.1882,156.98244,0.42064288,-0.32691187,7.0717249,4.6081128,8.3709688,-1.6503714,0.71382731,1.3582045,718.40009,-4.268054,-3.6259906,6.474751
4.5746994,1.1162465,156.46735,156.98236,0.42089325,-0.32712445,6.9542131,4.6077466,8.3638849,-1.627134,0.76531523,1.3582228,718.41577,-4.4924769,-3.8466308,6.4750538
4.5747995,1.1162227,156.74672,156.98227,0.42114434,-0.32733732,6.8298187,4.6073794,8.348526,-1.6022907,0.81604785,1.3582412,718.43146,-4.7124586,-4.063467,6.4753571
4.5748997,1.116199,157.02634,156.98219,0.4213962,-0.3275505,6.6986651,4.6070113,8.3249063,-1.5758663,0.86597508,1.3582596,718.4472,-4.9277811,-4.2762856,6.4756608
4.5749993,1.1161752,157.30618,156.9821,0.4216488,-0.327764,6.5608816,4.6066427,8.2930489,-1.5478865,0.91504759,1.3582779,718.46289,-5.1382313,-4.4848747,6.4759645
4.5750995,1.1161513,157.58624,156.98201,0.42190215,-0.32797787,6.4166045,4.6062727,8.252985,-1.5183791,0.96321696,1.3582964,718.47858,-5.3436007,-4.6890287,6.4762692
4.5751996,1.1161276,157.86655,156.98193,0.42215627,-0.32819203,6.2659769,4.6059022,8.2047558,-1.4873732,1.0104357,1.3583148,718.49426,-5.5436864,-4.8885455,6.4765739
4.5752993,1.1161036,158.14705,156.98184,0.42241117,-0.32840654,6.1091471,4.6055307,8.148406,-1.4548994,1.0566572,1.3583332,718.50995,-5.7382903,-5.0832272,6.4768791
4.5753994,1.1160798,158.42778,156.98175,0.42266688,-0.32862142,5.94627,4.6051583,8.083993,-1.4209899,1.1018357,1.3583516,718.5257,-5.9272194,-5.2728815,6.4771848
4.5754995,1.116056,158.70874,156.98166,0.42292336,-0.32883665,5.7775073,4.6047854,8.0115805,-1.3856779,1.145927,1.3583701,718.54138,-6.1102867,-5.4573202,6.4774909
4.5755997,1.1160321,158.9899,156.98158,0.42318067,-0.32905224,5.6030259,4.6044111,7.9312396,-1.3489983,1.1888871,1.3583885,718.55707,-6.2873111,-5.6363606,6.4777975
4.5756993,1.1160082,159.27126,156.98149,0.42343879,-0.32926816,5.4229975,4.6040359,7.8430486,-1.3109875,1.2306738,1.358407,718.57275,-6.458117,-5.8098259,6.4781041
4.5757995,1.1159843,159.55284,156.9814,0.42369774,-0.32948446,5.2376013,4.6036601,7.7470961,-1.2716829,1.271246,1.3584255,718.58844,-6.6225357,-5.9775443,6.4784117
4.5758996,1.1159604,159.83461,156.98131,0.4239575,-0.32970113,5.0470195,4.6032829,7.643476,-1.2311232,1.3105636,1.358444,718.60419,-6.7804041,-6.1393495,6.4787192
4.5759993,1.1159364,160.11659,156.98122,0.42421812,-0.32991815,4.8514414,4.6029053,7.5322909,-1.1893486,1.3485875,1.3584626,718.61987,-6.9315658,-6.2950816,6.4790277
4.5760994,1.1159126,160.39876,156.98112,0.42447957,-0.33013558,4.6510606,4.6025267,7.4136505,-1.1464001,1.3852806,1.358481,718.63556,-7.075871,-6.4445858,6.4793363
4.5761995,1.1158886,160.68114,156.98103,0.42474189,-0.33035338,4.4460745,4.6021466,7.2876725,-1.1023203,1.4206065,1.3584996,718.65125,-7.2131767,-6.5877147,6.4796453
4.5762997,1.1158645,160.96368,156.98094,0.42500505,-0.33057159,4.2366862,4.6017661,7.1544805,-1.0571526,1.4545304,1.3585181,718.66693,-7.3433475,-6.7243257,6.4799552
4.5763993,1.1158406,161.24643,156.98085,0.4252691,-0.33079022,4.0231032,4.6013846,7.0142069,-1.0109417,1.4870186,1.3585367,718.68268,-7.4662533,-6.8542843,6.4802651
4.5764995,1.1158166,161.52937,156.98076,0.42553404,-0.33100924,3.8055363,4.6010017,6.8669901,-0.96373314,1.5180393,1.3585553,718.69836,-7.5817733,-6.9774618,6.4805756
4.5765996,1.1157925,161.81248,156.98067,0.42579988,-0.33122864,3.5842011,4.6006184,6.712975,-0.91557342,1.5475618,1.3585738,718.71405,-7.6897926,-7.0937357,6.4808865
4.5766993,1.1157684,162.09578,156.98058,0.42606658,-0.33144847,3.3593161,4.6002336,6.5523152,-0.86651015,1.5755569,1.3585924,718.72974,-7.7902045,-7.2029905,6.4811983
4.5767994,1.1157445,162.37924,156.98048,0.4263342,-0.3316687,3.1311042,4.5998483,6.3851686,-0.81659174,1.6019971,1.3586111,718.74548,-7.8829088,-7.305119,6.4815102
4.5768995,1.1157204,162.66287,156.98038,0.42660272,-0.33188936,2.899791,4.5994616,6.2117,-0.76586747,1.6268561,1.3586297,718.76117,-7.9678135,-7.4000192,6.4818225
4.5769997,1.1156963,162.94669,156.98029,0.42687216,-0.33211043,2.6656055,4.5990739,6.0320816,-0.71438742,1.6501096,1.3586483,718.77686,-8.0448351,-7.487597,6.4821358
4.5770993,1.1156722,163.23067,156.98019,0.42714253,-0.33233196,2.4287794,4.5986853,5.8464913,-0.66220236,1.6717346,1.358667,718.79254,-8.1138973,-7.5677662,6.4824491
4.5771995,1.115648,163.5148,156.9801,0.42741382,-0.33255389,2.1895466,4.5982952,5.6551123,-0.60936373,1.6917096,1.3586856,718.80823,-8.1749306,-7.6404467,6.4827628
4.5772996,1.115624,163.7991,156.98,0.42768607,-0.33277631,1.9481442,4.5979047,5.4581332,-0.55592382,1.7100151,1.3587043,718.82397,-8.2278748,-7.7055664,6.4830775
4.5773997,1.1155998,164.08354,156.9799,0.42795923,-0.33299917,1.7048111,4.5975127,5.2557497,-0.5019353,1.7266328,1.358723,718.83966,-8.2726784,-7.7630615,6.4833927
4.5774994,1.1155757,164.36815,156.97981,0.42823339,-0.33322245,1.459788,4.5971198,5.0481615,-0.44745147,1.7415465,1.3587416,718.85535,-8.3092957,-7.8128743,6.4837079
4.5775995,1.1155515,164.65291,156.97971,0.42850849,-0.3334462,1.2133172,4.5967259,4.8355737,-0.39252609,1.7547414,1.3587604,718.87103,-8.3376894,-7.8549552,6.484024
4.5776997,1.1155273,164.93782,156.97961,0.42878455,-0.33367038,0.96564287,4.5963311,4.6181974,-0.33721334,1.7662046,1.3587792,718.88672,-8.3578329,-7.8892632,6.4843407
4.5777993,1.1155031,165.22287,156.97951,0.42906159,-0.33389503,0.7170099,4.5959353,4.3962464,-0.28156784,1.7759247,1.3587979,718.90247,-8.3697062,-7.9157629,6.4846578
4.5778995,1.1154788,165.50806,156.97942,0.42933959,-0.33412015,0.46766442,4.5955381,4.1699414,-0.22564453,1.7838919,1.3588166,718.91815,-8.3732948,-7.9344292,6.4849753
4.5779996,1.1154546,165.79338,156.97931,0.4296186,-0.33434573,0.21785326,4.59514,3.9395056,-0.16949856,1.7900987,1.3588353,718.93384,-8.368598,-7.9452429,6.4852939
4.5780997,1.1154304,166.07884,156.97922,0.42989859,-0.33457181,-0.03217645,4.5947404,3.7051671,-0.11318536,1.7945387,1.3588542,718.94952,-8.3556185,-7.9481931,6.4856124
4.5781994,1.115406,166.36444,156.97911,0.43017957,-0.33479837,-0.28217721,4.5943398,3.4671576,-0.056760505,1.7972077,1.3588729,718.96521,-8.3343697,-7.9432769,6.4859319
4.5782995,1.1153817,166.65016,156.97902,0.43046156,-0.3350254,-0.53190154,4.5939384,3.2257128,-0.00027969008,1.798103,1.3588917,718.98096,-8.3048725,-7.9304991,6.4862518
4.5783997,1.1153575,166.936,156.97891,0.43074456,-0.33525291,-0.78110236,4.5935359,2.9810712,0.056201354,1.7972237,1.3589106,718.99664,-8.2671547,-7.9098716,6.4865723
4.5784993,1.1153331,167.22197,156.97881,0.4310286,-0.33548093,-1.0295329,4.593132,2.7334752,0.11262688,1.7945707,1.3589294,719.01233,-8.2212543,-7.8814154,6.4868932
4.5785995,1.1153088,167.50806,156.97871,0.43131363,-0.33570942,-1.2769474,4.5927272,2.4831698,0.1689412,1.7901466,1.3589482,719.02802,-8.1672173,-7.8451581,6.4872146
4.5786996,1.1152844,167.79427,156.97861,0.43159971,-0.33593842,-1.5231009,4.5923209,2.2304025,0.22508873,1.7839557,1.3589671,719.0437,-8.1050949,-7.8011351,6.4875369
4.5787997,1.1152601,168.08058,156.9785,0.43188679,-0.3361679,-1.7677495,4.5919137,1.9754233,0.28101408,1.7760042,1.3589859,719.05945,-8.0349503,-7.7493906,6.4878592
4.5788994,1.1152357,168.367,156.97841,0.43217495,-0.33639792,-2.0106514,4.5915055,1.7184849,0.33666202,1.7663,1.3590047,719.07513,-7.9568515,-7.6899753,6.4881825
4.5789995,1.1152114,168.65353,156.9783,0.43246412,-0.33662844,-2.2515659,4.5910959,1.459841,0.39197767,1.7548525,1.3590237,719.09082,-7.8708763,-7.6229477,6.4885068
4.5790997,1.1151869,168.94016,156.9782,0.43275434,-0.33685946,-2.4902544,4.5906854,1.1997479,0.44690639,1.7416732,1.3590425,719.10651,-7.7771096,-7.5483742,6.488831
4.5791993,1.1151625,169.2269,156.97809,0.43304563,-0.337091,-2.726481,4.5902739,0.93846303,0.50139403,1.7267751,1.3590615,719.12219,-7.6756434,-7.4663286,6.4891562
4.5792994,1.1151381,169.51372,156.97798,0.43333799,-0.33732307,-2.9600115,4.5898609,0.67624485,0.55538678,1.7101727,1.3590804,719.13794,-7.5665789,-7.3768916,6.4894819
4.5793996,1.1151135,169.80064,156.97787,0.43363139,-0.33755568,-3.1906147,4.5894465,0.41335279,0.60883135,1.6918825,1.3590994,719.15363,-7.4500227,-7.2801514,6.4898081
4.5794997,1.1150891,170.08765,156.97777,0.43392587,-0.33778879,-3.4180624,4.5890312,0.15004721,0.66167498,1.6719227,1.3591183,719.16931,-7.3260908,-7.1762042,6.4901347
4.5795994,1.1150646,170.37474,156.97768,0.43422142,-0.33802244,-3.6421294,4.5886149,-0.11341129,0.71386552,1.6503128,1.3591373,719.185,-7.1949053,-7.0651526,6.4904623
4.5796995,1.1150401,170.66193,156.97757,0.43451804,-0.3382566,-3.8625937,4.5881968,-0.37676206,0.76535153,1.6270741,1.3591563,719.20068,-7.0565963,-6.9471064,6.4907904
4.5797997,1.1150155,170.94919,156.97746,0.43481576,-0.33849132,-4.079237,4.5877781,-0.63974434,0.81608212,1.6022297,1.3591752,719.21643,-6.9112997,-6.8221817,6.4911194
4.5798998,1.1149909,171.23653,156.97736,0.43511453,-0.33872658,-4.2918448,4.587358,-0.90209782,0.86600727,1.575804,1.3591943,719.23212,-6.75916,-6.6905026,6.4914484
4.5799994,1.1149664,171.52393,156.97725,0.43541443,-0.33896238,-4.5002065,4.5869365,-1.1635628,0.91507769,1.5478232,1.3592132,719.2478,-6.600327,-6.5521994,6.4917784
4.5800996,1.1149418,171.81142,156.97714,0.43571541,-0.33919871,-4.7041159,4.586514,-1.4238805,0.96324497,1.5183148,1.3592323,719.26349,-6.434958,-6.4074082,6.4921088
4.5801997,1.1149173,172.09895,156.97702,0.43601748,-0.33943561,-4.9033713,4.5860906,-1.6827931,1.0104616,1.487308,1.3592514,719.27917,-6.263217,-6.2562733,6.4924402
4.5802994,1.1148926,172.38657,156.97691,0.43632069,-0.33967307,-5.097775,4.5856652,-1.9400444,1.0566808,1.4548334,1.3592705,719.29486,-6.0852728,-6.0989432,6.4927721
4.5803995,1.1148679,172.67424,156.97681,0.43662497,-0.33991107,-5.2871342,4.5852394,-2.1953797,1.1018572,1.420923,1.3592895,719.31061,-5.9013023,-5.9355741,6.4931045
4.5804996,1.1148434,172.96198,156.9767,0.43693039,-0.34014964,-5.4712615,4.5848117,-2.4485462,1.1459461,1.3856103,1.3593086,719.32629,-5.7114868,-5.7663269,6.4934378
4.5805998,1.1148187,173.24976,156.97659,0.43723691,-0.34038875,-5.6499753,4.5843835,-2.6992929,1.1889039,1.3489302,1.3593277,719.34198,-5.5160146,-5.5913701,6.4937716
4.5806994,1.1147939,173.5376,156.97649,0.43754452,-0.34062842,-5.8230972,4.5839534,-2.947372,1.2306885,1.3109188,1.3593467,719.35767,-5.3150783,-5.4108758,6.4941058
4.5807996,1.1147692,173.82549,156.97638,0.43785328,-0.34086868,-5.9904566,4.5835223,-3.1925375,1.2712584,1.2716136,1.3593659,719.37335,-5.1088777,-5.2250228,6.4944406
4.5808997,1.1147445,174.1134,156.97626,0.43816316,-0.34110948,-6.1518879,4.5830898,-3.4345469,1.3105735,1.2310536,1.3593851,719.3891,-4.8976154,-5.0339956,6.4947762
4.5809994,1.1147197,174.40138,156.97615,0.43847418,-0.34135088,-6.3072305,4.5826564,-3.6731606,1.3485953,1.1892786,1.3594042,719.40479,-4.6815019,-4.8379822,6.4951129
4.5810995,1.1146951,174.68939,156.97604,0.43878633,-0.34159285,-6.4563308,4.5822215,-3.9081419,1.385286,1.1463299,1.3594234,719.42047,-4.4607501,-4.6371775,6.4954495
4.5811996,1.1146703,174.97743,156.97594,0.43909958,-0.34183541,-6.599041,4.5817852,-4.1392584,1.4206095,1.10225,1.3594426,719.43616,-4.235579,-4.4317799,6.4957876
4.5812998,1.1146455,175.2655,156.97581,0.43941399,-0.34207854,-6.7352195,4.5813479,-4.366281,1.454531,1.0570822,1.3594618,719.45184,-4.0062108,-4.221992,6.4961257
4.5813994,1.1146207,175.55362,156.97571,0.43972957,-0.34232223,-6.8647318,4.5809093,-4.588985,1.4870168,1.0108713,1.359481,719.46759,-3.7728724,-4.0080223,6.4964647
4.5814996,1.1145959,175.84175,156.9756,0.44004625,-0.34256652,-6.9874492,4.5804696,-4.8071499,1.5180352,0.96366274,1.3595002,719.48328,-3.5357952,-3.7900822,6.4968042
4.5815997,1.114571,176.1299,156.97548,0.44036409,-0.34281138,-7.10325,4.5800285,-5.0205593,1.5475553,0.91550314,1.3595195,719.49896,-3.2952137,-3.5683873,6.4971447
4.5816994,1.1145462,176.41808,156.97537,0.44068307,-0.34305683,-7.2120194,4.579586,-5.229002,1.5755481,0.86644012,1.3595387,719.51465,-3.0513659,-3.3431571,6.4974856
4.5817995,1.1145213,176.70627,156.97527,0.4410032,-0.34330288,-7.3136501,4.5791426,-5.4322715,1.6019858,0.816522,1.359558,719.53033,-2.804493,-3.1146147,6.4978271
4.5818996,1.1144964,176.99448,156.97514,0.44132447,-0.34354952,-7.408041,4.5786972,-5.6301661,1.6268426,0.76579809,1.3595772,719.54608,-2.5548394,-2.8829858,6.4981694
4.5819998,1.1144714,177.28268,156.97504,0.4416469,-0.34379676,-7.4950981,4.5782509,-5.8224902,1.6500937,0.71431845,1.3595965,719.56177,-2.3026521,-2.6485002,6.4985123
4.5820994,1.1144465,177.57091,156.97491,0.44197053,-0.34404463,-7.5747356,4.5778036,-6.0090532,1.6717163,0.66213393,1.3596158,719.57745,-2.0481811,-2.4113901,6.4988561
4.5821996,1.1144216,177.85913,156.97481,0.44229525,-0.34429306,-7.646874,4.5773549,-6.1896696,1.6916891,0.60929596,1.3596351,719.59314,-1.791678,-2.1718895,6.4992008
4.5822997,1.1143966,178.14735,156.97469,0.44262117,-0.34454209,-7.711442,4.5769048,-6.3641615,1.7099923,0.55585676,1.3596544,719.60883,-1.5333965,-1.930236,6.4995456
4.5823998,1.1143717,178.43558,156.97458,0.44294825,-0.34479171,-7.7683759,4.5764537,-6.5323553,1.7266078,0.50186902,1.3596739,719.62457,-1.2735926,-1.6866689,6.4998913
4.5824995,1.1143466,178.7238,156.97446,0.44327649,-0.34504193,-7.8176184,4.5760007,-6.6940842,1.7415193,0.44738597,1.3596932,719.64026,-1.0125234,-1.441429,6.5002379
4.5825996,1.1143216,179.01201,156.97435,0.44360587,-0.34529278,-7.8591208,4.5755467,-6.8491879,1.754712,0.39246148,1.3597126,719.65594,-0.75044721,-1.1947594,6.5005851
4.5826998,1.1142966,179.30022,156.97423,0.44393644,-0.34554422,-7.8928428,4.5750918,-6.9975133,1.766173,0.33714974,1.359732,719.67163,-0.48762375,-0.94690418,6.5009327
4.5827994,1.1142715,179.58839,156.97412,0.44426817,-0.34579626,-7.9187493,4.574635,-7.1389127,1.7758908,0.28150529,1.3597513,719.68732,-0.22431296,-0.69810861,6.5012813
4.5828996,1.1142464,179.87656,156.974,0.44460106,-0.34604895,-7.9368153,4.5741773,-7.2732458,1.783856,0.22558309,1.3597708,719.70306,0.039224349,-0.44861919,6.5016303
4.5829997,1.1142213,180.1647,156.97389,0.44493511,-0.34630224,-7.9470229,4.5737181,-7.4003806,1.7900608,0.16943833,1.3597902,719.71875,0.30272722,-0.19868295,6.5019803
4.5830998,1.1141962,180.45284,156.97377,0.44527036,-0.34655613,-7.9493613,4.5732579,-7.5201893,1.7944987,0.1131264,1.3598096,719.73444,0.56593478,0.051452719,6.5023308
4.5831995,1.114171,180.74094,156.97365,0.44560677,-0.34681064,-7.9438286,4.5727963,-7.6325541,1.7971658,0.056702871,1.3598291,719.75012,0.82858646,0.30154011,6.5026822
4.5832996,1.1141459,181.02899,156.97354,0.44594434,-0.34706575,-7.9304299,4.5723333,-7.7373638,1.798059,0.00022345115,1.3598486,719.76581,1.090422,0.55133152,6.5030341
4.5833998,1.1141207,181.31703,156.97342,0.44628307,-0.34732148,-7.9091783,4.5718689,-7.8345137,1.7971778,-0.056256127,1.359868,719.78149,1.3511823,0.80057961,6.503387
4.5834994,1.1140954,181.60503,156.9733,0.446623,-0.34757784,-7.8800941,4.5714035,-7.9239073,1.7945229,-0.11268013,1.3598876,719.79724,1.6106091,1.0490376,6.5037403
4.5835996,1.1140703,181.89299,156.97319,0.44696409,-0.3478348,-7.8432069,4.5709367,-8.0054569,1.790097,-0.16899286,1.3599072,719.81293,1.8684454,1.2964593,6.5040941
4.5836997,1.114045,182.18091,156.97307,0.44730633,-0.34809238,-7.798553,4.5704684,-8.0790806,1.7839044,-0.22513875,1.3599267,719.82861,2.1244359,1.5425999,6.5044494
4.5837998,1.1140198,182.46878,156.97295,0.44764975,-0.34835058,-7.7461753,4.5699987,-8.1447048,1.7759513,-0.28106236,1.3599461,719.8443,2.3783271,1.7872155,6.5048046
4.5838995,1.1139945,182.75661,156.97284,0.44799435,-0.34860945,-7.6861267,4.5695281,-8.2022667,1.7662454,-0.33670858,1.3599658,719.85999,2.6298673,2.0300639,6.5051608
4.5839996,1.1139692,183.04437,156.97272,0.44834012,-0.34886891,-7.6184664,4.569056,-8.2517061,1.7547964,-0.39202237,1.3599854,719.87573,2.8788078,2.2709043,6.505518
4.5840998,1.1139439,183.33209,156.9726,0.44868708,-0.34912899,-7.5432606,4.5685825,-8.2929754,1.7416155,-0.44694924,1.3600049,719.89142,3.1249015,2.5094984,6.5058756
4.5841994,1.1139185,183.61977,156.97247,0.4490352,-0.3493897,-7.4605842,4.5681081,-8.3260336,1.7267159,-0.50143492,1.3600246,719.9071,3.3679051,2.7456098,6.5062337
