"time","smee.excitation.electroMagneticConverter.Phi.re","smee.inertiaRotor.phi","smee.inertiaRotor.w","smee.is[1]","smee.is[2]","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im"
0.001,0.00019560198745530445,-1.5707955431949419,0.0039182330084209733,54.9322421854624,-265.02382293651686,0.00031344670323130294,-0.0054677101251024403,-0.02147572108090914,0.13485545928907533
0.0010500000000000002,0.00022610415210861699,-1.5707953264960974,0.0047635549260540934,60.40035533316555,-278.32584549301703,0.0003619096454919,-0.006008139317533248,-0.023627031037710612,0.14114223337184642
0.0011000000000000001,0.00025958354424776082,-1.5707950644217317,0.0057383838001734038,66.109180061026649,-291.60767401310557,0.00041502209572155972,-0.0065718064032584044,-0.025875036300226223,0.14737484067564607
0.00115,0.00029617024759806684,-1.5707947500410884,0.0068550676857531837,72.055891445107193,-304.86590735821505,0.00047297622869870039,-0.0071583860268931631,-0.02821880072404391,0.15355188194314354
0.0012000000000000001,0.00033599333960998253,-1.5707943760675804,0.0081265637790630639,78.237607785056497,-318.09714190630262,0.00053596159070814597,-0.0077675479109752862,-0.030657364649074318,0.15967196732144975
0.00125,0.00037918035992758726,-1.5707939343895505,0.0095662602279242993,84.651401030368532,-331.29798538814447,0.00060416458163498944,-0.0083989579973353275,-0.03318974845210753,0.16573372217971527
0.0013000000000000002,0.0004258575459908899,-1.5707934162609516,0.011188053053953061,91.294292179085204,-344.46505075531314,0.00067776869597355313,-0.0090522779462091415,-0.03581495100191584,0.17173578453801977
0.0013500000000000001,0.00047614973547339219,-1.5707928122363344,0.01300630829115138,98.163253263909951,-357.59495871457051,0.00075695441792300491,-0.0097271653580719899,-0.038531950343402344,0.17767680612899775
0.0014,0.00053018026876520844,-1.5707921121000425,0.015035829428754123,105.25520922022548,-370.68434022416699,0.00084189911716907795,-0.010423273982658935,-0.041339704338105659,0.18355545345915564
0.0014500000000000001,0.00058807104475857588,-1.5707913048993623,0.017291873872989125,112.56703682945988,-383.72983505095931,0.00093277711422951872,-0.011140253605133812,-0.044237150324664853,0.18937040720563456
0.0015,0.00064994248142938033,-1.5707903789210576,0.019790117708462375,120.09556596047241,-396.72809293227914,0.001029759647446166,-0.011877750184725928,-0.047223205576659315,0.19512036265226571
0.0015500000000000002,0.00071591342789293418,-1.5707893216291295,0.022546646924832534,127.83758077474994,-409.67577565706654,0.0011330147667800703,-0.012635405992166147,-0.050296767691998041,0.20080403063676944
0.0016000000000000001,0.00078610125554354768,-1.5707881197283551,0.025577934396271006,135.7898192246783,-422.56955513445268,0.0012427074642003505,-0.013412859544760876,-0.05345671451268387,0.20642013657701108
0.00165,0.00086062171867143595,-1.5707867590655382,0.028900835222867387,143.94897468147138,-435.40611660073716,0.0013589994978541367,-0.014209745803669687,-0.056701904622800579,0.21196742197604007
0.0017000000000000001,0.0009395889905814645,-1.570785224655034,0.032532565413644327,152.31169602878998,-448.1821579440213,0.0014820494511692524,-0.015025696177428436,-0.060031177440884709,0.21744464403842767
0.00175,0.001023115625618928,-1.5707835006517112,0.036490687964603218,160.87458839178834,-460.89439066299951,0.0016120126925299252,-0.015860338606477939,-0.06344335347886107,0.22285057608418185
