"Time","rectifier.thyristor_p2.off","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n1.off","meanCurrent.y","meanVoltage.y","dcpm.inertiaRotor.phi","inductor.i","pulse2.twoPulse.filter[1].transferFunction[2].x_scaled[1]","rootMeanSquareVoltage.mean.x","dcpm.inertiaRotor.w","meanVoltage.x","rootMeanSquareVoltage.mean.y","pulse2.twoPulse.filter[1].transferFunction[1].x_scaled[1]","rectifier.thyristor_n2.off","rectifier.thyristor_p1.off","pulse2.twoPulse.filter[1].firstOrder.y","meanCurrent.x","lMains.i","pulse2.twoPulse.timerNegative[1].entryTime"
2.4949956,0,2.480042,0,99.851295,96.428223,356.00266,99.731773,-2.4559786,59.761135,143.58461,0.46632594,12079.116,6.0340295,1,1,-123.46374,0.47667027,-99.734894,2.490042
2.4951956,0,2.480042,0,99.851295,96.428223,356.03137,100.45316,-1.4427637,64.623932,143.58469,0.49751303,12079.116,5.0757346,1,1,-127.29697,0.49669039,-100.45628,2.490042
2.4953957,0,2.480042,0,99.851295,96.428223,356.06012,101.16679,-0.42501512,69.44915,143.58537,0.52857935,12079.116,4.0983911,1,1,-130.60545,0.51685417,-101.16989,2.490042
2.4955957,0,2.480042,0,99.851295,96.428223,356.08884,101.86526,0.59312171,74.199188,143.58667,0.55940264,12079.116,3.1060009,1,1,-133.37895,0.53715926,-101.86832,2.490042
2.4957957,0,2.480042,0,99.851295,96.428223,356.11755,102.54121,1.6075224,78.837616,143.58855,0.58986151,12079.116,2.1026056,1,1,-135.60902,0.55760199,-102.54423,2.490042
2.4959958,0,2.480042,0,99.851295,96.428223,356.14627,103.18739,2.6140966,83.329781,143.59097,0.61983615,12079.116,1.0922722,1,1,-137.28908,0.57817698,-103.19036,2.490042
2.4961958,0,2.480042,0,99.851295,96.428223,356.17499,103.79668,3.6088026,87.643303,143.59395,0.64920855,12079.116,0.079078846,1,1,-138.41441,0.59887773,-103.79958,2.490042
2.4963958,0,2.480042,0,99.851295,96.428223,356.2037,104.36208,4.5876598,91.74865,143.59741,0.67786318,12079.116,-0.93289882,1,1,-138.98233,0.61969602,-104.3649,2.490042
2.4965959,0,2.480042,0,99.851295,96.428223,356.23242,104.87678,5.5467644,95.619537,143.60133,0.70568722,12079.116,-1.9396023,1,1,-138.99208,0.64062244,-104.87952,2.490042
2.4967959,0,2.480042,0,99.851295,96.428223,356.26114,105.33419,6.4823008,99.233398,143.60567,0.73257124,12079.116,-2.937005,1,1,-138.44499,0.66164619,-105.33682,2.490042
2.4969959,0,2.480042,0,99.851295,96.428223,356.28989,105.72792,7.3905573,102.57168,143.61037,0.75840944,12079.116,-3.9211261,1,1,-137.34441,0.68275517,-105.73045,2.490042
2.497196,0,2.480042,0,99.851295,96.428223,356.3186,106.05186,8.2679396,105.62019,143.61537,0.78310025,12079.116,-4.8880467,1,1,-135.69571,0.70393604,-106.05427,2.490042
2.497396,0,2.480042,0,99.851295,96.428223,356.34732,106.30016,9.110981,108.3693,143.62062,0.80654663,12079.116,-5.8339219,1,1,-133.50633,0.72517419,-106.30244,2.490042
2.4975958,0,2.480042,0,99.851295,96.428223,356.37604,106.46729,9.9163589,110.81407,143.62605,0.82865626,12079.116,-6.7549977,1,1,-130.78575,0.746454,-106.46943,2.490042
2.4977958,0,2.480042,0,99.851295,96.428223,356.40479,106.54802,10.680904,112.95435,143.63158,0.84934241,12079.116,-7.6476226,1,1,-127.54542,0.76775873,-106.55001,2.490042
2.4979959,0,2.480042,0,99.851295,96.428223,356.4335,106.53748,11.401614,114.79477,143.63715,0.86852372,12079.116,-8.5082636,1,1,-123.79877,0.78907049,-106.53932,2.490042
2.4981959,0,2.480042,0,99.851295,96.428223,356.46225,106.43118,12.075665,116.34471,143.64265,0.88612485,12079.116,-9.3335171,1,1,-119.56116,0.81037068,-106.43285,2.490042
2.4983959,0,2.480042,0,99.851295,96.428223,356.49097,106.22497,12.700417,117.61809,143.64803,0.90207678,12079.116,-10.120125,1,1,-114.84982,0.83163965,-106.22648,2.490042
2.498596,0,2.480042,0,99.851295,96.428223,356.51971,105.91512,13.273433,118.63315,143.6532,0.91631693,12079.116,-10.864983,1,1,-109.6838,0.85285705,-105.91647,2.490042
2.498796,0,2.480042,0,99.851295,96.428223,356.54843,105.49834,13.79248,119.41222,143.65805,0.92878944,12079.116,-11.565156,1,1,-104.08388,0.87400186,-105.4995,2.490042
2.498996,0,2.480042,0,99.851295,96.428223,356.57718,104.97172,14.255541,119.98132,143.66249,0.9394455,12079.116,-12.217889,1,1,-98.072517,0.89505237,-104.97269,2.490042
2.4991961,0,2.480042,0,99.851295,96.428223,356.6059,104.3328,14.660824,120.36976,143.66646,0.9482435,12079.116,-12.820614,1,1,-91.673752,0.91598636,-104.33359,2.490042
2.4993961,0,2.480042,0,99.851295,96.428223,356.63464,103.57959,15.006763,120.60968,143.66982,0.95514905,12079.116,-13.370964,1,1,-84.913116,0.93678117,-103.58018,2.490042
2.4995961,0,2.480042,0,99.851295,96.428223,356.66339,102.71053,15.29203,120.73553,143.6725,0.9601354,12079.116,-13.86678,1,1,-77.817551,0.95741373,-102.71093,2.490042
2.4997962,0,2.480042,0,99.851295,96.428223,356.69211,101.72453,15.515538,120.78354,143.67439,0.96318322,12079.116,-14.306122,1,1,-70.415283,0.97786081,-101.72473,2.490042
2.4999962,0,2.480042,0,99.851295,96.428223,356.72086,100.62096,15.676445,120.79116,143.67538,0.9642809,12079.116,-14.687271,1,1,-62.735718,0.99809891,-100.62097,2.490042
2.5,0,2.480042,0,99.851295,96.428223,356.72141,100.59814,15.67897,120.79116,143.6754,0.96428293,12079.116,-14.694153,1,1,-62.582569,0.99849349,-100.59815,2.490042
2.5,0,2.480042,0,99.84935,96.428291,356.72141,100.59814,15.67897,0,143.6754,0,12079.116,-14.694153,1,1,-62.582569,0,-100.59815,2.490042
2.5000083,0,2.480042,0,99.84935,96.428291,356.72263,100.54883,15.684327,6.0114837e-07,143.67543,1.7357806e-06,12079.116,-14.708901,1,1,-62.252285,0.00084983488,-100.54883,2.490042
2.500042,0,2.480042,0,99.84935,96.428291,356.72745,100.35167,15.704416,3.3056909e-05,143.67549,-2.5601761e-05,12079.116,-14.766206,1,1,-60.941246,0.004208087,-100.35164,2.490042
2.500042,0,2.500042,0,99.84935,96.428291,356.72745,100.35167,15.704416,3.3056909e-05,143.67549,-2.5601761e-05,12079.116,-14.766206,1,1,-60.941246,0.004208087,-100.35164,2.490042
2.500042,0,2.500042,0,99.84935,96.428291,356.72745,100.35167,15.704416,3.3056909e-05,143.67549,-2.5601763e-05,12079.116,-14.766206,1,1,-60.941242,0.0042080875,-100.35164,2.490042
2.500042,0,2.500042,0,99.84935,96.428291,356.72745,100.35167,15.704416,3.3056909e-05,143.67549,-2.5601763e-05,12079.116,-14.766206,0,0,-60.941242,0.0042080875,-100.35164,2.490042
2.500196,0,2.500042,0,99.84935,96.428291,356.7496,99.450111,15.775264,3.3057066e-05,143.67542,-2.5755822e-05,12079.116,-15.009852,0,0,-55.31337,0.019613998,-94.082703,2.490042
2.500396,0,2.500042,0,99.84935,96.428291,356.77832,98.281403,15.818285,3.3057262e-05,143.67445,-2.5953568e-05,12079.116,-15.279312,0,0,-48.78112,0.03938869,-74.871819,2.490042
2.500596,0,2.500042,0,99.84935,96.428291,356.80707,97.113419,15.812672,3.3057451e-05,143.6725,-2.6148979e-05,12079.116,-15.502068,0,0,-43.020245,0.058929693,-43.291843,2.490042
2.5007961,0,2.500042,0,99.84935,96.428291,356.83582,95.946159,15.764695,3.3057637e-05,143.66956,-2.6342053e-05,12079.116,-15.683737,0,0,-37.939693,0.078237154,0.45639509,2.490042
2.5009961,0,2.500042,0,99.84935,96.428291,356.86453,94.779633,15.67989,3.3057819e-05,143.66562,-2.6532794e-05,12079.116,-15.829282,0,0,-33.459084,0.097311214,56.124512,2.490042
2.5011132,0,2.500042,0,99.84935,96.428291,356.88135,94.09761,15.61518,3.3057924e-05,143.66286,-2.6643287e-05,12079.116,-15.899442,0,0,-31.087572,0.10836056,94.09761,2.490042
2.5011132,1,2.500042,1,99.84935,96.428291,356.88135,94.09761,15.61518,3.3057924e-05,143.66286,-2.6643287e-05,12079.116,-15.899442,0,0,-31.087572,0.10836056,94.09761,2.490042
2.5011961,1,2.500042,1,99.84935,96.428291,356.89328,93.893829,15.558855,0.25726959,143.66075,0.0045934562,12079.116,-15.938795,0,0,-26.678207,0.11616352,93.894981,2.490042
2.5013962,1,2.500042,1,99.84935,96.428291,356.922,93.480698,15.368751,1.0289346,143.65538,0.017006239,12079.116,-15.978682,0,0,-16.187252,0.13490063,93.482033,2.490042
2.5015962,1,2.500042,1,99.84935,96.428291,356.95074,93.175125,15.104236,2.0359201,143.6497,0.031189328,12079.116,-15.942505,0,0,-5.8903151,0.1535659,93.176628,2.490042
2.5017962,1,2.500042,1,99.84935,96.428291,356.97946,92.973656,14.768396,3.3006816,143.64381,0.047086995,12079.116,-15.83227,0,0,4.2025709,0.17218053,92.975327,2.490042
2.5019963,1,2.500042,1,99.84935,96.428291,357.00821,92.872452,14.36435,4.8416209,143.6378,0.064636745,12079.116,-15.650046,0,0,14.078564,0.19076496,92.87429,2.490042
2.5021963,1,2.500042,1,99.84935,96.428291,357.03693,92.867279,13.895263,6.6728015,143.63174,0.083769575,12079.116,-15.397997,0,0,23.722494,0.20933883,92.869263,2.490042
2.5023963,1,2.500042,1,99.84935,96.428291,357.06564,92.953506,13.364364,8.8037176,143.62572,0.10441023,12079.116,-15.078382,0,0,33.117298,0.22792089,92.955643,2.490042
2.5025964,1,2.500042,1,99.84935,96.428291,357.09439,93.12616,12.774953,11.239151,143.61981,0.12647751,12079.116,-14.693578,0,0,42.244419,0.24652891,93.128433,2.490042
2.5027964,1,2.500042,1,99.84935,96.428291,357.12311,93.379929,12.130413,13.979094,143.61407,0.1498846,12079.116,-14.246081,0,0,51.084171,0.26517969,93.382332,2.490042
2.5029962,1,2.500042,1,99.84935,96.428291,357.15182,93.70919,11.434209,17.018745,143.60858,0.17453936,12079.116,-13.73852,0,0,59.616074,0.28388885,93.711708,2.490042
2.5031962,1,2.500042,1,99.84935,96.428291,357.18057,94.108002,10.689896,20.348593,143.60341,0.20034479,12079.116,-13.173651,0,0,67.819168,0.30267093,94.110634,2.490042
2.5033963,1,2.500042,1,99.84935,96.428291,357.20929,94.570168,9.9011097,23.954552,143.5986,0.22719932,12079.116,-12.554366,0,0,75.672279,0.32153922,94.572906,2.490042
2.5035963,1,2.500042,1,99.84935,96.428291,357.23801,95.089256,9.0715771,27.818197,143.59421,0.25499722,12079.116,-11.883691,0,0,83.154305,0.34050578,95.092079,2.490042
2.5037963,1,2.500042,1,99.84935,96.428291,357.26672,95.658585,8.205102,31.917049,143.59029,0.28362909,12079.116,-11.164782,0,0,90.244446,0.35958126,95.661484,2.490042
2.5039964,1,2.500042,1,99.84935,96.428291,357.29544,96.271294,7.3055634,36.224922,143.58685,0.3129822,12079.116,-10.40092,0,0,96.922409,0.37877509,96.274261,2.490042
2.5041964,1,2.500042,1,99.84935,96.428291,357.32416,96.920357,6.3769102,40.712345,143.58395,0.34294099,12079.116,-9.5955105,0,0,103.16862,0.39809522,96.923378,2.490042
2.5043964,1,2.500042,1,99.84935,96.428291,357.35287,97.598595,5.423151,45.347027,143.58163,0.37338755,12079.116,-8.7520723,0,0,108.96443,0.41754821,97.601662,2.490042
2.5045965,1,2.500042,1,99.84935,96.428291,357.38159,98.298729,4.4483447,50.094357,143.5799,0.40420201,12079.116,-7.8742309,0,0,114.29224,0.43713918,98.301826,2.490042
2.5047965,1,2.500042,1,99.84935,96.428291,357.41031,99.01339,3.4565911,54.917946,143.57875,0.43526301,12079.116,-6.9657083,0,0,119.13568,0.45687178,99.016502,2.490042
2.5049965,1,2.500042,1,99.84935,96.428291,357.43903,99.735153,2.4520202,59.780201,143.57822,0.46644834,12079.116,-6.0303154,0,0,123.47975,0.47674814,99.738274,2.490042
2.5051966,1,2.500042,1,99.84935,96.428291,357.46774,100.45657,1.4387794,64.642921,143.57829,0.49763519,12079.116,-5.071938,0,0,127.31095,0.49676895,100.45969,2.490042
2.5053966,1,2.500042,1,99.84935,96.428291,357.49646,101.1702,0.42102143,69.467918,143.57899,0.52870077,12079.116,-4.0945282,0,0,130.61736,0.51693338,101.1733,2.490042
2.5055964,1,2.500042,1,99.84935,96.428291,357.52518,101.86864,-0.59710854,74.217583,143.58028,0.55952287,12079.116,-3.102087,0,0,133.38873,0.53723919,101.8717,2.490042
2.5057964,1,2.500042,1,99.84935,96.428291,357.55389,102.54454,-1.6114863,78.855507,143.58215,0.58998007,12079.116,-2.0986569,0,0,135.61667,0.55768257,102.54756,2.490042
2.5059965,1,2.500042,1,99.84935,96.428291,357.58264,103.19064,-2.6180217,83.347023,143.58459,0.61995256,12079.116,-1.0883044,0,0,137.29454,0.57825822,103.19361,2.490042
2.5061965,1,2.500042,1,99.84935,96.428291,357.61136,103.79981,-3.612673,87.659782,143.58755,0.64932239,12079.116,-0.075108133,0,0,138.41769,0.59895957,103.80272,2.490042
2.5063965,1,2.500042,1,99.84935,96.428291,357.64008,104.36507,-4.5914602,91.764259,143.59103,0.67797393,12079.116,0.93685651,0,0,138.98341,0.61977851,104.3679,2.490042
2.5065966,1,2.500042,1,99.84935,96.428291,357.66879,104.87962,-5.5504794,95.634178,143.59496,0.70579451,12079.116,1.9435312,0,0,138.991,0.64070553,104.88235,2.490042
2.5067966,1,2.500042,1,99.84935,96.428291,357.69751,105.33684,-6.4859157,99.246986,143.5993,0.7326746,12079.116,2.9408891,0,0,138.44173,0.66172981,105.33948,2.490042
2.5069966,1,2.500042,1,99.84935,96.428291,357.72623,105.73035,-7.3940582,102.58416,143.604,0.7585085,12079.116,3.9249504,0,0,137.33897,0.68283933,105.73289,2.490042
2.5071967,1,2.500042,1,99.84935,96.428291,357.75494,106.05406,-8.2713118,105.63152,143.60901,0.78319466,12079.116,4.8917956,0,0,135.68814,0.70402062,106.05647,2.490042
2.5073967,1,2.500042,1,99.84935,96.428291,357.78369,106.3021,-9.114212,108.37943,143.61426,0.80663592,12079.116,5.8375807,0,0,133.49666,0.72525924,106.30438,2.490042
2.5075967,1,2.500042,1,99.84935,96.428291,357.81241,106.46895,-9.9194355,110.823,143.61969,0.82874018,12079.116,6.7585516,0,0,130.77402,0.74653941,106.47108,2.490042
2.5077968,1,2.500042,1,99.84935,96.428291,357.84113,106.54938,-10.683815,112.96209,143.62521,0.84942049,12079.116,7.6510572,0,0,127.53166,0.76784438,106.55137,2.490042
2.5079968,1,2.500042,1,99.84935,96.428291,357.86987,106.53852,-11.404347,114.80135,143.63078,0.86859578,12079.116,8.5115652,0,0,123.78306,0.78915644,106.54036,2.490042
2.5081968,1,2.500042,1,99.84935,96.428291,357.89859,106.43188,-12.078209,116.35017,143.63629,0.88619053,12079.116,9.3366737,0,0,119.54356,0.81045675,106.43356,2.490042
2.5083966,1,2.500042,1,99.84935,96.428291,357.92731,106.22532,-12.702763,117.62249,143.64168,0.90213591,12079.116,10.123123,0,0,114.8304,0.83172584,106.22683,2.490042
2.5085967,1,2.500042,1,99.84935,96.428291,357.95605,105.91512,-13.275571,118.63658,143.64684,0.91636914,12079.116,10.867811,0,0,109.66263,0.8529433,105.91645,2.490042
2.5087967,1,2.500042,1,99.84935,96.428291,357.98477,105.49795,-13.794402,119.41478,143.65169,0.92883462,12079.116,11.567804,0,0,104.06105,0.87408811,105.49911,2.490042
2.5089967,1,2.500042,1,99.84935,96.428291,358.01352,104.97094,-14.25724,119.98311,143.65613,0.93948352,12079.116,12.220345,0,0,98.048119,0.8951385,104.97191,2.490042
2.5091968,1,2.500042,1,99.84935,96.428291,358.04224,104.33163,-14.662292,120.3709,143.6601,0.94827414,12079.116,12.822868,0,0,91.647888,0.91607225,104.33241,2.490042
2.5093968,1,2.500042,1,99.84935,96.428291,358.07098,103.57801,-15.007996,120.61031,143.66345,0.95517224,12079.116,13.373009,0,0,84.885887,0.93686676,103.57861,2.490042
2.5095968,1,2.500042,1,99.84935,96.428291,358.09973,102.70854,-15.293023,120.73577,143.66614,0.96015096,12079.116,13.868608,0,0,77.789062,0.95749897,102.70894,2.490042
2.5097969,1,2.500042,1,99.84935,96.428291,358.12845,101.72212,-15.516287,120.78355,143.66801,0.96319115,12079.116,14.307724,0,0,70.385643,0.97794563,101.72233,2.490042
2.5099969,1,2.500042,1,99.84935,96.428291,358.1572,100.61814,-15.676947,120.79108,143.66902,0.9642812,12079.116,14.688642,0,0,62.705051,0.99818319,100.61815,2.490042
2.51,1,2.500042,1,99.84935,96.428291,358.15765,100.59988,-15.678965,120.79109,143.66904,0.96428269,12079.116,14.694145,0,0,62.582527,0.99849886,100.59989,2.490042
2.51,1,2.500042,1,99.849884,96.428268,358.15765,100.59988,-15.678965,0,143.66904,0,12079.109,14.694145,0,0,62.582527,0,100.59989,2.490042
2.5100083,1,2.500042,1,99.849884,96.428268,358.15884,100.55058,-15.684321,6.0096244e-07,143.66905,1.7353946e-06,12079.109,14.708892,0,0,62.252277,0.00084975536,100.55058,2.490042
2.510042,1,2.500042,1,99.849884,96.428268,358.16367,100.35342,-15.704411,3.3058179e-05,143.66911,-2.5603025e-05,12079.109,14.766197,0,0,60.941216,0.0042081201,100.35339,2.490042
2.510042,1,2.500042,1,99.849884,96.428268,358.16367,100.35342,-15.704411,3.3058179e-05,143.66911,-2.5603025e-05,12079.109,14.766197,0,0,60.941216,0.0042081201,100.35339,2.510042
2.510042,1,2.500042,1,99.849884,96.428268,358.16367,100.35342,-15.704411,3.3058182e-05,143.66911,-2.5603029e-05,12079.109,14.766197,0,0,60.941216,0.0042081205,100.35339,2.510042
2.510042,0,2.500042,0,99.849884,96.428268,358.16367,100.35342,-15.704411,3.3058182e-05,143.66911,-2.5603029e-05,12079.109,14.766197,0,0,60.941216,0.0042081205,100.35339,2.510042
2.5101969,0,2.500042,0,99.849884,96.428268,358.18591,99.447319,-15.775531,3.3058335e-05,143.66905,-2.575787e-05,12079.109,15.011,0,0,55.286076,0.01969235,94.033478,2.510042
2.510397,0,2.500042,0,99.849884,96.428268,358.21466,98.278664,-15.818348,3.3058532e-05,143.66809,-2.5955611e-05,12079.109,15.280265,0,0,48.75705,0.039466489,74.77375,2.510042
2.510597,0,2.500042,0,99.849884,96.428268,358.24341,97.110725,-15.812556,3.3058721e-05,143.66612,-2.6151016e-05,12079.109,15.502849,0,0,42.99902,0.059006948,43.145618,2.510042
2.510797,0,2.500042,0,99.849884,96.428268,358.27213,95.94352,-15.764426,3.305891e-05,143.66318,-2.6344085e-05,12079.109,15.684366,0,0,37.920971,0.078313872,-0.64989007,2.510042
2.5109971,0,2.500042,0,99.849884,96.428268,358.30087,94.777046,-15.679485,3.3059092e-05,143.65924,-2.6534821e-05,12079.109,15.829779,0,0,33.442574,0.097387411,-56.364212,2.510042
2.5111132,0,2.500042,0,99.849884,96.428268,358.31757,94.099564,-15.615168,3.3059194e-05,143.65649,-2.6644584e-05,12079.109,15.899439,0,0,31.087343,0.10836365,-94.099564,2.510042
2.5111132,0,2.500042,0,99.849884,96.428268,358.31757,94.099564,-15.615168,3.3059194e-05,143.65649,-2.6644584e-05,12079.109,15.899439,1,1,31.087343,0.10836365,-94.099564,2.510042
2.5111969,0,2.500042,0,99.849884,96.428268,358.32959,93.89399,-15.558254,0.25983778,143.65436,0.0046380321,12079.109,15.939095,1,1,26.63702,0.11623942,-93.895142,2.510042
2.5113969,0,2.500042,0,99.849884,96.428268,358.35834,93.481339,-15.367854,1.0323756,143.649,0.017057849,12079.109,15.978682,1,1,16.146778,0.13497661,-93.482666,2.510042
2.5115969,0,2.500042,0,99.849884,96.428268,358.38705,93.176224,-15.103056,2.0403295,143.64333,0.031247765,12079.109,15.942213,1,1,5.8505912,0.15364206,-93.177727,2.510042
2.511797,0,2.500042,0,99.849884,96.428268,358.4158,92.975204,-14.766945,3.3061392,143.63744,0.047152027,12079.109,15.831693,1,1,-4.2414966,0.17225696,-92.976875,2.510042
2.511997,0,2.500042,0,99.849884,96.428268,358.44452,92.874435,-14.362639,4.8481908,143.63142,0.064708114,12079.109,15.649194,1,1,-14.116632,0.19084175,-92.876274,2.510042
2.512197,0,2.500042,0,99.849884,96.428268,358.47327,92.869675,-13.893305,6.6805291,143.62537,0.083847001,12079.109,15.396875,1,1,-23.75964,0.20941605,-92.871658,2.510042
2.5123971,0,2.500042,0,99.849884,96.428268,358.50198,92.956291,-13.36217,8.8126307,143.61935,0.1044934,12079.109,15.077002,1,1,-33.15345,0.22799861,-92.958427,2.510042
2.5125971,0,2.500042,0,99.849884,96.428268,358.5307,93.129326,-12.772538,11.24926,143.61343,0.1265661,12079.109,14.691948,1,1,-42.279499,0.24660724,-93.131599,2.510042
2.5127971,0,2.500042,0,99.849884,96.428268,358.55942,93.383453,-12.127789,13.990388,143.60771,0.14997825,12079.109,14.244212,1,1,-51.118095,0.26525867,-93.385857,2.510042
2.5129972,0,2.500042,0,99.849884,96.428268,358.58817,93.713036,-11.431391,17.031197,143.60222,0.17463771,12079.109,13.736422,1,1,-59.648762,0.2839686,-93.715561,2.510042
2.5131972,0,2.500042,0,99.849884,96.428268,358.61688,94.11216,-10.686896,20.362154,143.59705,0.20044744,12079.109,13.171334,1,1,-67.850533,0.30275148,-94.114792,2.510042
2.5133972,0,2.500042,0,99.849884,96.428268,358.6456,94.574615,-9.8979445,23.96916,143.59224,0.22730586,12079.109,12.551843,1,1,-75.70224,0.32162061,-94.577347,2.510042
2.5135972,0,2.500042,0,99.849884,96.428268,358.67432,95.093956,-9.0682602,27.833773,143.58786,0.25510725,12079.109,11.880973,1,1,-83.182785,0.34058809,-95.096779,2.510042
2.513797,0,2.500042,0,99.849884,96.428268,358.70303,95.663513,-8.2016478,31.933495,143.58392,0.28374216,12079.109,11.161881,1,1,-90.271347,0.35966453,-95.666412,2.510042
2.5139971,0,2.500042,0,99.849884,96.428268,358.73175,96.276428,-7.3019881,36.24213,143.58051,0.31309786,12079.109,10.397851,1,1,-96.947662,0.37885937,-96.279396,2.510042
2.5141971,0,2.500042,0,99.849884,96.428268,358.76047,96.925667,-6.3732295,40.73019,143.57762,0.34305879,12079.109,9.5922861,1,1,-103.19215,0.39818054,-96.928688,2.510042
2.5143971,0,2.500042,0,99.849884,96.428268,358.78918,97.60405,-5.4193797,45.365379,143.5753,0.37350702,12079.109,8.7487059,1,1,-108.98617,0.41763464,-97.607117,2.510042
2.5145972,0,2.500042,0,99.849884,96.428268,358.8179,98.304298,-4.444499,50.113079,143.57356,0.40432265,12079.109,7.8707376,1,1,-114.3121,0.43722668,-98.307396,2.510042
2.5147972,0,2.500042,0,99.849884,96.428268,358.84662,99.019051,-3.4526877,54.93689,143.57242,0.43538439,12079.109,6.9621024,1,1,-119.15362,0.45696041,-99.022163,2.510042
2.5149972,0,2.500042,0,99.849884,96.428268,358.87534,99.740875,-2.4480748,59.799217,143.5719,0.46656996,12079.109,6.0266123,1,1,-123.49571,0.4768379,-99.743996,2.510042
2.5151973,0,2.500042,0,99.849884,96.428268,358.90405,100.46232,-1.4348085,64.661865,143.57198,0.49775654,12079.109,5.0681534,1,1,-127.32487,0.49685985,-100.46544,2.510042
2.5153973,0,2.500042,0,99.849884,96.428268,358.93277,101.17596,-0.41704124,69.486633,143.57268,0.52882141,12079.109,4.0906768,1,1,-130.6292,0.51702547,-101.17905,2.510042
2.5155973,0,2.500042,0,99.849884,96.428268,358.96149,101.87437,0.60108191,74.235931,143.57397,0.55964231,12079.109,3.0981851,1,1,-133.39847,0.53733242,-101.87743,2.510042
2.5157974,0,2.500042,0,99.849884,96.428268,358.9902,102.55021,1.6154367,78.873337,143.57585,0.59009784,12079.109,2.0947201,1,1,-135.62425,0.55777693,-102.55323,2.510042
2.5159974,0,2.500042,0,99.849884,96.428268,359.01892,103.19623,2.6219332,83.364212,143.57829,0.62006819,12079.109,1.0843489,1,1,-137.29997,0.5783537,-103.1992,2.510042
2.5161974,0,2.500042,0,99.849884,96.428268,359.04764,103.80528,3.6165299,87.676208,143.58127,0.6494354,12079.109,0.071149811,1,1,-138.42094,0.59905618,-103.80819,2.510042
2.5163975,0,2.500042,0,99.849884,96.428268,359.07635,104.37041,4.5952473,91.779808,143.58475,0.6780839,12079.109,-0.94080168,1,1,-138.98448,0.61987615,-104.37323,2.510042
2.5165973,0,2.500042,0,99.849884,96.428268,359.10507,104.88479,5.5541811,95.648766,143.58867,0.70590097,12079.109,-1.9474473,1,1,-138.98987,0.64080423,-104.88752,2.510042
2.5167973,0,2.500042,0,99.849884,96.428268,359.13379,105.34181,6.4895177,99.260521,143.59302,0.73277718,12079.109,-2.9447606,1,1,-138.43842,0.66182953,-105.34445,2.510042
2.5169973,0,2.500042,0,99.849884,96.428268,359.16254,105.73512,7.3975458,102.59657,143.59772,0.75860679,12079.109,-3.9287617,1,1,-137.33351,0.68294001,-105.73764,2.510042
2.5171974,0,2.500042,0,99.849884,96.428268,359.19125,106.05858,8.2746716,105.64277,143.60274,0.78328818,12079.109,-4.8955312,1,1,-135.68054,0.70412225,-106.06098,2.510042
2.5173974,0,2.500042,0,99.849884,96.428268,359.21997,106.30636,9.1174297,108.3895,143.60799,0.80672437,12079.109,-5.8412261,1,1,-133.48695,0.72536176,-106.30864,2.510042
2.5175974,0,2.500042,0,99.849884,96.428268,359.24869,106.47292,9.9224997,110.83186,143.61342,0.82882321,12079.109,-6.7620921,1,1,-130.76225,0.74664277,-106.47506,2.510042
2.5177975,0,2.500042,0,99.849884,96.428268,359.2774,106.55305,10.686712,112.96976,143.61896,0.8494978,12079.109,-7.654479,1,1,-127.51788,0.76794851,-106.55504,2.510042
2.5179975,0,2.500042,0,99.849884,96.428268,359.30615,106.54187,11.407067,114.80787,143.62453,0.86866695,12079.109,-8.5148544,1,1,-123.76733,0.78926122,-106.54371,2.510042
2.5181975,0,2.500042,0,99.849884,96.428268,359.33487,106.43489,12.08074,116.35558,143.63004,0.88625544,12079.109,-9.339817,1,1,-119.52593,0.81056219,-106.43657,2.510042
2.5183976,0,2.500042,0,99.849884,96.428268,359.36362,106.22797,12.705095,117.62684,143.63542,0.90219414,12079.109,-10.126109,1,1,-114.81095,0.83183187,-106.22948,2.510042
2.5185976,0,2.500042,0,99.849884,96.428268,359.39233,105.9174,13.277697,118.63996,143.64058,0.91642058,12079.109,-10.870627,1,1,-109.64144,0.85304981,-105.91874,2.510042
2.5187976,0,2.500042,0,99.849884,96.428268,359.42105,105.49986,13.796312,119.41727,143.64543,0.92887902,12079.109,-11.570438,1,1,-104.0382,0.87419498,-105.50101,2.510042
2.5189977,0,2.500042,0,99.849884,96.428268,359.4498,104.97246,14.258926,119.98484,143.64989,0.93952066,12079.109,-12.222788,1,1,-98.023705,0.89524573,-104.97343,2.510042
2.5191977,0,2.500042,0,99.849884,96.428268,359.47852,104.33275,14.663749,120.37198,143.65384,0.94830388,12079.109,-12.82511,1,1,-91.622002,0.91617978,-104.33353,2.510042
2.5193975,0,2.500042,0,99.849884,96.428268,359.50726,103.57873,15.009217,120.61086,143.65721,0.95519453,12079.109,-13.37504,1,1,-84.858635,0.93697447,-103.57932,2.510042
2.5195975,0,2.500042,0,99.849884,96.428268,359.53601,102.70884,15.294003,120.73596,143.65988,0.96016568,12079.109,-13.870421,1,1,-77.760551,0.95760679,-102.70924,2.510042
2.5197976,0,2.500042,0,99.849884,96.428268,359.56473,101.72201,15.517024,120.78351,143.66177,0.96319818,12079.109,-14.309312,1,1,-70.355988,0.97805345,-101.72221,2.510042
2.5199976,0,2.500042,0,99.849884,96.428268,359.59348,100.61761,15.677437,120.79096,143.66278,0.96428055,12079.109,-14.689999,1,1,-62.674374,0.99829096,-100.61762,2.510042
