"time","meanCurrent.x","meanVoltage.x","rootMeanSquareVoltage.mean.x","idealthyristor.off","meanCurrent.y","meanVoltage.y","pulse2.twoPulse.timerNegative[1].entryTime","pulse2.twoPulse.timerPositive[1].entryTime","rootMeanSquareVoltage.mean.y"
7.4682000000000004,0.0035856603493700633,0.071713206987401246,7.0348471298839517,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4683000000000002,0.0039920519899496595,0.079841039798993166,7.6956080298500833,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4683999999999999,0.0043774123247902769,0.087548246495805518,8.2897682583669479,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4685000000000006,0.00474136113277796,0.094827222655559207,8.8197582967796038,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4686000000000003,0.0050835392343420629,0.10167078468684125,9.2882618866896411,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4687000000000001,0.0054036089573741486,0.10807217914748296,9.6982053811743629,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4688000000000008,0.0057012544241760608,0.11402508848352121,10.052746220022676,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4689000000000005,0.005976181883240673,0.11952363766481346,10.355260462178794,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4690000000000003,0.00622812000923126,0.12456240018462521,10.609329557392044,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4691000000000001,0.0064568201759573627,0.12913640351914724,10.81872615507967,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4692000000000007,0.0066620566882744483,0.13324113376548896,10.987399168872177,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4693000000000005,0.0068436270027653666,0.13687254005530733,11.119458229242346,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4694000000000003,0.0070013519298163362,0.1400270385963267,11.219157465890659,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4695,0.0071350758121941499,0.14270151624388297,11.290878719798769,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4696000000000007,0.0072446666787115361,0.14489333357423068,11.339114228018945,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4697000000000005,0.0073300163791235424,0.14660032758247085,11.368448981387411,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4698000000000002,0.0073910406844558477,0.14782081368911695,11.383542517956529,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4699,0.0074276793708005339,0.14855358741601066,11.389110575792323,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4700000000000006,0.0074398962797041128,0.14879792559408225,11.389906488589991,0,0.37708231403353343,7.5416462806706788,7.4500000000000002,7.4600000000037303,581.93160080588018
7.4700000000000006,0.0074398962797041128,0.14879792559408225,11.389906488589991,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4701000000000004,0.0074398938368613835,0.14879787673722766,11.389906488628281,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4702000000000002,0.0074398865120310744,0.14879773024062148,11.389906488895999,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4702999999999999,0.0074398743214186495,0.14879748642837301,11.389906489689317,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4704000000000006,0.0074398572662949976,0.14879714532589994,11.389906491029235,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4705000000000004,0.0074398354314590427,0.14879670862918085,11.389906493603233,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4706000000000001,0.0074398088013933475,0.14879617602786696,11.389906497284924,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4707000000000008,0.0074397773701852998,0.14879554740370599,11.389906502026152,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4708000000000006,0.0074397411378349003,0.14879482275669803,11.389906507826916,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4709000000000003,0.0074397006034027215,0.14879401206805443,11.389906516460053,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4710000000000001,0.0074396556131653586,0.14879311226330719,11.38990652737948,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4711000000000007,0.0074396060733190788,0.1487921214663816,11.389906540251976,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4712000000000005,0.0074395519838638827,0.14879103967727766,11.389906555077545,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4713000000000003,0.0074394933447997679,0.14878986689599538,11.389906571856182,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4714,0.0074394301561267378,0.14878860312253478,11.389906590587888,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4715000000000007,0.0074393624178447897,0.1487872483568958,11.389906611272664,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4716000000000005,0.0074392901299539238,0.14878580259907848,11.389906633910508,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4717000000000002,0.0074392141435796425,0.14878428287159287,11.389906659708425,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4718,0.0074391343891452152,0.14878268778290429,11.389906688567745,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4719000000000007,0.0074390503982947088,0.14878100796589419,11.38990671982428,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4720000000000004,0.0074389621710281269,0.14877924342056256,11.389906753478032,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4721000000000002,0.0074388697073454668,0.14877739414690935,11.389906789528998,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4722,0.0074387730072467293,0.14877546014493462,11.389906827977184,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4723000000000006,0.0074386721774006908,0.14877344354801383,11.389906868895487,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4724000000000004,0.0074385694016078094,0.1487713880321562,11.389906913776441,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4725000000000001,0.0074384630145839896,0.14876926029167981,11.3899069614819,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4726000000000008,0.0074383530163292287,0.1487670603265846,11.389907012011861,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4727000000000006,0.0074382394068435295,0.14876478813687061,11.389907065366325,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4728000000000003,0.0074381221861268901,0.14876244372253783,11.389907121545292,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4729000000000001,0.0074380013541793123,0.14876002708358627,11.389907180548761,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4730000000000008,0.0074378779636319267,0.14875755927263853,11.389907242274585,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4731000000000005,0.0074377525308461454,0.14875505061692293,11.389907306672661,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4732000000000003,0.0074376241009574831,0.14875248201914967,11.389907373835646,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4733000000000001,0.0074374926739659382,0.14874985347931877,11.389907443763539,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4734000000000007,0.0074373582498715122,0.14874716499743024,11.389907516456338,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4735000000000005,0.0074372208286742052,0.14874441657348411,11.389907591914048,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4736000000000002,0.0074370826321539458,0.14874165264307893,11.389907668967915,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4737,0.007436942249172092,0.14873884498344186,11.389907748360258,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4738000000000007,0.0074367995877163105,0.14873599175432622,11.389907830139482,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4739000000000004,0.0074366546477866039,0.14873309295573212,11.389907914305585,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4740000000000002,0.0074365074293829712,0.14873014858765943,11.389908000858567,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4741,0.0074363601406761751,0.1487272028135235,11.389908087920604,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4742000000000006,0.0074362113847479963,0.14872422769495994,11.389908176679636,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4743000000000004,0.0074360611121426267,0.14872122224285256,11.389908267177713,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4744000000000002,0.0074359093228600643,0.14871818645720131,11.389908359414843,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4744999999999999,0.0074357568655924831,0.14871513731184968,11.389908452458798,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4746000000000006,0.007435604284523333,0.14871208569046668,11.389908545711833,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4747000000000003,0.0074354508801176521,0.14870901760235303,11.389908639942334,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4748000000000001,0.0074352966523754368,0.14870593304750873,11.389908735150302,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4749000000000008,0.0074351416173945228,0.14870283234789047,11.389908831316466,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
7.4750000000000005,0.0074349875992111595,0.14869975198422319,11.389908926257293,1,0.37708231403353343,7.5416462806706788,7.4700000000000006,7.4600000000037303,581.93160080588018
