"Time","dcpm.inertiaRotor.phi","hbridge.vDC1","inductor.i","hbridge.vDC2","hbridge.iDC1","dcpm.inertiaRotor.w","meanCurrent.y","meanVoltage.y","hbridge.iDC2"
4.0314002,57.723228,120,23.037411,119.99954,23.042212,114.20858,22.104057,71.999557,-23.037411
4.0314002,57.723228,120,23.037411,-0.00046074824,0.0048000002,114.20858,22.104057,71.999557,-23.037411
4.0314999,57.73465,120,21.806877,-0.00043613755,0.0048000002,114.21809,22.104057,71.999557,-21.806877
4.0314999,57.73465,120,21.806877,-0.00043613755,0.0048000002,114.21809,22.104057,71.999557,-21.806877
4.0315967,57.745693,120,20.618284,-0.00041236568,0.0048000002,114.2268,22.104057,71.999557,-20.618284
4.0316,57.746075,120,20.577271,-0.00041154542,0.0048000002,114.22709,22.104057,71.999557,-20.577271
4.0316,57.746075,120,20.577271,119.99959,20.582071,114.22709,22.104057,71.999557,-20.577271
4.0317965,57.768539,120,22.091915,119.99956,22.096714,114.2449,22.104057,71.999557,-22.091915
4.0318999,57.780346,120,22.88652,119.99954,22.891321,114.25476,22.104057,71.999557,-22.88652
4.0318999,57.780346,120,22.88652,-0.00045773041,0.0048000002,114.25476,22.104057,71.999557,-22.88652
4.0319967,57.791393,120,21.69644,-0.0004339288,0.0048000002,114.26391,22.104057,71.999557,-21.69644
4.0320001,57.791771,120,21.655622,-0.00043311247,0.0048000002,114.26421,22.104057,71.999557,-21.655622
4.0320001,57.791771,120,21.655622,-0.00043311247,0.0048000002,114.26421,21.807068,71.999565,-21.655622
4.0321002,57.8032,120,20.425653,-0.00040851306,0.0048000002,114.27314,21.807068,71.999565,-20.425653
4.0321002,57.8032,120,20.425653,119.99959,20.430454,114.27314,21.807068,71.999565,-20.425653
4.0321965,57.814247,120,21.170322,119.99957,21.175121,114.28168,21.807068,71.999565,-21.170322
4.0323968,57.837109,120,22.708485,119.99954,22.713285,114.3003,21.807068,71.999565,-22.708485
4.0324001,57.837482,120,22.733822,119.99954,22.738621,114.30061,21.807068,71.999565,-22.733822
4.0324001,57.837482,120,22.733822,-0.00045467642,0.0048000002,114.30061,21.807068,71.999565,-22.733822
4.0324998,57.848915,120,21.502565,-0.0004300513,0.0048000002,114.31001,21.807068,71.999565,-21.502565
4.0324998,57.848915,120,21.502565,-0.0004300513,0.0048000002,114.31001,21.807068,71.999565,-21.502565
4.0325966,57.85997,120,20.312675,-0.0004062535,0.0048000002,114.31859,21.807068,71.999565,-20.312675
4.0325999,57.860348,120,20.272238,-0.00040544476,0.0048000002,114.31887,21.807068,71.999565,-20.272238
4.0325999,57.860348,120,20.272238,119.9996,20.277037,114.31887,21.807068,71.999565,-20.272238
4.0327969,57.882835,120,21.785845,119.99957,21.790646,114.33643,21.807068,71.999565,-21.785845
4.0328999,57.894646,120,22.579338,119.99955,22.584137,114.34615,21.807068,71.999565,-22.579338
4.0328999,57.894646,120,22.579338,-0.00045158676,0.0048000002,114.34615,21.807068,71.999565,-22.579338
4.0329967,57.905708,120,21.387968,-0.00042775934,0.0048000002,114.35517,21.807068,71.999565,-21.387968
4.033,57.906082,120,21.347727,-0.00042695456,0.0048000002,114.35547,21.807068,71.999565,-21.347727
4.033,57.906082,120,21.347727,-0.00042695456,0.0048000002,114.35547,21.502766,71.999573,-21.347727
4.0331001,57.917519,120,20.117048,-0.00040234096,0.0048000002,114.36427,21.502766,71.999573,-20.117048
4.0331001,57.917519,120,20.117048,119.9996,20.121847,114.36427,21.502766,71.999573,-20.117048
4.0331969,57.928581,120,20.861406,119.99958,20.866205,114.37268,21.502766,71.999573,-20.861406
4.0333967,57.951458,120,22.398157,119.99955,22.402956,114.39104,21.502766,71.999573,-22.398157
4.0334001,57.951832,120,22.423096,119.99955,22.427895,114.39135,21.502766,71.999573,-22.423096
4.0334001,57.951832,120,22.423096,-0.00044846191,0.0048000002,114.39135,21.502766,71.999573,-22.423096
4.0335002,57.963268,120,21.191135,-0.00042382273,0.0048000002,114.4006,21.502766,71.999573,-21.191135
4.0335002,57.963268,120,21.191135,-0.00042382273,0.0048000002,114.4006,21.502766,71.999573,-21.191135
4.033597,57.974339,120,19.999969,-0.00039999938,0.0048000002,114.40907,21.502766,71.999573,-19.999969
4.0335999,57.974709,120,19.960108,-0.00039920217,0.0048000002,114.40934,21.502766,71.999573,-19.960108
4.0335999,57.974709,120,19.960108,119.9996,19.964909,114.40934,21.502766,71.999573,-19.960108
4.0337968,57.997223,120,21.472717,119.99957,21.477518,114.42664,21.502766,71.999573,-21.472717
4.0338998,58.009037,120,22.265118,119.99956,22.269918,114.43622,21.502766,71.999573,-22.265118
4.0338998,58.009037,120,22.265118,-0.00044530237,0.0048000002,114.43622,21.502766,71.999573,-22.265118
4.0339966,58.020111,120,21.072477,-0.00042144954,0.0048000002,114.44512,21.502766,71.999573,-21.072477
4.0339999,58.020481,120,21.032816,-0.00042065629,0.0048000002,114.44541,21.502766,71.999573,-21.032816
4.0339999,58.020481,120,21.032816,-0.00042065629,0.0048000002,114.44541,21.191347,71.999573,-21.032816
4.0341001,58.031925,120,19.801445,-0.00039602889,0.0048000002,114.45407,21.191347,71.999573,-19.801445
4.0341001,58.031925,120,19.801445,119.9996,19.806244,114.45407,21.191347,71.999573,-19.801445
4.0341969,58.043003,120,20.545511,119.99959,20.55031,114.46236,21.191347,71.999573,-20.545511
4.0343966,58.065899,120,22.080889,119.99956,22.08569,114.48045,21.191347,71.999573,-22.080889
4.0344,58.066265,120,22.105433,119.99956,22.110231,114.48075,21.191347,71.999573,-22.105433
4.0344,58.066265,120,22.105433,-0.00044210863,0.0048000002,114.48075,21.191347,71.999573,-22.105433
4.0345001,58.077717,120,20.872789,-0.0004174558,0.0048000002,114.48988,21.191347,71.999573,-20.872789
4.0345001,58.077717,120,20.872789,-0.0004174558,0.0048000002,114.48988,21.191347,71.999573,-20.872789
4.0345969,58.088799,120,19.680363,-0.00039360728,0.0048000002,114.49821,21.191347,71.999573,-19.680363
4.0345998,58.089165,120,19.641081,-0.00039282162,0.0048000002,114.49847,21.191347,71.999573,-19.641081
4.0345998,58.089165,120,19.641081,119.99961,19.645882,114.49847,21.191347,71.999573,-19.641081
4.0347967,58.111702,120,21.152731,119.99958,21.157532,114.51551,21.191347,71.999573,-21.152731
4.0349002,58.123516,120,21.944061,119.99956,21.94886,114.52495,21.191347,71.999573,-21.944061
4.0349002,58.123516,120,21.944061,-0.00043888122,0.0048000002,114.52495,21.191347,71.999573,-21.944061
4.034997,58.134609,120,20.750168,-0.00041500333,0.0048000002,114.53371,21.191347,71.999573,-20.750168
4.0349998,58.134972,120,20.711084,-0.00041422169,0.0048000002,114.534,21.191347,71.999573,-20.711084
4.0349998,58.134972,120,20.711084,-0.00041422169,0.0048000002,114.534,20.873011,71.99958,-20.711084
4.0351,58.146423,120,19.479044,-0.00038958088,0.0048000002,114.54253,20.873011,71.99958,-19.479044
4.0351,58.146423,120,19.479044,119.99961,19.483843,114.54253,20.873011,71.99958,-19.479044
4.0351968,58.157516,120,20.222837,119.9996,20.227638,114.55068,20.873011,71.99958,-20.222837
4.0353971,58.180431,120,21.756884,119.99957,21.761684,114.5685,20.873011,71.99958,-21.756884
4.0353999,58.18079,120,21.781031,119.99957,21.785831,114.56879,20.873011,71.99958,-21.781031
4.0353999,58.18079,120,21.781031,-0.00043562063,0.0048000002,114.56879,20.873011,71.99958,-21.781031
4.0355,58.192249,120,20.547726,-0.00041095453,0.0048000002,114.57777,20.873011,71.99958,-20.547726
4.0355,58.192249,120,20.547726,-0.00041095453,0.0048000002,114.57777,20.873011,71.99958,-20.547726
4.0355968,58.203346,120,19.354059,-0.00038708118,0.0048000002,114.58598,20.873011,71.99958,-19.354059
4.0356002,58.203709,120,19.315357,-0.00038630713,0.0048000002,114.58624,20.873011,71.99958,-19.315357
4.0356002,58.203709,120,19.315357,119.99961,19.320158,114.58624,20.873011,71.99958,-19.315357
4.0357966,58.226265,120,20.826086,119.99958,20.830887,114.603,20.873011,71.99958,-20.826086
4.0359001,58.238087,120,21.616367,119.99957,21.621168,114.61229,20.873011,71.99958,-21.616367
4.0359001,58.238087,120,21.616367,-0.00043232733,0.0048000002,114.61229,20.873011,71.99958,-21.616367
4.0359969,58.249191,120,20.42124,-0.00040842479,0.0048000002,114.62093,20.873011,71.99958,-20.42124
4.0359998,58.24955,120,20.382738,-0.00040765476,0.0048000002,114.62121,20.873011,71.99958,-20.382738
4.0359998,58.24955,120,20.382738,-0.00040765476,0.0048000002,114.62121,20.547958,71.999588,-20.382738
4.0360999,58.261009,120,19.150047,-0.00038300094,0.0048000002,114.62959,20.547958,71.999588,-19.150047
4.0360999,58.261009,120,19.150047,119.99962,19.154846,114.62959,20.547958,71.999588,-19.150047
4.0361967,58.272118,120,19.893587,119.9996,19.898386,114.63762,20.547958,71.999588,-19.893587
4.036397,58.295048,120,21.426342,119.99957,21.431141,114.65516,20.547958,71.999588,-21.426342
4.0363998,58.295403,120,21.450094,119.99957,21.454895,114.65544,20.547958,71.999588,-21.450094
4.0363998,58.295403,120,21.450094,-0.0004290019,0.0048000002,114.65544,20.547958,71.999588,-21.450094
4.0365,58.30687,120,20.216148,-0.00040432296,0.0048000002,114.66428,20.547958,71.999588,-20.216148
4.0365,58.30687,120,20.216148,-0.00040432296,0.0048000002,114.66428,20.547958,71.999588,-20.216148
4.0365968,58.317982,120,19.021259,-0.00038042516,0.0048000002,114.67236,20.547958,71.999588,-19.021259
4.0366001,58.318336,120,18.983137,-0.00037966276,0.0048000002,114.6726,20.547958,71.999588,-18.983137
4.0366001,58.318336,120,18.983137,119.99962,18.987938,114.6726,20.547958,71.999588,-18.983137
4.036797,58.340919,120,20.492987,119.99959,20.497786,114.68909,20.547958,71.999588,-20.492987
4.0369,58.352741,120,21.282238,119.99957,21.287039,114.69823,20.547958,71.999588,-21.282238
4.0369,58.352741,120,21.282238,-0.00042564477,0.0048000002,114.69823,20.547958,71.999588,-21.282238
4.0369968,58.363861,120,20.085897,-0.00040171793,0.0048000002,114.70674,20.547958,71.999588,-20.085897
4.0370002,58.364212,120,20.047977,-0.00040095957,0.0048000002,114.70701,20.547958,71.999588,-20.047977
4.0370002,58.364212,120,20.047977,-0.00040095957,0.0048000002,114.70701,20.216391,71.999596,-20.047977
4.0370998,58.375683,120,18.814655,-0.00037629312,0.0048000002,114.71526,20.216391,71.999596,-18.814655
4.0370998,58.375683,120,18.814655,119.99963,18.819456,114.71526,20.216391,71.999596,-18.814655
4.0371971,58.386803,120,19.557961,119.99961,19.562761,114.72314,20.216391,71.999596,-19.557961
4.0373969,58.409752,120,21.089464,119.99958,21.094265,114.7404,20.216391,71.999596,-21.089464
4.0373998,58.410103,120,21.112825,119.99958,21.117624,114.74067,20.216391,71.999596,-21.112825
4.0373998,58.410103,120,21.112825,-0.0004222565,0.0048000002,114.74067,20.216391,71.999596,-21.112825
4.0374999,58.421577,120,19.878256,-0.00039756511,0.0048000002,114.74937,20.216391,71.999596,-19.878256
4.0374999,58.421577,120,19.878256,-0.00039756511,0.0048000002,114.74937,20.216391,71.999596,-19.878256
4.0375972,58.432701,120,18.682165,-0.0003736433,0.0048000002,114.7573,20.216391,71.999596,-18.682165
4.0376,58.433052,120,18.644627,-0.00037289251,0.0048000002,114.75755,20.216391,71.999596,-18.644627
4.0376,58.433052,120,18.644627,119.99963,18.649426,114.75755,20.216391,71.999596,-18.644627
4.037797,58.455658,120,20.153633,119.9996,20.158432,114.77377,20.216391,71.999596,-20.153633
4.0379,58.467484,120,20.941879,119.99958,20.946678,114.78275,20.216391,71.999596,-20.941879
4.0379,58.467484,120,20.941879,-0.00041883759,0.0048000002,114.78275,20.216391,71.999596,-20.941879
4.0379968,58.478615,120,19.744341,-0.00039488683,0.0048000002,114.79112,20.216391,71.999596,-19.744341
4.0380001,58.478962,120,19.707006,-0.00039414014,0.0048000002,114.79137,20.216391,71.999596,-19.707006
4.0380001,58.478962,120,19.707006,-0.00039414014,0.0048000002,114.79137,19.87851,71.999603,-19.707006
4.0380998,58.49044,120,18.473074,-0.00036946149,0.0048000002,114.79948,19.87851,71.999603,-18.473074
4.0380998,58.49044,120,18.473074,119.99963,18.477875,114.79948,19.87851,71.999603,-18.473074
4.038197,58.501575,120,19.216164,119.99962,19.220964,114.80724,19.87851,71.999603,-19.216164
4.0383968,58.52454,120,20.746456,119.99959,20.751257,114.8242,19.87851,71.999603,-20.746456
4.0384002,58.524883,120,20.769426,119.99959,20.774225,114.82446,19.87851,71.999603,-20.769426
4.0384002,58.524883,120,20.769426,-0.00041538852,0.0048000002,114.82446,19.87851,71.999603,-20.769426
4.0384998,58.536366,120,19.534256,-0.00039068511,0.0048000002,114.83301,19.87851,71.999603,-19.534256
4.0384998,58.536366,120,19.534256,-0.00039068511,0.0048000002,114.83301,19.87851,71.999603,-19.534256
4.0385971,58.547508,120,18.336981,-0.00036673961,0.0048000002,114.84081,19.87851,71.999603,-18.336981
4.0386,58.547852,120,18.300026,-0.00036600052,0.0048000002,114.84104,19.87851,71.999603,-18.300026
4.0386,58.547852,120,18.300026,119.99963,18.304825,114.84104,19.87851,71.999603,-18.300026
4.0387969,58.570477,120,19.808229,119.9996,19.81303,114.85697,19.87851,71.999603,-19.808229
4.0388999,58.582306,120,20.595491,119.99959,20.600292,114.8658,19.87851,71.999603,-20.595491
4.0388999,58.582306,120,20.595491,-0.00041190983,0.0048000002,114.8658,19.87851,71.999603,-20.595491
4.0389972,58.593452,120,19.396778,-0.00038793558,0.0048000002,114.87404,19.87851,71.999603,-19.396778
4.039,58.593796,120,19.360027,-0.00038720056,0.0048000002,114.87428,19.87851,71.999603,-19.360027
4.039,58.593796,120,19.360027,-0.00038720056,0.0048000002,114.87428,19.534521,71.999611,-19.360027
4.0391002,58.605282,120,18.125505,-0.00036251012,0.0048000002,114.88223,19.534521,71.999611,-18.125505
4.0391002,58.605282,120,18.125505,119.99963,18.130306,114.88223,19.534521,71.999611,-18.125505
4.039197,58.616428,120,18.868399,119.99963,18.873199,114.88985,19.534521,71.999611,-18.868399
4.0393972,58.639412,120,20.397524,119.9996,20.402323,114.90652,19.534521,71.999611,-20.397524
4.0394001,58.639751,120,20.420103,119.99959,20.424902,114.90678,19.534521,71.999611,-20.420103
4.0394001,58.639751,120,20.420103,-0.00040840206,0.0048000002,114.90678,19.534521,71.999611,-20.420103
4.0395002,58.651241,120,19.184351,-0.000383687,0.0048000002,114.91518,19.534521,71.999611,-19.184351
4.0395002,58.651241,120,19.184351,-0.000383687,0.0048000002,114.91518,19.534521,71.999611,-19.184351
4.039597,58.662395,120,17.985912,-0.00035971822,0.0048000002,114.92284,19.534521,71.999611,-17.985912
4.0395999,58.662735,120,17.949541,-0.00035899083,0.0048000002,114.92306,19.534521,71.999611,-17.949541
4.0395999,58.662735,120,17.949541,119.99964,17.954342,114.92306,19.534521,71.999611,-17.949541
4.0397968,58.685383,120,19.456985,119.99961,19.461784,114.9387,19.534521,71.999611,-19.456985
4.0398998,58.697212,120,20.243284,119.9996,20.248083,114.94737,19.534521,71.999611,-20.243284
4.0398998,58.697212,120,20.243284,-0.00040486566,0.0048000002,114.94737,19.534521,71.999611,-20.243284
4.0399971,58.708374,120,19.043413,-0.00038086827,0.0048000002,114.95547,19.534521,71.999611,-19.043413
4.04,58.70871,120,19.007248,-0.00038014498,0.0048000002,114.9557,19.534521,71.999611,-19.007248
4.04,58.70871,120,19.007248,-0.00038014498,0.0048000002,114.9557,19.184629,71.999619,-19.007248
4.0401001,58.720203,120,17.772158,-0.00035544316,0.0048000002,114.96351,19.184629,71.999619,-17.772158
4.0401001,58.720203,120,17.772158,119.99964,17.776958,114.96351,19.184629,71.999619,-17.772158
4.0401969,58.731365,120,18.514875,119.99963,18.519674,114.97099,19.184629,71.999619,-18.514875
4.0403972,58.754364,120,20.04287,119.9996,20.04767,114.98735,19.184629,71.999619,-20.04287
4.0404,58.754696,120,20.06506,119.9996,20.06986,114.98759,19.184629,71.999619,-20.06506
4.0404,58.754696,120,20.06506,-0.00040130122,0.0048000002,114.98759,19.184629,71.999619,-20.06506
4.0405002,58.766197,120,18.828749,-0.00037657496,0.0048000002,114.99585,19.184629,71.999619,-18.828749
4.0405002,58.766197,120,18.828749,-0.00037657496,0.0048000002,114.99585,19.184629,71.999619,-18.828749
4.040597,58.777363,120,17.629166,-0.0003525833,0.0048000002,115.00336,19.184629,71.999619,-17.629166
4.0405998,58.777695,120,17.59338,-0.00035186761,0.0048000002,115.00358,19.184629,71.999619,-17.59338
4.0405998,58.777695,120,17.59338,119.99965,17.598181,115.00358,19.184629,71.999619,-17.59338
4.0407972,58.800365,120,19.100101,119.99962,19.104902,115.01893,19.184629,71.999619,-19.100101
4.0409002,58.812202,120,19.88546,119.9996,19.890259,115.02744,19.184629,71.999619,-19.88546
4.0409002,58.812202,120,19.88546,-0.0003977092,0.0048000002,115.02744,19.184629,71.999619,-19.88546
4.040997,58.823372,120,18.684452,-0.00037368905,0.0048000002,115.03539,19.184629,71.999619,-18.684452
4.0409999,58.823704,120,18.648874,-0.00037297749,0.0048000002,115.03561,19.184629,71.999619,-18.648874
4.0409999,58.823704,120,18.648874,-0.00037297749,0.0048000002,115.03561,18.829039,71.999626,-18.648874
4.0411,58.835209,120,17.413237,-0.00034826473,0.0048000002,115.04327,18.829039,71.999626,-17.413237
4.0411,58.835209,120,17.413237,119.99965,17.418036,115.04327,18.829039,71.999626,-17.413237
4.0411973,58.846382,120,18.155794,119.99963,18.160595,115.0506,18.829039,71.999626,-18.155794
4.0413971,58.869396,120,19.682703,119.9996,19.687504,115.06666,18.829039,71.999626,-19.682703
4.0414,58.869724,120,19.704506,119.9996,19.709307,115.06689,18.829039,71.999626,-19.704506
4.0414,58.869724,120,19.704506,-0.00039409014,0.0048000002,115.06689,18.829039,71.999626,-19.704506
4.0415001,58.881233,120,18.467653,-0.00036935307,0.0048000002,115.075,18.829039,71.999626,-18.467653
4.0415001,58.881233,120,18.467653,-0.00036935307,0.0048000002,115.075,18.829039,71.999626,-18.467653
4.0415974,58.89241,120,17.266947,-0.00034533892,0.0048000002,115.08237,18.829039,71.999626,-17.266947
4.0416002,58.892738,120,17.231749,-0.00034463499,0.0048000002,115.08257,18.829039,71.999626,-17.231749
4.0416002,58.892738,120,17.231749,119.99966,17.236549,115.08257,18.829039,71.999626,-17.231749
4.0417972,58.915432,120,18.737789,119.99963,18.742588,115.09763,18.829039,71.999626,-18.737789
4.0419002,58.927269,120,19.522226,119.99961,19.527027,115.10597,18.829039,71.999626,-19.522226
4.0419002,58.927269,120,19.522226,-0.00039044453,0.0048000002,115.10597,18.829039,71.999626,-19.522226
4.041997,58.938454,120,18.320103,-0.00036640206,0.0048000002,115.11378,18.829039,71.999626,-18.320103
4.0419998,58.938778,120,18.285112,-0.00036570226,0.0048000002,115.114,18.829039,71.999626,-18.285112
4.0419998,58.938778,120,18.285112,-0.00036570226,0.0048000002,115.114,18.467958,71.999634,-18.285112
4.0421,58.950291,120,17.048946,-0.00034097894,0.0048000002,115.12149,18.467958,71.999634,-17.048946
4.0421,58.950291,120,17.048946,119.99966,17.053747,115.12149,18.467958,71.999634,-17.048946
4.0421972,58.961479,120,17.791368,119.99964,17.796167,115.12868,18.467958,71.999634,-17.791368
4.042397,58.984509,120,19.317232,119.99961,19.322031,115.14443,18.467958,71.999634,-19.317232
4.0423999,58.984829,120,19.338648,119.99961,19.343449,115.14466,18.467958,71.999634,-19.338648
4.0423999,58.984829,120,19.338648,-0.00038677297,0.0048000002,115.14466,18.467958,71.999634,-19.338648
4.0425,58.996346,120,18.101276,-0.00036202554,0.0048000002,115.1526,18.467958,71.999634,-18.101276
4.0425,58.996346,120,18.101276,-0.00036202554,0.0048000002,115.1526,18.467958,71.999634,-18.101276
4.0425973,59.007538,120,16.899464,-0.00033798927,0.0048000002,115.15982,18.467958,71.999634,-16.899464
4.0426002,59.007862,120,16.864855,-0.0003372971,0.0048000002,115.16003,18.467958,71.999634,-16.864855
4.0426002,59.007862,120,16.864855,119.99966,16.869656,115.16003,18.467958,71.999634,-16.864855
4.0427971,59.030575,120,18.370253,119.99963,18.375053,115.17477,18.467958,71.999634,-18.370253
4.0429001,59.042412,120,19.153795,119.99962,19.158594,115.18295,18.467958,71.999634,-19.153795
4.0429001,59.042412,120,19.153795,-0.00038307588,0.0048000002,115.18295,18.467958,71.999634,-19.153795
4.0429974,59.053612,120,17.950573,-0.00035901144,0.0048000002,115.19061,18.467958,71.999634,-17.950573
4.0430002,59.053932,120,17.916172,-0.00035832342,0.0048000002,115.19082,18.467958,71.999634,-17.916172
4.0430002,59.053932,120,17.916172,-0.00035832342,0.0048000002,115.19082,18.101593,71.999641,-17.916172
4.0430999,59.065449,120,16.679499,-0.00033358997,0.0048000002,115.19817,18.101593,71.999641,-16.679499
4.0430999,59.065449,120,16.679499,119.99966,16.684299,115.19817,18.101593,71.999641,-16.679499
4.0431972,59.076653,120,17.421803,119.99965,17.426603,115.2052,18.101593,71.999641,-17.421803
4.0433974,59.099697,120,18.946663,119.99962,18.951462,115.22063,18.101593,71.999641,-18.946663
4.0433998,59.100014,120,18.967693,119.99962,18.972492,115.22086,18.101593,71.999641,-18.967693
4.0433998,59.100014,120,18.967693,-0.00037935385,0.0048000002,115.22086,18.101593,71.999641,-18.967693
4.0434999,59.111534,120,17.729824,-0.00035459647,0.0048000002,115.22865,18.101593,71.999641,-17.729824
4.0434999,59.111534,120,17.729824,-0.00035459647,0.0048000002,115.22865,18.101593,71.999641,-17.729824
4.0435972,59.122742,120,16.526924,-0.00033053849,0.0048000002,115.23571,18.101593,71.999641,-16.526924
4.0436001,59.123058,120,16.492907,-0.00032985813,0.0048000002,115.23591,18.101593,71.999641,-16.492907
4.0436001,59.123058,120,16.492907,119.99967,16.497705,115.23591,18.101593,71.999641,-16.492907
4.0437975,59.14579,120,17.997704,119.99964,18.002502,115.25034,18.101593,71.999641,-17.997704
4.0439,59.157635,120,18.780371,119.99963,18.78517,115.25836,18.101593,71.999641,-18.780371
4.0439,59.157635,120,18.780371,-0.0003756074,0.0048000002,115.25836,18.101593,71.999641,-18.780371
4.0439973,59.168846,120,17.576069,-0.00035152139,0.0048000002,115.26587,18.101593,71.999641,-17.576069
4.0440001,59.169159,120,17.542259,-0.00035084519,0.0048000002,115.26607,18.101593,71.999641,-17.542259
4.0440001,59.169159,120,17.542259,-0.00035084519,0.0048000002,115.26607,17.730154,71.999649,-17.542259
4.0440998,59.180687,120,16.305101,-0.00032610202,0.0048000002,115.27325,17.730154,71.999649,-16.305101
4.0440998,59.180687,120,16.305101,119.99967,16.3099,115.27325,17.730154,71.999649,-16.305101
4.0441971,59.191902,120,17.047306,119.99966,17.052107,115.28014,17.730154,71.999649,-17.047306
4.0443974,59.214958,120,18.571205,119.99963,18.576004,115.29526,17.730154,71.999649,-18.571205
4.0444002,59.215271,120,18.59185,119.99963,18.596651,115.29547,17.730154,71.999649,-18.59185
4.0444002,59.215271,120,18.59185,-0.000371837,0.0048000002,115.29547,17.730154,71.999649,-18.59185
4.0444999,59.226803,120,17.353504,-0.00034707008,0.0048000002,115.3031,17.730154,71.999649,-17.353504
4.0444999,59.226803,120,17.353504,-0.00034707008,0.0048000002,115.3031,17.730154,71.999649,-17.353504
4.0445971,59.238022,120,16.14954,-0.00032299079,0.0048000002,115.31001,17.730154,71.999649,-16.14954
4.0446,59.238331,120,16.11611,-0.00032232222,0.0048000002,115.3102,17.730154,71.999649,-16.11611
4.0446,59.238331,120,16.11611,119.99968,16.120911,115.3102,17.730154,71.999649,-16.11611
4.0447974,59.261086,120,17.620348,119.99965,17.625149,115.32433,17.730154,71.999649,-17.620348
4.0448999,59.27293,120,18.402163,119.99963,18.406961,115.33218,17.730154,71.999649,-18.402163
4.0448999,59.27293,120,18.402163,-0.00036804323,0.0048000002,115.33218,17.730154,71.999649,-18.402163
4.0449972,59.284153,120,17.196804,-0.00034393606,0.0048000002,115.33952,17.730154,71.999649,-17.196804
4.0450001,59.284462,120,17.163584,-0.00034327168,0.0048000002,115.33972,17.730154,71.999649,-17.163584
4.0450001,59.284462,120,17.163584,-0.00034327168,0.0048000002,115.33972,17.353848,71.999657,-17.163584
4.0451002,59.295998,120,15.925961,-0.00031851922,0.0048000002,115.34674,17.353848,71.999657,-15.925961
4.0451002,59.295998,120,15.925961,119.99968,15.930761,115.34674,17.353848,71.999657,-15.925961
4.0451975,59.307224,120,16.668089,119.99966,16.672888,115.35348,17.353848,71.999657,-16.668089
4.0453973,59.330296,120,18.191067,119.99963,18.195868,115.36827,17.353848,71.999657,-18.191067
4.0454001,59.330605,120,18.21133,119.99963,18.216129,115.36848,17.353848,71.999657,-18.21133
4.0454001,59.330605,120,18.21133,-0.00036422658,0.0048000002,115.36848,17.353848,71.999657,-18.21133
4.0454998,59.34214,120,16.972527,-0.00033945052,0.0048000002,115.37595,17.353848,71.999657,-16.972527
4.0454998,59.34214,120,16.972527,-0.00033945052,0.0048000002,115.37595,17.353848,71.999657,-16.972527
4.0455976,59.353374,120,15.767516,-0.00031535033,0.0048000002,115.38271,17.353848,71.999657,-15.767516
4.0455999,59.35368,120,15.734679,-0.00031469358,0.0048000002,115.38288,17.353848,71.999657,-15.734679
4.0455999,59.35368,120,15.734679,119.99969,15.739479,115.38288,17.353848,71.999657,-15.734679
4.0457973,59.376453,120,17.238398,119.99966,17.243198,115.39669,17.353848,71.999657,-17.238398
4.0458999,59.388298,120,18.019381,119.99964,18.024179,115.40437,17.353848,71.999657,-18.019381
4.0458999,59.388298,120,18.019381,-0.00036038761,0.0048000002,115.40437,17.353848,71.999657,-18.019381
4.0459971,59.399532,120,16.812983,-0.00033625966,0.0048000002,115.41157,17.353848,71.999657,-16.812983
4.046,59.399837,120,16.780355,-0.00033560712,0.0048000002,115.41176,17.353848,71.999657,-16.780355
4.046,59.399837,120,16.780355,-0.00033560712,0.0048000002,115.41176,16.972885,71.999664,-16.780355
4.0461001,59.411381,120,15.54229,-0.00031084579,0.0048000002,115.41862,16.972885,71.999664,-15.54229
4.0461001,59.411381,120,15.54229,119.99969,15.54709,115.41862,16.972885,71.999664,-15.54229
4.0461974,59.422619,120,16.284359,119.99967,16.289158,115.42519,16.972885,71.999664,-16.284359
4.0463972,59.445705,120,17.806459,119.99964,17.81126,115.43966,16.972885,71.999664,-17.806459
4.0464001,59.446007,120,17.82634,119.99964,17.831139,115.43986,16.972885,71.999664,-17.82634
4.0464001,59.446007,120,17.82634,-0.00035652678,0.0048000002,115.43986,16.972885,71.999664,-17.82634
4.0465002,59.457554,120,16.587101,-0.00033174202,0.0048000002,115.44717,16.972885,71.999664,-16.587101
4.0465002,59.457554,120,16.587101,-0.00033174202,0.0048000002,115.44717,16.972885,71.999664,-16.587101
4.0465975,59.468796,120,15.381065,-0.00030762132,0.0048000002,115.45377,16.972885,71.999664,-15.381065
4.0465999,59.469097,120,15.34882,-0.00030697641,0.0048000002,115.45394,16.972885,71.999664,-15.34882
4.0465999,59.469097,120,15.34882,119.99969,15.353621,115.45394,16.972885,71.999664,-15.34882
4.0467973,59.49189,120,16.852062,119.99966,16.856861,115.46743,16.972885,71.999664,-16.852062
4.0468998,59.503738,120,17.632235,119.99965,17.637033,115.47494,16.972885,71.999664,-17.632235
4.0468998,59.503738,120,17.632235,-0.00035264468,0.0048000002,115.47494,16.972885,71.999664,-17.632235
4.0469975,59.514988,120,16.42482,-0.00032849639,0.0048000002,115.48198,16.972885,71.999664,-16.42482
4.0469999,59.515285,120,16.392786,-0.0003278557,0.0048000002,115.48215,16.972885,71.999664,-16.392786
4.0469999,59.515285,120,16.392786,-0.0003278557,0.0048000002,115.48215,16.587475,71.999672,-16.392786
