"time","constantSpeed.phi","constantSpeedQS.phi","smee.excitation.electroMagneticConverter.Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee.stator.stray.port_p.Phi.im","smee.stator.stray.port_p.Phi.re","smee.stator.zeroInductor.i0","smeeQS.short.port_p.reference.gamma"
0.0090000000000000011,-0.15802211047556627,0.62737605292188237,-0.46533728619636328,-0.42836635524314326,0.13982442215483956,0.00072036973631603115,-0.0021324611995566169,-3.598854022049183e-13,1.572681282387048
0.0094999999999999998,-0.079534654013381487,0.70586350938406717,-0.46552316237014973,-0.44496205623267815,0.071164630095259723,0.00039583745753280045,-0.0023437505041793566,-3.7730768380388112e-13,1.5727860021421676
0.01,-0.0010471975511964146,0.78435096584625219,-0.46570387387067785,-0.45061861467327979,0.0007543949686527507,2.2459218693603835e-05,-0.0025032825736940635,-3.6893808655770103e-13,1.5728907218972872
0.010500000000000001,0.077440258910988657,0.86283842230843733,-0.46587939871407241,-0.44519688469005597,-0.069674408474695471,-0.00039105109441506773,-0.0026009416767034908,-3.6706111362434074e-13,1.5729954416524066
0.010999999999999999,0.15592771537317343,0.94132587877062213,-0.46604983455647359,-0.42883020411575434,-0.13838944790963612,-0.00083402015432081848,-0.0026281485005292867,-3.6688113216970417e-13,1.5731001614075262
0.0115,0.23441517183535848,1.0198133352328074,-0.46621540523073873,-0.4019211267960347,-0.2037005402056965,-0.0012940955590621088,-0.0025782212004272715,-3.4682163884415362e-13,1.5732048811626456
0.012,0.31290262829754362,1.0983007916949921,-0.46637646727049487,-0.36513153461557063,-0.26400123439917395,-0.0017575895125076634,-0.0024466840340813933,-3.3306154745048848e-13,1.5733096009177652
0.012500000000000001,0.3913900847597287,1.176788248157177,-0.46653346833851062,-0.31936632337096171,-0.31780831743240606,-0.0022098776965209558,-0.0022315159172240071,-3.0272860804164581e-13,1.5734143206728846
0.013000000000000001,0.46987754122191377,1.2552757046193621,-0.46668694827065138,-0.26575116187314768,-0.36379829409003805,-0.0026358406299448575,-0.0019333235060440342,-2.6298231950737739e-13,1.5735190404280042
0.0135,0.54836499768409852,1.3337631610815466,-0.46683755115758419,-0.20560482421527479,-0.40083996309060793,-0.0030203330006071416,-0.0015554348847800514,-2.2759872050131334e-13,1.5736237601831236
0.014,0.62685245414628366,1.4122506175437315,-0.46698597189150215,-0.14040671769515944,-0.42802221869137358,-0.0033486710953891338,-0.0011039133700644667,-1.9054098962261283e-13,1.5737284799382432
0.014500000000000001,0.70533991060846879,1.4907380740059164,-0.46713294836116193,-0.071760507160852804,-0.44467646305754693,-0.003607119788127867,-0.0005874824459952395,-1.4537592899514602e-13,1.5738331996933626
0.014999999999999999,0.78382736707065359,1.5692255304681011,-0.46727925986553576,-0.0013546768454791272,-0.45039306956312714,-0.003783364527741685,-1.7365771864524032e-05,-1.0267516306142174e-13,1.5739379194484822
0.0155,0.86231482353283839,1.6477129869302858,-0.46742569805363049,0.069079012810705678,-0.4450314508368402,-0.0038669563582581852,0.00059295382134067073,-6.4364034705113118e-14,1.5740426392036015
0.016,0.94080227999502353,1.7262004433924707,-0.46757303559623986,0.13780812135733472,-0.42872350235169632,-0.00384971497852926,0.0012280531499129009,-2.8975789434961521e-14,1.5741473589587212
0.016500000000000001,1.0192897364572087,1.8046878998546556,-0.46772201251878087,0.2031421349968365,-0.40187036348029448,-0.0037260751398209306,0.0018709574668466632,5.4121655052926628e-16,1.5742520787138405
0.017000000000000001,1.0977771929193936,1.8831753563168405,-0.46787334833001021,0.26347406001722506,-0.36513258158853623,-0.0034933643053045049,0.0025035880438667004,4.5429995975618287e-14,1.5743567984689602
0.017500000000000002,1.1762646493815785,1.9616628127790254,-0.4680276784270046,0.31731994135124891,-0.31941381343399217,-0.0031520086548447175,0.0031072590044579108,8.4640886581966669e-14,1.5744615182240795
0.018000000000000002,1.2547521058437634,2.0401502692412103,-0.46818555666303291,0.36335536023379456,-0.26583861853961127,-0.0027056494386457504,0.0036632093820481728,1.1300921830065291e-13,1.5745662379791991
0.018499999999999999,1.3332395623059476,2.1186377257033953,-0.46834746396783461,0.40044802848849803,-0.20572481456267688,-0.0021611686474882347,0.0041531546309611289,1.4625518815298382e-13,1.5746709577343185
0.019,1.4117270187681326,2.1971251821655806,-0.46851377027030894,0.42768562364873514,-0.14055103551967332,-0.0015286232959140324,0.0045598455402131458,1.6253667575237914e-13,1.5747756774894381
0.0195,1.4902144752303177,2.275612638627766,-0.46868472778514958,0.44439822434709025,-0.071920367415953257,-0.00082108218701233281,0.004867616218203856,1.6974743722572901e-13,1.5748803972445578
0.02,1.5687019316925024,2.3541000950899513,-0.46886047725047286,0.45017479794722637,-0.0015209245951568831,-5.4368861853878214e-05,0.005062904623835492,1.925709693205129e-13,1.5749851169996771
0.020500000000000001,1.6471893881546873,2.4325875515521367,-0.46904105279593594,0.44487331954666237,0.068915677527959476,0.00075328393516838586,0.0051347307536704009,2.0362490635974699e-13,1.5750898367547965
0.021000000000000001,1.7256768446168722,2.511075008014322,-0.4692263547092837,0.42862423422223844,0.1376569208087578,0.001581661884511833,0.0050751198796064947,1.9125937150254126e-13,1.5751945565099161
0.021500000000000002,1.8041643010790571,2.589562464476507,-0.46941616375031753,0.40182725860549201,0.20301198905697992,0.0024090706929230528,0.0048794516690497652,1.9428538961268569e-13,1.5752992762650357
0.021999999999999999,1.8826517575412416,2.6680499209386919,-0.46961017442809866,0.36514157670605818,0.26337336641677878,0.0032128973475197644,0.0045467240677341293,1.9184539142566507e-13,1.5754039960201551
0.022499999999999999,1.9611392140034265,2.7465373774008772,-0.46980796386774171,0.31946958182865176,0.31725637022948866,0.0039702188169159205,0.0040797272997585912,1.6562499639271522e-13,1.5755087157752745
0.023,2.0396266704656116,2.8250248338630626,-0.47000901455702215,0.26593469484539733,0.36333566381336269,0.0046584417801630628,0.0034851113571632611,1.5416597082248975e-13,1.5756134355303941
0.0235,2.1181141269277965,2.9035122903252475,-0.47021274573545313,0.2058537467086422,0.40047786777231392,0.0052559545892834503,0.0027733451218013619,1.2833882280690273e-13,1.5757181552855137
0.024,2.1966015833899819,2.9819997467874328,-0.4704185142753024,0.14070457216978363,0.42776943124065597,0.0057427752612788634,0.0019585668502068525,1.1086360508178249e-13,1.5758228750406331
0.024500000000000001,2.2750890398521673,3.0604872032496182,-0.47062562261601126,0.072089657198390514,0.4445390906374439,0.0061011760165604516,0.0010583235883819405,8.055589744685753e-14,1.5759275947957527
0.025000000000000001,2.3535764963143526,3.1389746597118036,-0.47083334112611253,0.0016967313989711562,0.45037438183934952,0.0063162642841292594,9.320353925362615e-05,5.2688321066873784e-14,1.5760323145508721
0.025500000000000002,2.432063952776538,3.2174621161739889,-0.47104095457795964,-0.068742740463736879,0.44513181629502485,0.0063765008539565966,-0.00091363057992946558,1.3544959604115984e-14,1.5761370343059917
0.026000000000000002,2.5105514092387233,3.2959495726361743,-0.47124773425480937,-0.13749616017820096,0.4289403617950201,0.0062741450605555632,-0.0019369955604570006,2.8600602192667764e-15,1.5762417540611111
0.026499999999999999,2.5890388657009078,3.3744370290983587,-0.47145297371820283,-0.20287239888116423,0.40219828825421056,0.0060056026342546632,-0.0029503193809249299,-4.2179974007323942e-15,1.5763464738162307
0.027,2.6675263221630932,3.4529244855605441,-0.47165602859202882,-0.26326340126545666,0.36556339606296728,0.0055716668957064156,-0.003926331235741611,-1.953677314455118e-14,1.5764511935713501
0.0275,2.7460137786252785,3.5314119420227295,-0.4718563020276455,-0.31718373530726396,0.31993680298687582,0.004977647415834183,-0.0048377935664107056,-3.5369322160955412e-14,1.5765559133264697
0.028000000000000001,2.8245012350874639,3.6098993984849148,-0.47205326294742483,-0.36330712244768815,0.26644078655778758,0.0042333727772647283,-0.0056582562621982973,-4.4385151525811875e-14,1.5766606330815893
0.028500000000000001,2.9029886915496492,3.6883868549471002,-0.47224647175150936,-0.4004990671886372,0.2063911931186016,0.0033530659991016622,-0.0063628106571237001,-4.8485211167622726e-14,1.5767653528367087
0.029000000000000001,2.9814761480118346,3.7668743114092855,-0.47243559284378017,-0.42784476919352793,0.14126506932507885,0.0023550942868826646,-0.0069288225818598479,-5.1957171544840515e-14,1.5768700725918281
0.029500000000000002,3.0599636044740199,3.8453617678714709,-0.47262037946220614,-0.44467160392196758,0.07266431705218597,0.0012615966772468968,-0.0073366248144013015,-5.122433220041037e-14,1.5769747923469477
0.029999999999999999,3.1384510609362044,3.9238492243336553,-0.47280068828656191,-0.45056567202899228,0.0022763044002528207,9.7994382805294053e-05,-0.0075701449755613895,-5.5489765407614878e-14,1.5770795121020673
0.030499999999999999,3.2169385173983898,4.0023366807958407,-0.47297651021179893,-0.44538201166017832,-0.06816763379304612,-0.0011076028886520292,-0.0076174493434169608,-5.2047085562480082e-14,1.5771842318571867
0.031,3.2954259738605751,4.0808241372580252,-0.47314792822304352,-0.42924812092961973,-0.13693479574592382,-0.002325079274499015,-0.0074711917252077526,-5.2663992183241616e-14,1.5772889516123061
0.0315,3.3739134303227605,4.1593115937202096,-0.47331512804449871,-0.40256083555099881,-0.20233372033335925,-0.0035230702104939011,-0.0071289444089735216,-5.1053778314524897e-14,1.5773936713674257
0.032000000000000001,3.4524008867849445,4.2377990501823932,-0.47347841198301133,-0.36597658932418237,-0.26275579785815473,-0.0046697724903074595,-0.0065934023537528872,-4.3386359027571198e-14,1.5774983911225453
0.032500000000000001,3.530888343247129,4.3162865066445768,-0.47363817295746974,-0.32039524717931539,-0.31671483891603314,-0.00573378680386294,-0.0058724555283705352,-2.9221700013792233e-14,1.5776031108776647
0.033000000000000002,3.6093757997093134,4.3947739631067604,-0.47379487884597637,-0.26693796733758041,-0.36288362286394538,-0.0066849709229756605,-0.0049791208196643252,-1.4780200529654288e-14,1.5777078306327843
0.033500000000000002,3.6878632561714975,4.473261419568944,-0.47394906735852493,-0.20691963339205258,-0.40012654444985363,-0.0074952791976681549,-0.0039313326950749542,-2.5656805361722649e-15,1.5778125503879037
0.034000000000000002,3.7663507126336819,4.5517488760311275,-0.47410135455468394,-0.14181652435465486,-0.42752756860448354,-0.0081395644073381079,-0.0027515960669832204,-1.6508312272571616e-15,1.5779172701430233
