"Time","pulse2m.twomPulse.timerNegative[1].entryTime","rectifier.pre_n[2].u","rectifier.thyristor_n.idealThyristor[1].off","rectifier.thyristor_n.idealThyristor[3].off","meanCurrent.y","meanVoltage.y","rectifier.thyristor_p.idealThyristor[1].off","rectifier.thyristor_p.idealThyristor[3].off","pulse2m.twomPulse.timerNegative[3].entryTime","pulse2m.twomPulse.timerNegative[2].entryTime","pulse2m.twomPulse.timerPositive[1].entryTime","inductor.i","rootMeanSquareVoltage.mean.x","meanVoltage.x","rectifier.pre_n[3].u","rootMeanSquareVoltage.mean.y","rectifier.pre_p[2].u","rectifier.pre_n[1].u","pulse2m.twomPulse.timerPositive[2].entryTime","rectifier.thyristor_p.idealThyristor[2].off","pulse2m.twomPulse.timerPositive[3].entryTime","rectifier.pre_p[1].u","meanCurrent.x","rectifier.pre_p[3].u","rectifier.thyristor_n.idealThyristor[2].off"
4.9833164,4.9716668,0,0,1,13.289636,1.6180673,1,0,4.9650002,4.9783335,4.9816666,13.19311,20.633718,0.0022366038,0,6282.4966,0,0,4.9683332,1,4.9749999,0,0.044033773,1,1
4.9833164,4.9716668,1,1,1,13.289636,1.6180673,1,0,4.9650002,4.9783335,4.9816666,13.19311,20.633718,0.0022366038,0,6282.4966,0,0,4.9683332,1,4.9749999,0,0.044033773,1,0
4.9833331,4.9716668,1,1,1,13.289636,1.6180673,1,0,4.9650002,4.9783335,4.9816666,13.195304,20.939274,0.0044944021,0,6282.4966,0,0,4.9683332,1,4.9749999,0,0.044253897,1,0
4.9833331,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.195304,0,0,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0,1,0
4.9833975,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.203524,1.121955,0.008475231,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.00084514607,1,0
4.9835973,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.227163,4.1272726,0.03297684,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.0034883714,1,0
4.9837976,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.247652,6.4295406,0.054416712,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.0061360109,1,0
4.9839973,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.264919,8.1069641,0.072710238,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.0087874271,1,0
4.9841976,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.278906,9.2475948,0.087785222,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.01144197,1,0
4.9843974,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.289564,9.9479513,0.099582151,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.014098978,1,0
4.9845972,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.296863,10.311496,0.10805447,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.016757783,1,0
4.9847975,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.30078,10.447002,0.11316875,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.019417709,1,0
4.9849973,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.301311,10.466843,0.1149048,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.022078078,1,0
4.9850001,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.301296,10.466843,0.11490507,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.022112301,1,0
4.9850001,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.301296,10.466843,0.11490507,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.022112301,1,0
4.9850001,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9650002,4.9783335,4.9816666,13.301296,10.466843,0.11490507,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.022112321,1,0
4.9850001,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.301296,10.466843,0.11490507,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.022112321,0,0
4.9851975,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.298461,10.485226,0.11325576,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.024738219,0,0
4.9853973,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.292252,10.616329,0.10822821,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.02739745,0,0
4.9855976,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.282714,10.972621,0.099841885,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.030055108,0,0
4.9857974,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.269896,11.662989,0.0881299,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.032710526,0,0
4.9859977,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.253856,12.791049,0.073138513,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.035363059,0,0
4.9861975,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.234666,14.453523,0.054926876,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.038012069,0,0
4.9863973,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.212411,16.738703,0.033566881,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.040656932,0,0
4.9865975,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.187186,19.725058,0.009142831,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.043297045,0,0
4.9866533,4.9716668,1,1,1,13.276169,1.3483206,1,0,4.9850001,4.9783335,4.9816666,13.179629,20.693291,0.0017907593,0,6281.7822,0,0,4.9683332,1,4.9749999,0,0.044033088,0,0
4.9866533,4.9716668,1,1,1,13.276169,1.3483206,0,1,4.9850001,4.9783335,4.9816666,13.179629,20.693291,0.0017907593,0,6281.7822,0,0,4.9683332,1,4.9749999,1,0.044033088,0,0
4.9866667,4.9716668,1,1,1,13.276169,1.3483206,0,1,4.9850001,4.9783335,4.9816666,13.181386,20.937296,0.0035953694,0,6281.7822,0,0,4.9683332,1,4.9749999,1,0.044209003,0,0
4.9866667,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.181386,0,0,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0,0,0
4.9867973,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.197883,2.2082887,0.016993407,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.0017256176,0,0
4.9869976,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.220534,4.970758,0.040482581,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.004367616,0,0
4.9871974,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.240009,7.0551205,0.0608804,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.007013829,0,0
4.9873977,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.256242,8.5430164,0.078106359,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.0096636135,0,0
4.9875975,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.269176,9.5254879,0.092092477,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.012316315,0,0
4.9877977,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.27877,10.101547,0.10278355,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.014971271,0,0
4.9879975,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.284995,10.376616,0.11013737,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.017627809,0,0
4.9881973,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.287836,10.460866,0.11412492,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.020285254,0,0
4.9883332,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.287834,10.466843,0.11490507,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.022089487,0,0
4.9883332,4.9716668,1,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.287834,10.466843,0.11490507,0,6281.1885,0,0,4.9683332,1,4.9749999,1,0.022089507,0,0
4.9883332,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.287834,10.466843,0.11490507,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.022089507,0,0
4.9883976,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.287291,10.467488,0.11473047,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.022942929,0,0
4.9885974,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.283369,10.510849,0.11195167,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.025600156,0,0
4.9887977,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.276096,10.704789,0.1057995,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.028256264,0,0
4.9889975,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.265511,11.160759,0.096298151,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.030910583,0,0
4.9891977,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.251662,11.9861,0.083485074,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.033562459,0,0
4.9893975,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.234614,13.282282,0.067410931,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.036211245,0,0
4.9895978,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.214443,15.143375,0.048139151,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.038856309,0,0
4.9897976,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.191237,17.654535,0.025745803,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.041497029,0,0
4.9899898,4.9716668,0,1,1,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.166148,20.753046,0.0013442237,0,6281.1885,0,0,4.9883332,1,4.9749999,1,0.044032313,0,0
4.9899898,4.9716668,0,1,0,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.166148,20.753046,0.0013442237,1,6281.1885,0,0,4.9883332,1,4.9749999,1,0.044032313,0,1
4.9899974,4.9716668,0,1,0,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.167154,20.892532,0.0023761082,1,6281.1885,0,0,4.9883332,1,4.9749999,1,0.044132825,0,1
4.9899998,4.9716668,0,1,0,13.262701,1.0786108,0,1,4.9850001,4.9783335,4.9816666,13.167467,20.935719,0.0026964585,1,6281.1885,0,0,4.9883332,1,4.9749999,1,0.044164114,0,1
4.9899998,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.167467,0,0,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0,0,1
4.9901977,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.191933,3.2109702,0.025176981,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.0026047744,0,1
4.9903975,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.213587,5.7385116,0.047643375,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.0052454839,0,1
4.9905977,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.232041,7.6140862,0.066990159,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.0078902049,0,1
4.9907975,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.247232,8.9226227,0.083140962,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.010538292,0,1
4.9909978,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.259109,9.7579918,0.096032053,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.013189087,0,1
4.9911976,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.267635,10.221528,0.10561255,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.015841922,0,1
4.9913979,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.272785,10.420426,0.11184464,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.018496126,0,1
4.9915977,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.274549,10.466059,0.11470371,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.021151021,0,1
4.9916668,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.274371,10.466843,0.11490507,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.02206667,0,1
4.9916668,4.9716668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.274371,10.466843,0.11490507,1,6280.7153,0,0,4.9883332,1,4.9749999,1,0.02206669,0,1
4.9916668,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.274371,10.466843,0.11490507,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.02206669,0,1
4.9917979,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.272927,10.472234,0.11417851,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.023805929,0,1
4.9919977,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.267937,10.55331,0.11027113,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.026460178,0,1
4.9921975,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.259606,10.822551,0.10299695,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.029113093,0,1
4.9923978,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.247978,11.390218,0.092384636,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.031764012,0,1
4.9925976,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.233107,12.36186,0.078476124,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.034412276,0,1
4.9927979,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.215059,13.836665,0.061326299,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.037057251,0,1
4.9929976,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.193916,15.905887,0.041002862,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.039698303,0,1
4.9931979,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.169771,18.6514,0.017586015,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.042334825,0,1
4.9933267,4.9916668,0,1,0,13.249234,0.80893755,0,1,4.9850001,4.9783335,4.9816666,13.152666,20.813097,0.00089661544,1,6280.7153,0,0,4.9883332,1,4.9749999,0,0.044031445,0,1
4.9933267,4.9916668,0,1,0,13.249234,0.80893755,1,1,4.9850001,4.9783335,4.9816666,13.152666,20.813097,0.00089661544,1,6280.7153,1,0,4.9883332,0,4.9749999,0,0.044031445,0,1
4.9933333,4.9916668,0,1,0,13.249234,0.80893755,1,1,4.9850001,4.9783335,4.9816666,13.153546,20.934656,0.0017972902,1,6280.7153,1,0,4.9883332,0,4.9749999,0,0.04411922,0,1
4.9933333,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.153546,0,0,1,6280.397,1,0,4.9883332,0,4.9749999,0,0,0,1
4.9933977,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.16187,1.128647,0.0085267127,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.0008476869,0,1
4.993598,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.185669,4.1325021,0.033022352,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.0034825969,0,1
4.9937978,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.206318,6.4334526,0.054456074,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.0061219535,0,1
4.9939976,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.223743,8.1097231,0.072743297,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.0087651182,0,1
4.9941978,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.237888,9.2493839,0.087811835,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.011411441,0,1
4.9943976,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.248704,9.9489689,0.09960223,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.014060262,0,1
4.9945979,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.256159,10.311954,0.10806793,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.016710909,0,1
4.9947977,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260233,10.447119,0.11317553,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.01936271,0,1
4.994998,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260919,10.466843,0.11490488,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.022014987,0,1
4.9949999,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260907,10.466843,0.11490508,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.022043852,0,1
4.9949999,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260907,10.466843,0.11490508,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.022043852,0,1
4.9949999,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260907,10.466843,0.11490507,1,6280.397,1,0,4.9883332,0,4.9749999,0,0.022043873,0,1
4.9949999,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.260907,10.466843,0.11490507,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.022043873,0,1
4.9951978,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.258224,10.485337,0.11324915,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.024667062,0,1
4.995398,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.252167,10.616776,0.10821491,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.027318262,0,1
4.9955978,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.242783,10.973623,0.09982197,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.029967917,0,1
4.9957976,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.230118,11.664757,0.088103443,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.032615367,0,1
4.9959979,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.21423,12.793782,0.073105611,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.035259958,0,1
4.9961977,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.195192,14.457405,0.054887667,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.037901055,0,1
4.996398,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.173088,16.7439,0.033521518,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.040538039,0,1
4.9965978,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.148015,19.731714,0.0090914918,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.043170303,0,1
4.9966631,4.9916668,0,1,0,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.139184,20.873327,0.00044831724,0,6280.397,1,0,4.9883332,0,4.9949999,0,0.044030488,0,1
4.9966631,4.9916668,0,0,1,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.139184,20.873327,0.00044831724,0,6280.397,1,1,4.9883332,0,4.9949999,0,0.044030488,0,1
4.9966664,4.9916668,0,0,1,13.235766,0.53918707,1,1,4.9850001,4.9783335,4.9816666,13.139625,20.933998,0.0008982463,0,6280.397,1,1,4.9883332,0,4.9949999,0,0.044074327,0,1
4.9966664,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.139625,0,0,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0,0,1
4.996798,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.156279,2.2144778,0.017042916,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.0017253717,0,1
4.9969978,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.17909,4.9755301,0.040526055,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.0043590651,0,1
4.9971981,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.198725,7.0586281,0.060917668,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.0069970046,0,1
4.9973979,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.215116,8.5454302,0.078137279,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.0096385479,0,1
4.9975977,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.228208,9.5269966,0.092116915,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.01228304,0,1
4.997798,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.237959,10.102354,0.10280141,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.014929818,0,1
4.9979978,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.24434,10.376935,0.1101486,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.017578209,0,1
4.998198,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.247336,10.460918,0.11412947,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.020227538,0,1
4.9983335,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.247442,10.466843,0.11490508,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.022021031,0,1
4.9983335,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.247442,10.466843,0.11490508,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.022021031,0,1
4.9983335,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9783335,4.9816666,13.247442,10.466843,0.11490508,0,6280.1992,1,1,4.9883332,0,4.9949999,0,0.022021051,0,1
4.9983335,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.247442,10.466843,0.11490508,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.022021051,0,1
4.9983978,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.246945,10.4675,0.11472832,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.022877127,0,1
4.9985981,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.243178,10.511046,0.11194282,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.025526302,0,1
4.9987979,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.23606,10.705397,0.10578398,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.028174385,0,1
4.9989982,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.225628,11.161994,0.096276037,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.030820714,0,1
4.999198,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.211932,11.98817,0.083456457,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.033464629,0,1
4.9993982,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.195037,13.285379,0.067375913,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.036105484,0,1
4.999598,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.175017,15.147679,0.048097871,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.038742643,0,1
4.9997978,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.151963,17.660204,0.025698423,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.041375495,0,1
4.9999981,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.125974,20.897837,0.00026597551,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.044003442,0,1
5,4.9916668,0,0,1,13.222299,0.26947388,1,1,4.9850001,4.9983335,4.9816666,13.125702,20.933741,-6.6792728e-07,0,6280.1992,0,1,4.9883332,0,4.9949999,0,0.044029433,0,1
5,4.9916668,0,0,1,13.208831,-0.00020037818,1,1,4.9850001,4.9983335,4.9816666,13.125702,0,0,0,6280.1221,0,1,4.9883332,0,4.9949999,0,0,0,1
5,4.9916668,0,0,1,13.208831,-0.00020037818,1,1,4.9850001,4.9983335,4.9816666,13.125702,4.5380457e-08,-3.3684466e-10,0,6280.1221,0,1,4.9883332,0,4.9949999,0,3.2818071e-11,0,1
5,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.125702,4.5380457e-08,-3.3684466e-10,0,6280.1221,0,1,4.9883332,1,4.9949999,0,3.2818071e-11,1,1
5.0001979,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.150378,3.2166705,0.025224494,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.0026017451,1,1
5.0003982,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.172193,5.7428436,0.047684796,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.0052341591,1,1
5.000598,4.9916668,0,0,1,13.208831,-0.00020037818,1,0,4.9850001,4.9983335,4.9816666,13.190806,7.617208,0.067025319,0,6280.1221,0,1,4.9883332,1,4.9949999,0,0.0078706173,1,1
