"time","aimsE.idq_rr[1]","aimsE.idq_rr[2]","aimsE.idq_sr[1]","aimsE.idq_sr[2]","aimsE.is[1]","aimsE.is[2]","aimsE.ir[1]","aimsE.ir[2]","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.rotor.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimsM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimsM.is[1]","aimsM.is[2]","aimsM.ir[1]","aimsM.ir[2]","loadInertiaE.phi","loadInertiaE.w","loadInertiaM.phi","loadInertiaM.w"
0.36680000000000001,37.281732034880477,156.746387144804,-80.254293056390836,-141.58717261838197,123.13019436808329,30.60309515580493,37.281732034880413,117.10548720139062,0.38435808771726837,-0.19062927141852937,-0.36636762393666267,0.23034528305303059,123.13022395561559,30.603040851533429,37.282002581431399,117.10523926039725,17.107574529508863,111.98779483629096,17.107575323227817,111.98781148875406
0.36685000000000001,36.408043330090671,157.40675096440353,-79.389863703874781,-142.44100145924793,121.39076164666903,33.603899432965257,36.408043330090599,118.11422339729883,0.38472655505096265,-0.18905842776451195,-0.36941050791016727,0.22421521707019404,121.39079309414723,33.603841225369955,36.408317546888895,118.11397214486101,17.113174163182212,111.99755570289462,17.113174957733136,111.9975723494554
0.3669,35.537030114481823,158.06406824456135,-78.527258143003962,-143.29239098077096,119.61257863294932,36.599379411642552,35.537030114481702,119.11898346806646,0.38508629843184611,-0.18748099533963361,-0.3723568068090426,0.21803892117222753,119.61260879569207,36.59932070730995,35.537304409983605,119.1187315049785,17.118774285435904,112.00733813200124,17.118775080818494,112.007354772523
0.36695,34.66871467266256,158.71829764577194,-77.666502353559807,-144.14129506555713,117.79610572900768,39.588783842586004,34.668714672662482,120.11972047032711,0.38543734472955654,-0.18589700482893226,-0.37520580828957456,0.21181791774442785,117.7961336751159,39.588725644267321,34.668987964520198,120.11946861454763,17.124374897354805,112.01714236218315,17.124375693568762,112.01715899653021
0.36699999999999999,33.803118934441137,159.3693978893975,-76.807621971936683,-144.98766761499002,115.94181269777062,42.571363201440562,33.803118934441095,121.11638769082778,0.38577972103396763,-0.18430648732545882,-0.37795682336654091,0.20555373975630759,115.94183873717188,42.571305192184752,33.803391526272222,121.11613575727601,17.129976000035221,112.02696862630356,17.129976797080225,112.0269852543412
0.36705000000000004,32.940264472611737,160.01732776208357,-75.950642288514132,-145.83146255355589,114.05017854302565,45.546369875943249,32.940264472611666,122.10893865135945,0.38611345465208435,-0.18270947433254514,-0.38060918694138007,0.19924793062495619,114.05020382085868,45.546310896293264,32.940537573689539,122.10868579630204,17.135577594584817,112.03681715139246,17.135578392460541,112.03683377298701
0.36710000000000004,32.080172499900712,160.66204612019638,-75.095588244184455,-146.67263383304029,112.12169138621314,48.513058353108541,32.080172499900662,123.09732711412684,0.38643857310517143,-0.18110599776746023,-0.38316225849855107,0.19290204419528428,112.12171831485442,48.512995973650639,32.080448680273946,123.09707147410069,17.141179682122551,112.04668815848463,17.14118048082868,112.04670477350345
0.36715000000000003,31.222863886407925,161.30351189151702,-74.242484447573588,-147.51113543755426,110.15684836153244,51.470685391108127,31.222863886407847,124.08150707449511,0.38675510412106867,-0.17949608993121871,-0.38561541846582664,0.18651764214816494,110.15687506727271,51.470621447824499,31.223141077900692,124.08125007349267,17.146782263776714,112.05658186342454,17.146783063312903,112.05659847173614
0.36720000000000003,30.368359129997994,161.94168408387949,-73.391355144729346,-148.34692138731657,108.1561554616388,54.418510225319686,30.368359129997938,125.06143278327477,0.38706307563729764,-0.17787978355618009,-0.38796807460413824,0.1800962972329081,108.15618006190198,54.418446574481933,30.368635267894376,125.06117591570856,17.15238534068742,112.0664984754377,17.152386141053341,112.06651507691161
0.36725000000000002,29.516678362422251,162.5765217885332,-72.542224224906775,-149.17994574337649,106.12012741668264,57.355794746956427,29.516678362422152,126.03705874657298,0.3873625157959727,-0.17625711179458473,-0.39021966078156933,0.17363959207711166,106.12015013361327,57.355731181442891,29.516953644267446,126.03680190778086,17.157988914005724,112.07643819739789,17.157989715201015,112.07645479190488
0.36730000000000002,28.667841359175618,163.20798418295408,-71.69511523012666,-150.01016261243598,104.04928757507074,60.281803678730576,28.667841359175579,127.00833972329929,0.38765345293785658,-0.17462810820091476,-0.39236963495114358,0.16714911753414044,104.04930944145309,60.281739245765429,28.668116830495464,127.00808221298753,17.163592984892279,112.086401226272,17.163593786916604,112.08641781368392
0.36735000000000001,27.821867534088891,163.83603053591006,-70.850051349313119,-150.83752615126983,101.94416776666543,63.195804760970297,27.821867534088792,127.97523073225673,0.38793591559991553,-0.1729928067394858,-0.39441748038211766,0.16062647291995472,101.94419106102319,63.195737369715225,27.822145532123045,127.97497091397886,17.169197554517545,112.09638775284016,17.169198357370529,112.09640433303008
0.3674,26.97877595193027,164.46062020833955,-70.007055430693427,-151.66199057006168,99.805308181820664,66.097068923246496,26.978775951930256,128.93768704660133,0.38820993250937863,-0.17135124176206262,-0.39636270288335274,0.15407326423032741,99.805332287968184,66.096999104469361,26.979055788233637,128.9374253381352,17.174802624060362,112.10639796230147,17.174803427741654,112.10641453514356
0.36745,26.138585314505477,165.08171266122446,-69.166149967286643,-152.48351013818598,97.633257222037287,68.984870476137445,26.138585314505374,129.89566420761091,0.38847553258259676,-0.16970344802969814,-0.39820483401688089,0.14749110521571707,97.633279360320998,68.984800730639691,26.138864060648814,129.89540265373444,17.180408194708832,112.1164320335596,17.180408999218052,112.1164485989294
0.36749999999999999,25.301313948260521,165.6992674630655,-68.32735708391759,-153.30203918985003,95.428571349729538,71.85848730039001,25.301313948260511,130.84911803735673,0.38873274492362969,-0.16804946073207083,-0.39994343397223764,0.14088161829432294,95.428591653435078,71.858417515000497,25.301591703110148,130.8488566039394,17.186014267661051,112.12649013858361,17.186015072997822,112.12650669635779
0.36755000000000004,24.46697982436514,166.31324428878759,-67.490698557214799,-154.11753212674088,93.191814968434016,74.71720101029095,24.466979824365094,131.7980046277147,0.38898159881694994,-0.16638931545260829,-0.40157808709817566,0.13424643196226946,93.191834349332893,74.717130419807646,24.467257477993996,131.79774274441462,17.191620844123058,112.13657244338619,17.191621650286997,112.13658899344277
0.36760000000000004,23.635600551365009,166.92360292588083,-66.656195807752425,-154.92994342319878,90.923560273682867,77.560297137427668,23.635600551365027,132.74228034935672,0.38922212372511461,-0.16472304817940842,-0.40310840363624645,0.12758718116248269,90.923580856435549,77.56022396798069,23.635880217008292,132.74201658902302,17.197227925309114,112.14667910763563,17.197228732299831,112.1466956498539
0.36765000000000003,22.807193383560719,167.53030327538912,-65.823869908209247,-155.73922762891112,88.624387117550185,80.387065300834649,22.807193383560698,133.68190184841797,0.38945434928402384,-0.16305069528982297,-0.40453401779846465,0.12090550610942018,88.624409494643658,80.386989037627785,22.807475612813619,133.68163577940368,17.202835512440764,112.15681028506914,17.20283632025787,112.15682681932964
0.36770000000000003,21.981775220689457,168.13330535618769,-64.993741582649506,-156.54533937342867,86.294882862745467,83.196799383630108,21.981775220689396,134.61682605036006,0.38967830529932368,-0.16137229354964416,-0.40585458791081558,0.11420305190124537,86.294903434244645,83.196722973646203,21.982056335550482,134.61656015349817,17.208443606746538,112.16696612345496,17.208444415389618,112.16698264963959
0.36775000000000002,21.159362579760518,168.73256931980234,-64.165831177376973,-157.34823337653688,83.935642206730392,85.98879773113822,21.159362579760451,135.54701018688738,0.38989402174647819,-0.15968788015893745,-0.40706980316386726,0.10748147065020275,83.935661018351041,85.988721139135421,21.159642587806843,135.54674448929788,17.214052209463723,112.17714676311216,17.214053018932379,112.17716328110426
0.36780000000000002,20.339971623761045,169.32805544370177,-63.340158689844515,-158.14786444667362,81.547267060774033,88.762363301044815,20.339971623761041,136.4724117757851,0.39010152876334825,-0.15799749270258448,-0.40817937686808536,0.10074241846940284,81.547284898101623,88.762285929228284,20.34025126802203,136.47214582419824,17.219661321835886,112.18735233837684,17.219662132129709,112.18736884806101
0.36785000000000001,19.523618152713013,169.91972413884068,-62.516743759130236,-158.94418748726036,79.130366389650248,91.516803843640176,19.523618152712938,137.39298863192346,0.3903008566477324,-0.15630116916390988,-0.40918304864326915,0.093987555864755545,79.13038520844276,91.516724211233694,19.523899331533386,137.39272119151858,17.225270945113248,112.19758297711751,17.22527175623182,112.19759947837976
0.3679,18.710317608396071,170.50753595147236,-61.6956056703916,-159.73715749958112,76.685556063211763,94.251432069246022,18.710317608395993,138.30869886646553,0.39049203585335612,-0.15459894791542786,-0.41008058331857089,0.087218546984214218,76.685577585984007,94.251348864899441,18.710601978152027,138.30842879956646,17.230881080552031,112.2078388009666,17.230881892494914,112.20785529369439
0.36795,17.900085085734748,171.09145156169453,-60.876763366159153,-160.5267295834889,74.213458713096827,96.965565808828856,17.900085085734698,139.21950087991488,0.39067509698532094,-0.15289086769844107,-0.41087176818871579,0.080437058388694138,74.213478614788528,96.965482241358856,17.900368328129105,139.21923100039049,17.236491729413409,112.2181199259083,17.236492542180194,112.21813640999049
0.36799999999999999,17.092935291263128,171.67143180793815,-60.060235403316042,-161.31285895537221,71.714703534060831,99.658528219632046,17.092935291263071,140.12535340409082,0.39085007079985984,-0.15117696769114281,-0.41155642332246634,0.073644761620991914,71.714721776200804,99.658444315904092,17.093217329935527,140.12508379165547,17.24210289296586,112.22842646003906,17.242103706556094,112.228442935366
0.36805000000000004,16.28888257906231,172.24743767347837,-59.246039989587587,-162.09550094085432,69.189926161809581,102.32964792120198,16.288882579062257,141.0262154724779,0.39101698819778735,-0.1494572874471598,-0.41213439276402075,0.06684333021484358,69.189943401878139,102.32956323005992,16.289164018490993,141.02594577872128,17.247714572482504,112.23875850546669,17.247715386895752,112.23877497193013
0.36810000000000004,15.487940940532894,172.81943029557547,-58.434194972651802,-162.87461098254653,66.639768502690927,104.97825917091509,15.487940940532836,141.92204643325599,0.3911758802217068,-0.14773186691131213,-0.41260554712097558,0.060034440017330035,66.639786517142852,104.97817247907258,15.488223473525977,141.92177559942033,17.253326769241461,112.24911615774295,17.253327584477287,112.24913261523616
0.36815000000000003,14.690124005936811,173.38737096866654,-57.624717841338274,-163.65014464377853,64.06487857364715,107.60370202757797,14.690124005936751,142.81280595129331,0.39132677805234628,-0.14600074641568139,-0.41296978323543959,0.053219768699282584,64.064900112199524,107.60361146136513,14.690410263270962,142.81253226417894,17.258939484525477,112.25949950592779,17.258940300583426,112.25951595434555
0.36820000000000003,13.895445065873826,173.95122113564636,-56.817625747395986,-164.42205760357936,61.465910361298846,110.20532249513687,13.895445065873814,143.6984539898574,0.39146971300428912,-0.14426396664264909,-0.41322701879812873,0.046400994229100594,61.465930482642761,110.20523135759507,13.895730193073376,143.69818050418675,17.264552719620518,112.26990863374078,17.264553536500131,112.26992507297945
0.36825000000000002,13.103917018442662,174.51094242355006,-56.012935450580514,-165.19030568426115,58.843523602871791,112.78247273427205,13.103917018442614,144.57895086793656,0.39160471652395912,-0.14252156871117322,-0.41337720582166776,0.039579797212566201,58.843542189483969,112.78238109899247,13.10420086247936,144.57867770789915,17.270166475818037,112.28034361665641,17.270167293518856,112.28036004661372
0.36830000000000002,12.315552411218086,175.0664966225857,-55.210663361575016,-165.9548448374087,56.198383663063083,115.33451118355333,12.315552411218077,145.4542572210928,0.39173182018472913,-0.14077359410581369,-0.41342032005110346,0.032757858299929069,56.198401245342978,115.33441872507515,12.31583544655507,145.4539841316066,17.275780754412615,112.29080452417477,17.275781572934175,112.29082094475012
0.36835000000000001,11.530363429991613,175.61784569697394,-54.410825529980457,-166.71563115322246,53.53116135487609,117.86080272909037,11.530363429991551,146.32433401647933,0.39185105568364503,-0.13902008469405111,-0.41335636388506636,0.025936858362597862,53.531179523918723,117.86070847482118,11.530647153443851,146.32406009929326,17.281395556702204,112.3012914191867,17.281396376044032,112.30130783028105
0.36840000000000001,10.748361898760049,176.16495178906752,-53.613437643911574,-167.47262086492782,50.842532770590196,120.36071886194904,10.748361898760008,147.18914255641334,0.39196245483780823,-0.13726108272495072,-0.41318536644239523,0.019118478084667895,50.842554696006275,120.36062088399179,10.748649322042667,147.18886592932506,17.287010883987751,112.31180435795247,17.287011704149378,112.31182075946835
0.36845,9.9695593039118684,176.70777720655707,-52.818515054696157,-168.22577033996271,48.1331791370838,122.83363781014819,9.9695593039118346,148.04864445520329,0.39206604958127134,-0.13549663078828061,-0.41290737737111938,0.012304396792117955,48.133200350967186,122.83353877289804,9.9698460717633282,148.04836775515949,17.292626737572078,112.32234339141942,17.292627558553022,112.32235978326092
0.36849999999999999,9.1939667438036636,177.24628446182783,-52.0260727241727,-168.9750361119309,45.403786590875924,125.27894474281824,9.1939667438036263,148.90280169844411,0.39216187196035185,-0.13372677189556231,-0.41252247995172409,0.0054962936325103524,45.403806417527278,125.27884504396766,9.1942521653500648,148.90252537494541,17.298243118761334,112.33290856241183,17.298243940561111,112.33292494448473
0.36855000000000004,8.4215949638169363,177.7804362515671,-51.236125260666917,-169.72037486585072,42.655046042073238,127.69603188760932,8.4215949638168563,149.75157660782861,0.39224995413075842,-0.13195154942142273,-0.41203078209498539,-0.001304153938278073,42.65506488843701,127.69593130661208,8.4218793920400117,149.75130048822379,17.303860028863415,112.34349990754986,17.303860851481534,112.34351627976149
0.36860000000000004,7.6524543502632252,178.31019546513585,-50.448686912276543,-170.46174344588644,39.887652993810207,130.08429868741538,7.652454350263155,150.59493185144487,0.39233032835384368,-0.13017100711221166,-0.41143241798251323,-0.0080952703727630252,39.887672263546619,130.0841964649581,7.6527390956728425,150.59465518318899,17.309477469187854,112.35411745689166,17.309478292623819,112.35413381915103
0.36865000000000003,6.8865549293027755,178.83552518943631,-49.663771565357614,-171.19909886034404,37.102307365718843,132.44315195024126,6.8865549293027177,151.43283044853237,0.39240302699296542,-0.12838518908639468,-0.4107275484087517,-0.014875382406821092,37.102329962925722,132.4430465233288,6.8868427390239049,151.43255157920618,17.315095441045582,112.36476123385344,17.315096265298902,112.36477758607121
0.36870000000000003,6.1239063860382092,179.35638869788374,-48.881392764046609,-171.93239827371346,34.29971333844577,134.77200597635957,6.1239063860381,152.26523575038445,0.39246808251125354,-0.12659413980265849,-0.40991635586289937,-0.021642819671668426,34.299736492585737,134.77189879425273,6.1241945491069885,152.2649562420701,17.32071394574816,112.37543125625027,17.320714770818324,112.37544759833878
0.36875000000000002,5.3645180312304968,179.87274948094014,-48.101563675151958,-172.66159903264921,31.48057913977328,137.07028273827501,5.3645180312304026,153.09211148343317,0.39252552746556202,-0.12479790411180113,-0.40899905327872726,-0.028395914755225057,31.480601074422083,137.07017473305217,5.3648047999664641,153.09183239646629,17.326332984608168,112.38612753442497,17.326333810494674,112.38614386629824
0.36880000000000002,4.6083988153688757,180.3845712390723,-47.324297102436475,-173.38665866126868,28.645616881137212,139.33741200894653,4.6083988153688145,153.91342173611602,0.39257539450387025,-0.12299652723286536,-0.40797588042688387,-0.035133003761322917,28.645637885688416,139.33730304472107,4.6086844297719551,153.91314297003777,17.331952558938614,112.39685007200988,17.331953385640951,112.39686639358357
0.36885000000000001,3.855557334518243,180.89181788223436,-46.549605492323451,-174.10753486177808,25.795542384492588,141.57283149696954,3.8555573345182093,154.72913095550405,0.39261771636208664,-0.12119005474242141,-0.40684710245264022,-0.04185242678249193,25.795563676707076,141.57272100006455,3.8558429285713203,154.72885188935319,17.337572670052445,112.40759886623138,17.337573497570098,112.4076151774229
0.36890000000000001,3.1060018268592855,181.39445353673597,-45.77750092989529,-174.82418552112884,22.931074997925634,143.77598698937805,3.1060018268592553,155.53920395497974,0.39265252586017274,-0.11937853257874492,-0.40561301084280621,-0.048552528274871026,22.931099210523399,143.77587372599734,3.1062898938766068,155.53892314759224,17.343193319262316,112.418373907697,17.343194147594776,112.41839020842549
0.36895,2.3597401872329384,181.89244253658578,-45.007995153750663,-175.536568704659,20.05293743076658,145.94633247306908,2.3597401872329153,156.34360589946803,0.39267985590031684,-0.11756200701781355,-0.40427391969557391,-0.05523165732022766,20.052963339594186,145.9462169859822,2.3600294989689701,156.34332400233231,17.348814507880192,112.42917518118125,17.348815337026927,112.42919147136752
0.36899999999999999,1.6167799491197388,182.38574944349469,-44.241099536713975,-176.24464267390795,17.16185555094328,148.08333028979237,1.616779949119717,157.14230233177008,0.39269973946105685,-0.11574052469997953,-0.40283017048517222,-0.061888168233810617,17.161880425315729,148.08321382486935,1.6170678324160122,157.14202089604447,17.354436237217108,112.44000266460597,17.354437067177589,112.44001894417262
0.36905000000000004,0.87712828017236188,182.87433905495183,-43.476825080756633,-176.94836589437045,14.258558196448158,150.18645127373185,0.8771282801723429,157.93525918179083,0.39271220959308745,-0.11391413263555315,-0.40128213329120815,-0.068520421028272091,14.258582216038434,150.1863337603408,0.87741487047705391,157.93497816963912,17.360058508582874,112.45085632877255,17.360059339356578,112.45087259764385
0.36910000000000004,0.14079199856986863,183.3581763939755,-42.715182433751934,-177.64769702779392,11.343777010086296,152.25517486466492,0.14079199856979582,158.72244274948605,0.39271729941765976,-0.11208287817799312,-0.39963020259705601,-0.075126781656471825,11.34380121151608,152.25505588742044,0.14107826317044214,158.72216165816445,17.365681323285663,112.46173613824739,17.365682154872058,112.46175239634951
0.36915000000000003,-0.59222243250898066,183.83722671812015,-41.956181883285794,-178.34259494071981,8.4182462485209566,154.28898924268299,-0.59222243250908935,159.50381971542595,0.39271504212225783,-0.11024680903111864,-0.39787479879421894,-0.081705622486639803,8.418272992105301,154.28886786064228,-0.59193424312431375,159.5035372972666,17.371304682631717,112.47264205103578,17.371305515030254,112.47265829829654
0.36920000000000003,-1.3219088944020914,184.3114555136066,-41.199833367311612,-179.03301870026604,5.4827026094164779,156.28739144291774,-1.3219088944021562,160.27935713046983,0.39270547095878217,-0.10840597323196843,-0.39601636553820835,-0.088255322395740562,5.4827320465745686,156.28726757528321,-1.3216186814782418,160.27907327628429,17.376928587925072,112.48357401913572,17.376929421135223,112.48359025548473
0.36925000000000002,-2.0482616173655841,184.78082850371163,-40.44614646911436,-179.71892758224433,2.5378850404911923,158.24988748510438,-2.048261617365625,161.04902242523278,0.39268861923912368,-0.10656041915602532,-0.39405537094805831,-0.094774267332729756,2.5379136421672115,158.24976249587962,-2.0479728542555904,161.04873906907892,17.382553040467215,112.49453198827672,17.382553874488433,112.49454821364537
0.36930000000000002,-2.771275201430504,185.24531167292218,-39.695130394928412,-180.40028109291359,-0.41546547206668138,160.17599251882783,-2.771275201430512,161.81278344143186,0.39266452032784821,-0.10471019554719649,-0.39199231305690641,-0.10126085140144046,-0.41543762649214955,160.17586638427784,-2.7709878489128528,161.81250059913188,17.388178041556596,112.5055158967559,17.388178876388338,112.50553211107743
0.36935000000000001,-3.4909445908113552,185.70487124659124,-38.946794000518452,-181.07703895224324,-3.3766060602314756,162.06523091442463,-3.490944590811409,162.57060840147207,0.39263320764303211,-0.10285535147793617,-0.38982771326439136,-0.10771347647682226,-3.3765781077038923,162.06510335078411,-3.4906578384553484,162.57032567585995,17.393803592488489,112.51652567682093,17.393804428130199,112.51654188003033
0.36940000000000001,-4.2072650812073027,186.1594737021054,-38.201145783086609,-181.7491611044336,-6.344792170355114,163.91713638860327,-4.2072650812073666,163.3224659217681,0.39259471465132662,-0.10099593635883738,-0.38756211828557963,-0.11413055285979114,-6.3447620196351409,163.91700671140111,-4.2069769102090788,163.32218224171001,17.399429694554581,112.52756125424924,17.399430531005702,112.5275774462833
0.36945,-4.920232312963261,186.60908576606877,-37.458193888120242,-182.41660771622517,-9.3192777427011677,165.73125211157122,-4.9202323129633205,164.06832500688631,0.39254907486582163,-0.099131999927337539,-0.38519609847839859,-0.12051049935585743,-9.3192440512013945,165.73111987097286,-4.9199414470470799,164.0680396386939,17.405056349042816,112.53862254869631,17.405057186302802,112.53863872949368
0.3695,-5.629842263296446,187.05367441052718,-36.717946117229594,-183.07933917436119,-12.299315389923983,167.50713081100901,-5.6298422632964664,164.80815504238794,0.39249632184412142,-0.097263592235071847,-0.3827302459340457,-0.12685174330507668,-12.299282324641297,167.5069973197468,-5.6295528570175577,164.80787020655245,17.410683557237206,112.54970947409421,17.410684395305495,112.54972564359529
0.36955000000000005,-6.3360912816473949,187.49320689348181,-35.980409890291007,-183.73731612214368,-15.284156629874282,169.24433492299497,-6.3360912816474402,165.54192584759059,0.39243648917667989,-0.095390763697503864,-0.38016518349610501,-0.13315272285673035,-15.284124201052464,169.24420018722216,-6.3358033838175913,165.54164160528774,17.416311320416739,112.56082193672978,17.416312159292762,112.56083809487689
0.36960000000000004,-7.0389760559632082,187.9276507284701,-35.245592280774211,-184.39049943337724,-18.273052032783063,170.94243666071901,-7.0389760559632455,166.2696076323659,0.39236961049073565,-0.09351356504382774,-0.37750155627726034,-0.1394118856490211,-18.273019540966658,170.94230050264014,-7.0386890032008012,166.26932368007593,17.421939639855744,112.57195983703878,17.421940479538943,112.57197598377599
0.36965000000000003,-7.7384936215318332,188.35697369784461,-34.513500005982635,-185.0388502248868,-21.265251421471767,172.60101813004255,-7.7384936215319149,166.99117101305671,0.39229571944463648,-0.091632047328287919,-0.37474003395738742,-0.14562768970331211,-21.265217037264847,172.60088008573575,-7.7382056154709744,166.99088644000841,17.427568516823403,112.58312306911117,17.427569357313214,112.58313920438441
0.36970000000000003,-8.4346413574068535,188.78114385313381,-33.784139430458509,-185.68232985758209,-24.260004056198035,174.21967142807162,-8.4346413574069157,167.70658701100186,0.39221484972511189,-0.089746261923804554,-0.3718813099595818,-0.15179860361475214,-24.259965438056327,174.21953090290339,-8.4343500871729304,167.70630058202198,17.433197952583498,112.59431152085926,17.433198793879338,112.59432764461631
0.36975000000000002,-9.1274169677487293,189.20012949900453,-33.05751658545153,-186.32089992280342,-27.256558799863093,175.79799872176667,-9.127416967748756,168.41582702931785,0.3921270350487,-0.087856260494793406,-0.36892609690880812,-0.15792310565981924,-27.256520592233812,175.79785683482248,-9.1271271565910297,168.41554116578371,17.438827948394728,112.60552507497714,17.438828790496029,112.60554118716763
0.36980000000000002,-9.8168185299694439,189.61389924984201,-32.333637117244081,-186.95452229385407,-30.254164370211509,177.33561240226112,-9.8168185299694795,169.11886292597103,0.39203230914477771,-0.085962095062057806,-0.36587513854980536,-0.16399968769955572,-30.25412666137828,177.33546917403416,-9.8165303066979561,169.11857772668876,17.44445850550866,112.616763606398,17.44445934841486,112.6167797069734
0.36985000000000001,-10.502844453901869,190.02242198961164,-31.612506330232101,-187.58315909071104,-33.252069476783404,178.83213513178285,-10.502844453901899,169.81566695860135,0.39193070576309336,-0.084063817945056116,-0.36272919974334178,-0.17002685269553219,-33.252031718920307,178.83199046615198,-10.502557292446397,169.81538220249652,17.450089625170875,112.62802698441554,17.450090468881378,112.62804307332921
0.36990000000000001,-11.185493491930973,190.42566688711739,-30.8941291757335,-188.20677269446361,-36.249523023703503,180.28719994816112,-11.185493491931053,170.50621180280237,0.39182225866726483,-0.082161481774403744,-0.3594890690183708,-0.17600311588420248,-36.249483638641351,180.28705356681914,-11.185205803061535,170.50592672412947,17.455721308620152,112.63931507213404,17.455722153134392,112.63933114934117
0.36995,-11.864764738231358,190.82360339941832,-30.178510252397711,-188.82532575112279,-39.245774298445511,181.70045035382066,-11.864764738231399,171.19047055469852,0.39170700163127831,-0.080255139489361693,-0.35615555844022934,-0.18192700516923879,-39.245730185536189,181.70030171763818,-11.864473359323512,171.19018355049872,17.46135355708827,112.65062772648949,17.461354402405661,112.65064379194709
0.37,-12.540657600992036,191.21620124449493,-29.46565383552543,-189.43878114742733,-42.240073123721672,183.07154037028624,-12.540657600992118,171.86841669338625,0.39158496844473778,-0.078344844300009014,-0.35272949706614676,-0.18779705906744837,-42.240029157958105,183.07139027436696,-12.540367624608137,171.86813026410786,17.466986371800889,112.66196479964015,17.466987217920845,112.66198085330716
0.37004999999999999,-13.213171860597621,191.60343047176568,-28.755563814394705,-190.04710207575627,-45.23167012556933,184.40013469193991,-13.213171860597695,172.54002417109334,0.39145619289026756,-0.076430649761792452,-0.34921174480628325,-0.19361183243932908,-45.23162650624343,184.39998316476837,-13.212883534446604,172.53973846937393,17.472619753974474,112.67332613599916,17.472620600896416,112.67334217783636
0.37010000000000004,-13.882307623809982,191.98526141421317,-28.048243740891003,-190.65025199123104,-48.219816860876129,185.68590871321197,-13.882307623810048,173.20526734881,0.39132070875460723,-0.074512609714109126,-0.34560318159587317,-0.1993698928008994,-48.219773178267388,185.68575571765072,-13.882020549497952,173.20498222550839,17.478253704818087,112.68471157454005,17.478254552541433,112.68472760451004
0.37015000000000003,-14.548065334385525,192.36166470475658,-27.34369681773785,-191.2481946273214,-51.203766020687702,186.92854862045516,-14.548065334385596,173.86412101577642,0.39117854982142342,-0.072590778292683039,-0.34190470996550626,-0.20506982174684157,-51.203720934316408,186.92839403022538,-14.547778120503153,173.86383583562252,17.483888225532539,112.69612094824059,17.483889074056684,112.69613696630792
0.37020000000000003,-15.210445772306073,192.73261127965867,-26.641925898913666,-191.84089399964714,-54.182771617901857,188.12775146743206,-15.210445772306086,174.51656039204869,0.39102974986781053,-0.070665209927026934,-0.33811725490669309,-0.21071021534187823,-54.182722396736494,188.12759503143258,-15.210155539850859,174.51627376140894,17.489523317310063,112.70755408410463,17.489524166634425,112.70757009023568
0.37025000000000002,-15.869450031131006,193.09807235608886,-25.94293351359627,-192.42831438595093,-57.156089143772526,189.28322522227418,-15.869450031131064,175.16256109774415,0.39087434266891535,-0.068735959310944353,-0.33424175877750156,-0.21628968214707633,-57.15603887146807,189.2830671798971,-15.869160130221218,175.16227457338877,17.495158981335337,112.71901080424945,17.495159831459318,112.71902679841247
0.37030000000000002,-16.525079558435571,193.45801948423002,-25.24672182226459,-193.01042037480104,-60.122975812594426,190.39468888663018,-16.525079558435603,175.80209921838591,0.39071236197911879,-0.066803081450812735,-0.33027919051011512,-0.22180684807356216,-60.122925723330269,190.39452933377336,-16.524791354339584,175.80181347889922,17.500795218782631,112.73049092391982,17.500796069705647,112.73050690608491
0.37035000000000001,-17.17733613220155,193.81242452370452,-24.553292641677164,-193.58717684451631,-63.082690716373399,191.46187253534498,-17.177336132201614,176.43515127268304,0.39054384153701766,-0.064866631634890565,-0.32623054029795751,-0.227260354304539,-63.082640523796698,191.46171147299114,-17.177049344702311,176.43486623104653,17.506432030816921,112.74199425262245,17.506432882538373,112.74201022276159
0.37040000000000001,-17.826221858561841,194.16125964523192,-23.862647446886658,-194.15854896535581,-66.03449500865095,192.48451737919515,-17.82622185856189,177.06169421283815,0.3903688150624719,-0.062926665428952588,-0.32209681912386312,-0.23264885752830813,-66.034443594048724,192.48435480122512,-17.825935282782581,177.06140935047699,17.512069418593608,112.75352059422002,17.512070271112901,112.75353655230711
0.37045,-18.471739173647858,194.5044973371356,-23.174787368842196,-194.7245022061777,-68.977652093660325,193.46237582952378,-18.471739173647901,177.68170543110608,0.39018731625212699,-0.060983238676987836,-0.31787905921861043,-0.23797103061541353,-68.977597079985429,193.46221172751973,-18.471450201302673,177.68141954533431,17.51770738325806,112.76506974682555,17.517708236574595,112.76508569283627
0.3705,-19.113890825663958,194.84211038787601,-22.489713213341268,-195.28500231878698,-71.911427786171416,194.39521153687386,-19.113890825663983,178.29516273570448,0.38999937878307406,-0.059036407478803399,-0.31357831024114979,-0.24322556087775149,-71.911370729781254,194.39504588108215,-19.113601241633376,178.29487659436208,17.523345925946519,112.77664150362229,17.523346780059704,112.77665743753424
