"time","PIQS.x","imcQS.rotorCage.port_p.reference.gamma","loadInertiaQS.w","powerSensorQS.flange_a.phi"
9.9074000000000009,14292.14289436085,26.074020255364957,152.36551178838198,1543.2137426810946
9.9074500000000008,14292.280376310144,26.074491670254965,152.36545858460937,1543.2213609552837
9.9075000000000006,14292.417858383846,26.074963090465307,152.36540538054189,1543.2289792268123
9.9075500000000005,14292.55534058195,26.075434515996008,152.36535217617958,1543.2365974956808
9.9076000000000004,14292.692822904464,26.075905946847111,152.36529897152244,1543.2442157618893
9.9076500000000003,14292.83030535139,26.076377383018635,152.36524576657038,1543.2518340254373
9.9077000000000002,14292.967787922727,26.076848824510613,152.36519256132351,1543.2594522863255
9.9077500000000001,14293.105270618478,26.077320271323067,152.36513935578176,1543.267070544553
9.9077999999999999,14293.242753438641,26.077791723456041,152.36508614994511,1543.2746888001207
9.9078499999999998,14293.38023638322,26.078263180909552,152.36503294381362,1543.282307053028
9.9078999999999997,14293.517719452217,26.078734643683628,152.36497973738722,1543.2899253032747
9.9079499999999996,14293.655202645634,26.079206111778308,152.36492653066594,1543.2975435508613
9.9080000000000013,14293.792685963472,26.07967758519364,152.36487332364979,1543.3051617957879
9.9080500000000011,14293.930169405727,26.0801490639296,152.36482011633873,1543.3127800380537
9.908100000000001,14294.067652972411,26.080620547986257,152.36476690873278,1543.3203982776595
9.9081500000000009,14294.205136663513,26.081092037363629,152.36471370083191,1543.3280165146045
9.9082000000000008,14294.342620479043,26.081563532061754,152.36466049263612,1543.3356347488896
9.9082500000000007,14294.480104418999,26.082035032080643,152.36460728414542,1543.3432529805141
9.9083000000000006,14294.617588483386,26.08250653742035,152.36455407535973,1543.3508712094781
9.9083500000000004,14294.755072672202,26.082978048080889,152.3645008662792,1543.3584894357821
9.9084000000000003,14294.892556985447,26.083449564062292,152.36444765690371,1543.3661076594251
9.9084500000000002,14295.030041423126,26.083921085364587,152.36439444723328,1543.3737258804081
9.9085000000000001,14295.167525985244,26.084392611987806,152.36434123726795,1543.3813440987306
9.90855,14295.305010671791,26.084864143931984,152.36428802700763,1543.3889623143925
