"time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.stator.zeroInductor.i0","imcQS.rotorCage.port_p.reference.gamma","loadInertia.phi","loadInertia.w","loadInertiaQS.phi","loadInertiaQS.w","transformer.l2sigma.inductor[1].i","transformer.l2sigma.inductor[3].i"
1.8430500000000001,0.12888006266202498,-0.044593841811686304,0.0042873128951440645,0.23346708815454065,4.3142433038703463e-14,344.81951012579145,113.58246886057404,116.07112130193039,117.09586194697461,117.94284530148519,-28.41661206161772,-421.73533924044989
1.8431000000000002,0.12906594204445365,-0.044063965130832473,0.00062028225284271041,0.23350572659481889,4.4765553148139622e-14,344.82342372550409,113.58827245824203,116.07278539735012,117.10175912875228,117.94442578407811,-36.326772558156961,-417.33322239041581
1.8431500000000001,0.129249635492378,-0.043533335273730218,-0.0030469045493598632,0.23348677108363144,4.6186023269442352e-14,344.82733716717473,113.59407613911175,116.07444937143563,117.10765638955085,117.94600613842574,-44.227726330620001,-412.8280702123792
1.8432000000000002,0.12943114004342052,-0.043001961288196985,-0.006713342995009676,0.23341022635194972,4.7391097510046795e-14,344.83125045081647,113.59987990317715,116.076113224186,117.113553729364,117.947586364527,-52.117520583370563,-408.22099950971204
1.8432500000000001,0.12961045277272526,-0.042469852233307917,-0.010378128766035928,0.23327611114366711,4.8324529850964467e-14,344.83516357644208,113.60568375043215,116.0777769556002,117.11945114818516,117.9491664623807,-59.994205333784279,-403.51315188674539
1.8433000000000002,0.12978757079304434,-0.041937017179228667,-0.014040357951064052,0.23308445841991582,4.8934306319855254e-14,344.8390765440642,113.61148768087068,116.07944056567736,117.12534864600806,117.95074643198572,-67.855833898715119,-398.70569385785495
1.84335,0.12996249125480461,-0.041403465207088846,-0.017699127256998619,0.23283531553333051,4.9221035198104809e-14,344.84298935369583,113.61729169448668,116.08110405441643,117.13124622282623,117.95232627334083,-75.700463382809232,-393.79981689873256
1.8434000000000001,0.13013521134609171,-0.040869205408790382,-0.021353534249268818,0.23252874387910963,4.9262177217275103e-14,344.84690200534976,113.6230957912741,116.08276742181651,117.13714387863325,117.95390598644494,-83.526155137609663,-388.79673652618573
1.84345,0.13030572829267992,-0.040334246886867639,-0.025002677571731857,0.23216481886245385,4.9306158191063131e-14,344.85081449903879,113.62889997122683,116.08443066787665,117.14304161342272,117.95548557129685,-91.330975231797581,-383.69769196910829
1.8435000000000001,0.13047403935816138,-0.039798598754333989,-0.028645657162472828,0.23174363034187867,4.9482849491262522e-14,344.8547268347757,113.63470423433886,116.0860937925958,117.14893942718824,117.95706502789544,-99.112994995632846,-378.50394669583829
