"time","smee.is[1]","smee.is[2]","smee.idq_dr[1]","smee.idq_rr[2]","smee.idq_sr[1]","smee.idq_sr[2]","smee.inertiaRotor.phi","smee.inertiaRotor.w","smee.lesigma.i"
0.9416500000000001,-5.6707916883007865,0.83464079171388006,-2.2541554269284192,11.854736699375801,6.1231751623138067,-0.04433219512831571,133.71474185540171,157.59097535281799,9.469904887829621
0.94170000000000009,-5.6300417857101168,0.739103693612991,-2.2525497225688085,11.850557703702426,6.1189261351402005,-0.044978724810146954,133.72262139944988,157.59078658029262,9.4702796913393819
0.94175000000000009,-5.5879675885455633,0.64351785126337324,-2.2509449706536846,11.846379523566901,6.1146794862034675,-0.045624346892213119,133.73050093406061,157.59059785579112,9.4706542756699008
0.94180000000000008,-5.5445812631669682,0.54790679155789246,-2.2493411708413791,11.842202159480907,6.1104352148405807,-0.046269062245001671,133.73838045923631,157.59040917932276,9.4710286408963569
0.94185000000000008,-5.4998952812424173,0.45229401482406745,-2.2477383227900778,11.838025611955382,6.1061933203878782,-0.046912871738429451,133.74625997497941,157.59022055089702,9.4714027870939663
0.94190000000000007,-5.4539224162577469,0.35670298908705411,-2.2461364261578232,11.833849881500484,6.1019538021810558,-0.047555776241842304,133.7541394812923,157.59003197052311,9.471776714337981
0.94195000000000007,-5.4066757399560466,0.26115714434686249,-2.2445354806025111,11.829674968625623,6.0977166595551875,-0.048197776624014449,133.76201897817734,157.58984343821032,9.4721504227036881
0.94200000000000006,-5.3581686187083939,0.16567986687223593,-2.2429354857818953,11.82550087383944,6.0934818918447071,-0.048838873753148125,133.76989846563694,157.58965495396797,9.4725239122664142
0.94205000000000005,-5.3084147098178391,0.070294493514652001,-2.241336441353583,11.821327597649827,6.0892494983834187,-0.049479068496873002,133.77777794367356,157.58946651780528,9.4728971831015159
0.94210000000000005,-5.2574279577575345,-0.024975693956531826,-2.2397383469750407,11.817155140563896,6.0850194785044964,-0.050118361722245798,133.78565741228954,157.58927812973135,9.4732702352843994
0.94215000000000004,-5.2052225904827685,-0.12010747437596624,-2.2381412023407079,11.812983503221433,6.0807918316275158,-0.050756754424571053,133.79353687148745,157.58908978977061,9.4736430688874673
0.94220000000000004,-5.151813115187565,-0.21507769312036737,-2.2365450070886443,11.808812686059316,6.0765665570395635,-0.051394247403396966,133.80141632126961,157.58890149792433,9.4740156839877478
0.94225000000000003,-5.0972143145757478,-0.30986326749558524,-2.2349497608613507,11.804642689530141,6.0723436540378515,-0.0520308414736241,133.80929576163834,157.58871325419574,9.4743880806619245
0.94230000000000003,-5.0414412428816275,-0.40444119227932973,-2.2333554633158323,11.800473514138391,6.0681231219532998,-0.052666537500395502,133.81717519259612,157.58852505859386,9.4747602589855262
0.94235000000000002,-4.9845092217378726,-0.49878854531276551,-2.2317621141089523,11.796305160387778,6.0639049601162043,-0.053301336348285412,133.82505461414533,157.58833691112798,9.475132219034121
0.94240000000000002,-4.9264338360355362,-0.59288249301972951,-2.2301697128974332,11.792137628781273,6.0596891678562441,-0.053935238881298843,133.83293402628834,157.58814881180706,9.4755039608833069
0.94245000000000001,-4.8672309297255678,-0.68670029589541781,-2.2285782593378607,11.787970919821078,6.0554757445024761,-0.054568245962871138,133.84081342902766,157.58796076064013,9.4758754846087196
