"Time","rectifier.thyristor_p1.off","rectifier.thyristor_p2.off","rootMeanSquareVoltage.mean.y","pulse2.twoPulse.timerPositive[1].entryTime","rectifier.thyristor_n2.off","inductor.i","meanCurrent.x","rectifier.thyristor_n1.off","rootMeanSquareVoltage.mean.x","meanVoltage.x","pulse2.twoPulse.timerNegative[1].entryTime","meanCurrent.y","meanVoltage.y"
5.0235991,1,0,12100.034,5.02,1,5.933619,0.022030724,0,28.701012,-0.28419241,5.0100002,6.0542898,-0.46724972
5.0237989,1,0,12100.034,5.02,1,5.9053946,0.023214683,0,32.775539,-0.31273866,5.0100002,6.0542898,-0.46724972
5.0239987,1,0,12100.034,5.02,1,5.8765645,0.024392935,0,37.058132,-0.34200493,5.0100002,6.0542898,-0.46724972
5.024199,1,0,12100.034,5.02,1,5.8472457,0.025565369,0,41.519409,-0.37187576,5.0100002,6.0542898,-0.46724972
5.0243988,1,0,12100.034,5.02,1,5.8175588,0.026731901,0,46.127182,-0.40223321,5.0100002,6.0542898,-0.46724972
5.0245991,1,0,12100.034,5.02,1,5.7876239,0.027892468,0,50.846947,-0.4329575,5.0100002,6.0542898,-0.46724972
5.0247989,1,0,12100.034,5.02,1,5.7575636,0.029047035,0,55.642441,-0.46392736,5.0100002,6.0542898,-0.46724972
5.0249991,1,0,12100.034,5.02,1,5.7275004,0.030195585,0,60.476196,-0.49502054,5.0100002,6.0542898,-0.46724972
5.0250249,1,0,12100.034,5.02,1,5.7235961,0.030344537,0,61.105751,-0.49906752,5.0100002,6.0542898,-0.46724972
5.0250249,0,1,12100.034,5.02,0,5.7235961,0.030344537,1,61.105751,-0.49906752,5.0100002,6.0542898,-0.46724972
5.0251989,0,1,12100.034,5.02,0,5.7515559,0.031342834,1,65.310051,-0.47202095,5.0100002,6.0542898,-0.46724972
5.0253992,0,1,12100.034,5.02,0,5.7834578,0.032496385,1,70.106102,-0.44104928,5.0100002,6.0542898,-0.46724972
5.025599,0,1,12100.034,5.02,0,5.8149881,0.033656284,1,74.826828,-0.41032195,5.0100002,6.0542898,-0.46724972
5.0257993,0,1,12100.034,5.02,0,5.8460274,0.034822438,1,79.435921,-0.37996027,5.0100002,6.0542898,-0.46724972
5.0259991,0,1,12100.034,5.02,0,5.8764586,0.035994746,1,83.898865,-0.35008404,5.0100002,6.0542898,-0.46724972
5.0261989,0,1,12100.034,5.02,0,5.9061661,0.037173066,1,88.183388,-0.32081121,5.0100002,6.0542898,-0.46724972
5.0263991,0,1,12100.034,5.02,0,5.9350371,0.03835725,1,92.260117,-0.29225734,5.0100002,6.0542898,-0.46724972
5.0265989,0,1,12100.034,5.02,0,5.9629631,0.039547112,1,96.102951,-0.26453501,5.0100002,6.0542898,-0.46724972
5.0267992,0,1,12100.034,5.02,0,5.9898381,0.040742461,1,99.689438,-0.23775375,5.0100002,6.0542898,-0.46724972
5.026999,0,1,12100.034,5.02,0,6.0155616,0.041943066,1,103.00117,-0.21201919,5.0100002,6.0542898,-0.46724972
5.0271993,0,1,12100.034,5.02,0,6.0400362,0.043148696,1,106.02408,-0.18743296,5.0100002,6.0542898,-0.46724972
5.0273991,0,1,12100.034,5.02,0,6.0631704,0.044359088,1,108.74866,-0.16409208,5.0100002,6.0542898,-0.46724972
5.0275993,0,1,12100.034,5.02,0,6.084877,0.045573965,1,111.17011,-0.14208867,5.0100002,6.0542898,-0.46724972
5.0277991,0,1,12100.034,5.02,0,6.1050758,0.046793036,1,113.28841,-0.1215096,5.0100002,6.0542898,-0.46724972
5.0279989,0,1,12100.034,5.02,0,6.1236911,0.048015986,1,115.10832,-0.10243606,5.0100002,6.0542898,-0.46724972
5.0281992,0,1,12100.034,5.02,0,6.1406546,0.049242496,1,116.63932,-0.084943324,5.0100002,6.0542898,-0.46724972
5.028399,0,1,12100.034,5.02,0,6.1559038,0.05047223,1,117.89543,-0.069100447,5.0100002,6.0542898,-0.46724972
5.0285993,0,1,12100.034,5.02,0,6.169383,0.051704839,1,118.895,-0.054969952,5.0100002,6.0542898,-0.46724972
5.0287991,0,1,12100.034,5.02,0,6.1810441,0.052939963,1,119.66045,-0.042607617,5.0100002,6.0542898,-0.46724972
5.0289993,0,1,12100.034,5.02,0,6.190845,0.054177232,1,120.21786,-0.032062225,5.0100002,6.0542898,-0.46724972
5.0291991,0,1,12100.034,5.02,0,6.1987519,0.055416271,1,120.59661,-0.023375399,5.0100002,6.0542898,-0.46724972
5.0293994,0,1,12100.034,5.02,0,6.2047381,0.0566567,1,120.8289,-0.016581431,5.0100002,6.0542898,-0.46724972
5.0295992,0,1,12100.034,5.02,0,6.2087846,0.057898134,1,120.94924,-0.011707131,5.0100002,6.0542898,-0.46724972
5.029799,0,1,12100.034,5.02,0,6.2108803,0.059140183,1,120.9939,-0.0087717371,5.0100002,6.0542898,-0.46724972
5.0299993,0,1,12100.034,5.02,0,6.2110205,0.060382456,1,121.00034,-0.007786836,5.0100002,6.0542898,-0.46724972
5.0300002,0,1,12100.034,5.02,0,6.2110171,0.060387377,1,121.00034,-0.0077868206,5.0100002,6.0542898,-0.46724972
5.0300002,0,1,12100.034,5.02,0,6.2110171,0,1,0,0,5.0300002,6.0387373,-0.77868211
5.0301991,0,1,12100.034,5.02,0,6.2092099,0.0012371849,1,0.0062900065,-0.00096949126,5.0300002,6.0387373,-0.77868211
5.0303993,0,1,12100.034,5.02,0,6.2054601,0.0024787332,1,0.05049739,-0.0038895027,5.0300002,6.0387373,-0.77868211
5.0305991,0,1,12100.034,5.02,0,6.1997895,0.0037193391,1,0.17009768,-0.0087485602,5.0300002,6.0387373,-0.77868211
5.0307994,0,1,12100.034,5.02,0,6.1922259,0.0049586212,1,0.40137309,-0.015527472,5.0300002,6.0387373,-0.77868211
5.0309992,0,1,12100.034,5.02,0,6.1828032,0.0061962036,1,0.77884549,-0.02419948,5.0300002,6.0387373,-0.77868211
5.0311995,0,1,12100.034,5.02,0,6.1715631,0.007431719,1,1.3347301,-0.034730356,5.0300002,6.0387373,-0.77868211
5.0313993,0,1,12100.034,5.02,0,6.1585541,0.0086648092,1,2.0984292,-0.047078539,5.0300002,6.0387373,-0.77868211
5.031599,0,1,12100.034,5.02,0,6.1438322,0.0098951245,1,3.0960674,-0.061195288,5.0300002,6.0387373,-0.77868211
5.0317993,0,1,12100.034,5.02,0,6.127459,0.011122329,1,4.3500795,-0.077024885,5.0300002,6.0387373,-0.77868211
5.0319991,0,1,12100.034,5.02,0,6.1095047,0.012346099,1,5.8788567,-0.094504863,5.0300002,6.0387373,-0.77868211
5.0321994,0,1,12100.034,5.02,0,6.090044,0.013566127,1,7.6964564,-0.11356623,5.0300002,6.0387373,-0.77868211
5.0323992,0,1,12100.034,5.02,0,6.0691576,0.014782119,1,9.8123817,-0.13413374,5.0300002,6.0387373,-0.77868211
5.0325994,0,1,12100.034,5.02,0,6.0469322,0.015993796,1,12.231432,-0.15612622,5.0300002,6.0387373,-0.77868211
5.0327992,0,1,12100.034,5.02,0,6.0234604,0.017200904,1,14.953625,-0.17945689,5.0300002,6.0387373,-0.77868211
5.0329995,0,1,12100.034,5.02,0,5.9988389,0.0184032,1,17.974194,-0.20403364,5.0300002,6.0387373,-0.77868211
5.0331993,0,1,12100.034,5.02,0,5.9731684,0.019600464,1,21.283667,-0.22975948,5.0300002,6.0387373,-0.77868211
5.0333991,0,1,12100.034,5.02,0,5.9465556,0.020792499,1,24.868017,-0.25653288,5.0300002,6.0387373,-0.77868211
5.0335994,0,1,12100.034,5.02,0,5.9191084,0.021979125,1,28.708881,-0.28424814,5.0300002,6.0387373,-0.77868211
5.0337992,0,1,12100.034,5.02,0,5.8909407,0.023160188,1,32.783855,-0.31279594,5.0300002,6.0387373,-0.77868211
5.0339994,0,1,12100.034,5.02,0,5.8621664,0.024335554,1,37.066833,-0.34206352,5.0300002,6.0387373,-0.77868211
5.0341992,0,1,12100.034,5.02,0,5.8329043,0.025505114,1,41.528439,-0.37193543,5.0300002,6.0387373,-0.77868211
5.0343995,0,1,12100.034,5.02,0,5.8032737,0.026668783,1,46.136467,-0.40229374,5.0300002,6.0387373,-0.77868211
5.0345993,0,1,12100.034,5.02,0,5.7733955,0.027826499,1,50.856419,-0.43301862,5.0300002,6.0387373,-0.77868211
5.0347996,0,1,12100.034,5.02,0,5.7433915,0.028978225,1,55.65202,-0.46398884,5.0300002,6.0387373,-0.77868211
5.0349994,0,1,12100.034,5.02,0,5.7133846,0.030123947,1,60.485798,-0.49508214,5.0300002,6.0387373,-0.77868211
5.0350351,0,1,12100.034,5.02,0,5.7080483,0.030327415,1,61.347988,-0.50062466,5.0300002,6.0387373,-0.77868211
5.0350351,1,0,12100.034,5.02,1,5.7080483,0.030327415,0,61.347988,-0.50062466,5.0300002,6.0387373,-0.77868211
5.0351996,1,0,12100.034,5.02,1,5.7345157,0.031267874,0,65.319611,-0.4750737,5.0300002,6.0387373,-0.77868211
5.0353994,1,0,12100.034,5.02,1,5.7664847,0.032418024,0,70.115555,-0.44410238,5.0300002,6.0387373,-0.77868211
5.0355992,1,0,12100.034,5.02,1,5.7980824,0.033574533,0,74.83609,-0.41337568,5.0300002,6.0387373,-0.77868211
5.0357995,1,0,12100.034,5.02,1,5.8291883,0.034737315,0,79.444931,-0.38301483,5.0300002,6.0387373,-0.77868211
5.0359993,1,0,12100.034,5.02,1,5.8596859,0.035906259,0,83.907547,-0.35313967,5.0300002,6.0387373,-0.77868211
5.0361996,1,0,12100.034,5.02,1,5.8894587,0.037081234,0,88.191689,-0.32386819,5.0300002,6.0387373,-0.77868211
5.0363994,1,0,12100.034,5.02,1,5.918395,0.03826208,0,92.267967,-0.29531583,5.0300002,6.0387373,-0.77868211
5.0365996,1,0,12100.034,5.02,1,5.9463859,0.039448623,0,96.110291,-0.26759529,5.0300002,6.0387373,-0.77868211
5.0367994,1,0,12100.034,5.02,1,5.9733253,0.04064066,0,99.696213,-0.24081604,5.0300002,6.0387373,-0.77868211
5.0369997,1,0,12100.034,5.02,1,5.9991121,0.041837972,0,103.00735,-0.2150837,5.0300002,6.0387373,-0.77868211
5.0371995,1,0,12100.034,5.02,1,6.0236502,0.043040317,0,106.02965,-0.19049989,5.0300002,6.0387373,-0.77868211
5.0373993,1,0,12100.034,5.02,1,6.0468469,0.044247437,0,108.7536,-0.1671616,5.0300002,6.0387373,-0.77868211
5.0375996,1,0,12100.034,5.02,1,6.0686164,0.045459054,0,111.1744,-0.14516097,5.0300002,6.0387373,-0.77868211
5.0377994,1,0,12100.034,5.02,1,6.0888767,0.046674877,0,113.29206,-0.12458482,5.0300002,6.0387373,-0.77868211
5.0379996,1,0,12100.034,5.02,1,6.107554,0.047894597,0,115.11136,-0.10551434,5.0300002,6.0387373,-0.77868211
5.0381994,1,0,12100.034,5.02,1,6.1245785,0.049117886,0,116.64175,-0.088024825,5.0300002,6.0387373,-0.77868211
5.0383997,1,0,12100.034,5.02,1,6.1398888,0.050344411,0,117.89731,-0.072185285,5.0300002,6.0387373,-0.77868211
5.0385995,1,0,12100.034,5.02,1,6.1534286,0.05157382,0,118.89636,-0.058058251,5.0300002,6.0387373,-0.77868211
5.0387998,1,0,12100.034,5.02,1,6.1651492,0.052805759,0,119.66134,-0.045699477,5.0300002,6.0387373,-0.77868211
5.0389996,1,0,12100.034,5.02,1,6.1750102,0.054039855,0,120.21832,-0.03515774,5.0300002,6.0387373,-0.77868211
5.0391994,1,0,12100.034,5.02,1,6.1829767,0.055275735,0,120.59673,-0.026474649,5.0300002,6.0387373,-0.77868211
5.0393996,1,0,12100.034,5.02,1,6.1890221,0.056513015,0,120.82874,-0.019684469,5.0300002,6.0387373,-0.77868211
5.0395994,1,0,12100.034,5.02,1,6.1931276,0.057751313,0,120.94888,-0.014814003,5.0300002,6.0387373,-0.77868211
5.0397997,1,0,12100.034,5.02,1,6.1952815,0.058990233,0,120.9934,-0.011882477,5.0300002,6.0387373,-0.77868211
5.0399995,1,0,12100.034,5.02,1,6.1954803,0.060229391,0,120.9998,-0.010901446,5.0300002,6.0387373,-0.77868211
5.04,1,0,12100.034,5.02,1,6.1954789,0.060231846,0,120.9998,-0.010901443,5.0300002,6.0387373,-0.77868211
5.04,1,0,12099.979,5.04,1,6.1954789,0,0,0,0,5.0300002,6.0231848,-1.0901443
5.0401998,1,0,12099.979,5.04,1,6.193728,0.0012365486,0,0.0063275765,-0.00097334851,5.0300002,6.0231848,-1.0901443
5.0403996,1,0,12099.979,5.04,1,6.1900358,0.0024750063,0,0.050647527,-0.0038972136,5.0300002,6.0231848,-1.0901443
5.0405998,1,0,12099.979,5.04,1,6.1844234,0.003712533,0,0.17043358,-0.0087600946,5.0300002,6.0231848,-1.0901443
5.0407996,1,0,12099.979,5.04,1,6.1769176,0.0049487473,0,0.40196505,-0.015542784,5.0300002,6.0231848,-1.0901443
5.0409994,1,0,12099.979,5.04,1,6.167552,0.0061832736,0,0.77975976,-0.024218509,5.0300002,6.0231848,-1.0901443
5.0411997,1,0,12099.979,5.04,1,6.1563692,0.0074157445,0,1.3360279,-0.034753028,5.0300002,6.0231848,-1.0901443
5.0413995,1,0,12099.979,5.04,1,6.1434174,0.0086458009,0,2.1001656,-0.047104761,5.0300002,6.0231848,-1.0901443
5.0415998,1,0,12099.979,5.04,1,6.1287522,0.009873095,0,3.0982904,-0.06122496,5.0300002,6.0231848,-1.0901443
5.0417995,1,0,12099.979,5.04,1,6.1124363,0.011097289,0,4.3528299,-0.077057891,5.0300002,6.0231848,-1.0901443
5.0419998,1,0,12099.979,5.04,1,6.0945387,0.012318061,0,5.8821664,-0.094541073,5.0300002,6.0231848,-1.0901443
5.0421996,1,0,12099.979,5.04,1,6.0751343,0.0135351,0,7.7003493,-0.11360549,5.0300002,6.0231848,-1.0901443
5.0423999,1,0,12099.979,5.04,1,6.0543046,0.014748115,0,9.8168716,-0.1341759,5.0300002,6.0231848,-1.0901443
5.0425997,1,0,12099.979,5.04,1,6.032136,0.015956828,0,12.236524,-0.15617113,5.0300002,6.0231848,-1.0901443
5.0427999,1,0,12099.979,5.04,1,6.0087204,0.017160982,0,14.959314,-0.17950435,5.0300002,6.0231848,-1.0901443
5.0429997,1,0,12099.979,5.04,1,5.9841552,0.018360335,0,17.980465,-0.20408347,5.0300002,6.0231848,-1.0901443
5.0431995,1,0,12099.979,5.04,1,5.9585419,0.019554669,0,21.290499,-0.22981149,5.0300002,6.0231848,-1.0901443
5.0433998,1,0,12099.979,5.04,1,5.9319849,0.020743784,0,24.875376,-0.25658685,5.0300002,6.0231848,-1.0901443
5.0435996,1,0,12099.979,5.04,1,5.9045944,0.021927502,0,28.716728,-0.2843039,5.0300002,6.0231848,-1.0901443
5.0437999,1,0,12099.979,5.04,1,5.876483,0.023105668,0,32.792137,-0.31285322,5.0300002,6.0231848,-1.0901443
5.0439997,1,0,12099.979,5.04,1,5.8477654,0.024278147,0,37.0755,-0.34212211,5.0300002,6.0231848,-1.0901443
5.0441999,1,0,12099.979,5.04,1,5.8185596,0.025444834,0,41.537426,-0.37199509,5.0300002,6.0231848,-1.0901443
5.0443997,1,0,12099.979,5.04,1,5.7889853,0.02660564,0,46.145718,-0.40235427,5.0300002,6.0231848,-1.0901443
5.0446,1,0,12099.979,5.04,1,5.7591634,0.027760502,0,50.865852,-0.43307975,5.0300002,6.0231848,-1.0901443
5.0447998,1,0,12099.979,5.04,1,5.7292161,0.028909387,0,55.661564,-0.46405035,5.0300002,6.0231848,-1.0901443
5.0449996,1,0,12099.979,5.04,1,5.699266,0.03005228,0,60.49538,-0.49514377,5.0300002,6.0231848,-1.0901443
5.0450449,1,0,12099.979,5.04,1,5.692503,0.030309979,0,61.590191,-0.50218171,5.0300002,6.0231848,-1.0901443
5.0450449,0,1,12099.979,5.04,0,5.692503,0.030309979,1,61.590191,-0.50218171,5.0300002,6.0231848,-1.0901443
5.0451999,0,1,12099.979,5.04,0,5.7174716,0.031192912,1,65.329163,-0.47812635,5.0300002,6.0231848,-1.0901443
5.0453997,0,1,12099.979,5.04,0,5.7495084,0.032339659,1,70.124985,-0.44715539,5.0300002,6.0231848,-1.0901443
5.0455999,0,1,12099.979,5.04,0,5.7811732,0.033492781,1,74.845337,-0.41642928,5.0300002,6.0231848,-1.0901443
5.0457997,0,1,12099.979,5.04,0,5.812346,0.034652188,1,79.453918,-0.3860693,5.0300002,6.0231848,-1.0901443
5.046,0,1,12099.979,5.04,0,5.8429093,0.035817768,1,83.916214,-0.35619521,5.0300002,6.0231848,-1.0901443
5.0461998,0,1,12099.979,5.04,0,5.8727479,0.036989395,1,88.199966,-0.32692504,5.0300002,6.0231848,-1.0901443
5.0464001,0,1,12099.979,5.04,0,5.9017496,0.038166907,1,92.275818,-0.29837421,5.0300002,6.0231848,-1.0901443
5.0465999,0,1,12099.979,5.04,0,5.9298048,0.039350122,1,96.117653,-0.27065545,5.0300002,6.0231848,-1.0901443
5.0467997,0,1,12099.979,5.04,0,5.9568086,0.040538851,1,99.703049,-0.24387816,5.0300002,6.0231848,-1.0901443
5.0469999,0,1,12099.979,5.04,0,5.9826593,0.041732866,1,103.01363,-0.21814799,5.0300002,6.0231848,-1.0901443
5.0471997,0,1,12099.979,5.04,0,6.0072603,0.042931926,1,106.03534,-0.19356655,5.0300002,6.0231848,-1.0901443
5.0474,0,1,12099.979,5.04,0,6.03052,0.044135775,1,108.7587,-0.17023082,5.0300002,6.0231848,-1.0901443
5.0475998,0,1,12099.979,5.04,0,6.052352,0.045344133,1,111.17889,-0.14823294,5.0300002,6.0231848,-1.0901443
5.0478001,0,1,12099.979,5.04,0,6.0726743,0.046556711,1,113.29596,-0.12765968,5.0300002,6.0231848,-1.0901443
5.0479999,0,1,12099.979,5.04,0,6.091413,0.047773194,1,115.11467,-0.10859226,5.0300002,6.0231848,-1.0901443
5.0482001,0,1,12099.979,5.04,0,6.1084991,0.048993263,1,116.64451,-0.091105945,5.0300002,6.0231848,-1.0901443
5.0483999,0,1,12099.979,5.04,0,6.1238699,0.050216578,1,117.89953,-0.075269736,5.0300002,6.0231848,-1.0901443
5.0485997,0,1,12099.979,5.04,0,6.1374702,0.051442791,1,118.8981,-0.061146151,5.0300002,6.0231848,-1.0901443
5.0488,0,1,12099.979,5.04,0,6.1492515,0.052671541,1,119.66264,-0.048790928,5.0300002,6.0231848,-1.0901443
5.0489998,0,1,12099.979,5.04,0,6.1591721,0.053902462,1,120.21924,-0.038252834,5.0300002,6.0231848,-1.0901443
5.0492001,0,1,12099.979,5.04,0,6.1671982,0.055135179,1,120.59732,-0.029573459,5.0300002,6.0231848,-1.0901443
5.0493999,0,1,12099.979,5.04,0,6.1733027,0.056369312,1,120.82907,-0.022787057,5.0300002,6.0231848,-1.0901443
5.0496001,0,1,12099.979,5.04,0,6.1774673,0.057604469,1,120.94902,-0.017920414,5.0300002,6.0231848,-1.0901443
5.0497999,0,1,12099.979,5.04,0,6.1796799,0.058840267,1,120.99343,-0.014992743,5.0300002,6.0231848,-1.0901443
5.0500002,0,1,12099.979,5.04,0,6.1799369,0.060076311,1,120.99979,-0.01401558,5.0300002,6.0231848,-1.0901443
