"Time","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertiaM.phi","aimcM.is[3]","aimc3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","aimcM.is[2]","aimcM.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","aimcM.is[1]","aimc3.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.w","loadInertiaM.w","aimc3.is[1]","aimcM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","loadInertia3.phi","aimcM.is[4]"
0.12138092,-0.054627668,0.22213624,-208.9783,-0.054627668,0.099398024,0.080357216,27.611567,0.22213624,-343.63635,-0.17177851,-239.99051,-0.17177851,9.3067331,9.3067331,-399.98419,0.099398024,0.080357216,360.70123
0.12148099,-0.053017959,0.23343995,-229.32693,-0.053017959,0.092068538,0.081287391,15.340059,0.23343995,-349.76346,-0.16990852,-231.50575,-0.16990852,9.2840853,9.2840853,-385.84293,0.092068538,0.081287391,359.24411
0.12158106,-0.051345646,0.24449874,-249.49457,-0.051345646,0.08438465,0.08221522,3.0109839,0.24449874,-355.53143,-0.1680817,-222.74149,-0.1680817,9.2597656,9.2597656,-371.23581,0.08438465,0.08221522,357.3923
0.12168112,-0.049612127,0.25530165,-269.46136,-0.049612127,0.076354161,0.08314053,-9.3633327,0.25530165,-360.93497,-0.16629985,-213.70674,-0.16629985,9.2338181,9.2338181,-356.17789,0.076354161,0.08314053,355.1481
0.12178119,-0.047818888,0.26583803,-289.20764,-0.047818888,0.067985319,0.084063157,-21.770462,0.26583803,-365.96918,-0.16456476,-204.41093,-0.16456476,9.2062874,9.2062874,-340.68488,0.067985319,0.084063157,352.51428
0.12188125,-0.045967434,0.27609745,-308.71396,-0.045967434,0.059286673,0.084982961,-34.197975,0.27609745,-370.62955,-0.16287813,-194.86368,-0.16287813,9.1772184,9.1772184,-324.7728,0.059286673,0.084982961,349.49402
0.12198132,-0.044059344,0.28606978,-327.96118,-0.044059344,0.050267097,0.085899778,-46.633415,0.28606978,-374.91187,-0.16124164,-185.07486,-0.16124164,9.1466589,9.1466589,-308.4581,0.050267097,0.085899778,346.09085
0.12208138,-0.042096209,0.29574504,-346.93033,-0.042096209,0.040935595,0.086813465,-59.064404,0.29574504,-378.81223,-0.15965693,-175.05443,-0.15965693,9.1146584,9.1146584,-291.75739,0.040935595,0.086813465,342.30841
0.12218145,-0.040079702,0.30511373,-365.60278,-0.040079702,0.031301711,0.087723881,-71.478477,0.30511373,-382.32721,-0.15812559,-164.81273,-0.15812559,9.0812654,9.0812654,-274.68787,0.031301711,0.087723881,338.15106
0.12228152,-0.038011525,0.31416658,-383.96014,-0.038011525,0.021375226,0.088630885,-83.86322,0.31416658,-385.45374,-0.15664916,-154.36029,-0.15664916,9.0465317,9.0465317,-257.26715,0.021375226,0.088630885,333.62341
0.12238159,-0.035893437,0.3228946,-401.98441,-0.035893437,0.011166218,0.08953435,-96.206253,0.3228946,-388.18915,-0.15522912,-143.70784,-0.15522912,9.0105114,9.0105114,-239.51308,0.011166218,0.08953435,328.73044
0.12248165,-0.033727225,0.33128917,-419.65784,-0.033727225,0.00068499352,0.090434149,-108.49524,0.33128917,-390.53116,-0.15386692,-132.86629,-0.15386692,8.9732571,8.9732571,-221.4438,0.00068499352,0.090434149,323.47739
0.12258172,-0.031514719,0.33934188,-436.96307,-0.031514719,-0.010057949,0.091330156,-120.71793,0.33934188,-392.47763,-0.15256393,-121.8466,-0.15256393,8.9348249,8.9348249,-203.07767,-0.010057949,0.091330156,317.86987
0.12268179,-0.029257793,0.34704483,-453.88309,-0.029257793,-0.021051688,0.092222266,-132.86209,0.34704483,-394.02719,-0.15132152,-110.6601,-0.15132152,8.8952694,8.8952694,-184.4335,-0.021051688,0.092222266,311.91391
0.12278186,-0.026958369,0.35439035,-470.40128,-0.026958369,-0.032285109,0.09311036,-144.91562,0.35439035,-395.17865,-0.15014094,-99.318214,-0.15014094,8.8546495,8.8546495,-165.53035,-0.032285109,0.09311036,305.61588
0.12288192,-0.024618397,0.36137122,-486.5015,-0.024618397,-0.043746848,0.093994342,-156.86647,0.36137122,-395.93124,-0.14902341,-87.832504,-0.14902341,8.8130245,8.8130245,-146.38751,-0.043746848,0.093994342,298.98245
0.12298199,-0.022239851,0.36798042,-502.16782,-0.022239851,-0.055425446,0.094874106,-168.70271,0.36798042,-396.28455,-0.14797014,-76.214607,-0.14797014,8.7704515,8.7704515,-127.02434,-0.055425446,0.094874106,292.02054
0.12308206,-0.019824753,0.37421137,-517.38489,-0.019824753,-0.067309126,0.095749572,-180.41254,0.37421137,-396.23849,-0.14698221,-64.476318,-0.14698221,8.7269926,8.7269926,-107.46053,-0.067309126,0.095749572,284.73743
0.12318212,-0.017375158,0.38005793,-532.13782,-0.017375158,-0.079385877,0.096620642,-191.98427,0.38005793,-395.79358,-0.14606068,-52.629616,-0.14606068,8.6827078,8.6827078,-87.716026,-0.079385877,0.096620642,277.14078
0.12328219,-0.014893149,0.38551432,-546.41211,-0.014893149,-0.091643527,0.097487241,-203.40637,0.38551432,-394.95059,-0.14520654,-40.686527,-0.14520654,8.6376619,8.6376619,-67.810883,-0.091643527,0.097487241,269.23856
0.12338226,-0.012380839,0.39057514,-560.19379,-0.012380839,-0.10406973,0.098349303,-214.66742,0.39057514,-393.71072,-0.14442071,-28.659185,-0.14442071,8.5919151,8.5919151,-47.765308,-0.10406973,0.098349303,261.03897
0.12348232,-0.0098403497,0.39523518,-573.46918,-0.0098403497,-0.11665209,0.099206753,-225.7562,0.39523518,-392.07538,-0.14370412,-16.559704,-0.14370412,8.5455332,8.5455332,-27.599506,-0.11665209,0.099206753,252.55037
0.12358239,-0.0072738524,0.39948988,-586.2254,-0.0072738524,-0.12937789,0.10005953,-236.66164,0.39948988,-390.04657,-0.14305751,-4.4003935,-0.14305751,8.498579,8.498579,-7.3339891,-0.12937789,0.10005953,243.78163
0.12368245,-0.0046835351,0.40333506,-598.44995,-0.0046835351,-0.14223433,0.10090758,-247.37288,0.40333506,-387.62668,-0.14248167,7.8064208,-0.14248167,8.4511194,8.4511194,13.010701,-0.14223433,0.10090758,234.74182
0.12378252,-0.0020716076,0.40676689,-610.13086,-0.0020716076,-0.15520845,0.10175087,-257.87921,0.40676689,-384.81839,-0.14197728,20.048368,-0.14197728,8.4032192,8.4032192,33.413948,-0.15520845,0.10175087,225.44028
0.12388259,0.00055970886,0.40978187,-621.25659,0.00055970886,-0.16828728,0.10258933,-268.1702,0.40978187,-381.62479,-0.14154494,32.313087,-0.14154494,8.3549442,8.3549442,53.855145,-0.16828728,0.10258933,215.88651
0.12398265,0.0032081739,0.41237694,-631.81616,0.0032081739,-0.18145768,0.10342295,-278.23547,0.41237694,-378.04926,-0.14118521,44.588192,-0.14118521,8.3063622,8.3063622,74.313652,-0.18145768,0.10342295,206.09027
0.12408272,0.0058715213,0.41454953,-641.79938,0.0058715213,-0.19470643,0.10425171,-288.06509,0.41454953,-374.09567,-0.1408986,56.86124,-0.1408986,8.2575397,8.2575397,94.768738,-0.19470643,0.10425171,196.06166
0.12418279,0.0085474746,0.4162975,-651.19641,0.0085474746,-0.20802018,0.10507556,-297.6492,0.4162975,-369.76828,-0.1406855,69.119827,-0.1406855,8.2085438,8.2085438,115.19971,-0.20802018,0.10507556,185.81096
0.12428285,0.011233744,0.41761911,-659.99817,0.011233744,-0.22138557,0.10589451,-306.97827,0.41761911,-365.07169,-0.14054628,81.351547,-0.14054628,8.1594439,8.1594439,135.58591,-0.22138557,0.10589451,175.34869
0.12438292,0.013928047,0.41851282,-668.1958,0.013928047,-0.23478924,0.10670853,-316.04291,0.41851282,-360.01065,-0.14048125,93.54409,-0.14048125,8.1103058,8.1103058,155.90681,-0.23478924,0.10670853,164.68538
0.12448299,0.01662807,0.41897783,-675.78131,0.01662807,-0.24821772,0.10751764,-324.83411,0.41897783,-354.59052,-0.14049059,105.68511,-0.14049059,8.0611992,8.0611992,176.14186,-0.24821772,0.10751764,153.832
0.12458306,0.019331504,0.41901362,-682.74738,0.019331504,-0.26165751,0.10832185,-333.34308,0.41901362,-348.81696,-0.14057449,117.76235,-0.14057449,8.0121918,8.0121918,196.27058,-0.26165751,0.10832185,142.79959
0.12468312,0.022036029,0.41862014,-689.08728,0.022036029,-0.27509511,0.10912116,-341.56137,0.41862014,-342.69595,-0.140733,129.76361,-0.140733,7.9633517,7.9633517,216.27267,-0.27509511,0.10912116,131.59944
0.12478319,0.024739331,0.41779768,-694.79468,0.024739331,-0.28851709,0.10991559,-349.48071,0.41779768,-336.23386,-0.14096616,141.67676,-0.14096616,7.9147477,7.9147477,236.12793,-0.28851709,0.10991559,120.2429
0.12488326,0.027439101,0.41654694,-699.86389,0.027439101,-0.30190995,0.11070517,-357.09314,0.41654694,-329.43716,-0.14127392,153.48979,-0.14127392,7.8664479,7.8664479,255.81631,-0.30190995,0.11070517,108.74146
0.12498333,0.030133016,0.41486919,-704.29016,0.030133016,-0.31526029,0.11148994,-364.39111,0.41486919,-322.31293,-0.14165615,165.19077,-0.14165615,7.8185201,7.8185201,275.31793,-0.31526029,0.11148994,97.106834
0.12508339,0.032818772,0.41276601,-708.06903,0.032818772,-0.32855472,0.11226993,-371.36728,0.41276601,-314.86847,-0.14211266,176.76787,-0.14211266,7.7710323,7.7710323,294.6131,-0.32855472,0.11226993,85.350868
0.12518345,0.035494056,0.41023949,-711.19708,0.035494056,-0.34177983,0.11304519,-378.01471,0.41023949,-307.11145,-0.14264318,188.2094,-0.14264318,7.724052,7.724052,313.68234,-0.34177983,0.11304519,73.485504
0.12528352,0.038156576,0.40729195,-713.6709,0.038156576,-0.35492244,0.11381579,-384.32666,0.40729195,-299.04965,-0.14324743,199.50381,-0.14324743,7.6776462,7.6776462,332.50638,-0.35492244,0.11381579,61.522705
0.12538359,0.040804058,0.40392625,-715.48828,0.040804058,-0.36796936,0.11458177,-390.29681,0.40392625,-290.69131,-0.14392497,210.63971,-0.14392497,7.6318812,7.6318812,351.06616,-0.36796936,0.11458177,49.474609
0.12548366,0.043434214,0.40014574,-716.6474,0.043434214,-0.38090748,0.11534321,-395.91919,0.40014574,-282.04495,-0.14467536,221.6058,-0.14467536,7.5868239,7.5868239,369.34302,-0.38090748,0.11534321,37.353447
0.12558372,0.046044793,0.39595407,-717.14728,0.046044793,-0.39372382,0.11610017,-401.18814,0.39595407,-273.11942,-0.14549804,232.39107,-0.14549804,7.5425401,7.5425401,387.31845,-0.39372382,0.11610017,25.171505
0.12568378,0.048633553,0.3913554,-716.98749,0.048633553,-0.40640551,0.11685275,-406.09839,0.3913554,-263.92374,-0.14639243,242.98456,-0.14639243,7.499095,7.499095,404.97427,-0.40640551,0.11685275,12.941125
0.12578386,0.051198274,0.38635403,-716.16797,0.051198274,-0.41893989,0.11760101,-410.6449,0.38635403,-254.46712,-0.1473579,253.37556,-0.1473579,7.456552,7.456552,422.2926,-0.41893989,0.11760101,0.67462319
0.12588392,0.05373675,0.38095492,-714.6897,0.05373675,-0.43131432,0.11834508,-414.82309,0.38095492,-244.75923,-0.14839368,263.55359,-0.14839368,7.4149756,7.4149756,439.25595,-0.43131432,0.11834508,-11.615546
0.12598398,0.056246802,0.37516341,-712.55426,0.056246802,-0.4435164,0.11908504,-418.62881,0.37516341,-234.80989,-0.14949897,273.5083,-0.14949897,7.3744283,7.3744283,455.8472,-0.4435164,0.11908504,-23.916941
0.12608406,0.058726281,0.36898515,-709.76373,0.058726281,-0.45553395,0.11982098,-422.05817,0.36898515,-224.6292,-0.15067291,283.22971,-0.15067291,7.3349719,7.3349719,472.0495,-0.45553395,0.11982098,-36.217106
0.12618412,0.061173055,0.36242613,-706.32092,0.061173055,-0.46735483,0.12055305,-425.10767,0.36242613,-214.22737,-0.15191458,292.70786,-0.15191458,7.2966681,7.2966681,487.84644,-0.46735483,0.12055305,-48.50362
0.12628418,0.063585028,0.35549271,-702.22913,0.063585028,-0.47896719,0.12128133,-427.77411,0.35549271,-203.61488,-0.15322301,301.9332,-0.15322301,7.2595768,7.2595768,503.22202,-0.47896719,0.12128133,-60.764065
0.12638426,0.065960132,0.34819177,-697.49249,0.065960132,-0.4903594,0.12200597,-430.05484,0.34819177,-192.80249,-0.15459712,310.89636,-0.15459712,7.2237563,7.2237563,518.16058,-0.4903594,0.12200597,-72.986023
0.12648432,0.068296336,0.34053048,-692.11584,0.068296336,-0.50152004,0.12272709,-431.94754,0.34053048,-181.80113,-0.1560358,319.58826,-0.1560358,7.1892648,7.1892648,532.64709,-0.50152004,0.12272709,-85.157135
0.1265844,0.070591636,0.33251637,-686.10449,0.070591636,-0.51243788,0.12344483,-433.45026,0.33251637,-170.62192,-0.15753783,328.00012,-0.15753783,7.1561589,7.1561589,546.66687,-0.51243788,0.12344483,-97.265076
0.12668446,0.072844073,0.32415712,-679.46417,0.072844073,-0.52310187,0.12415932,-434.56122,0.32415712,-159.27599,-0.15910205,336.12326,-0.15910205,7.1244946,7.1244946,560.20544,-0.52310187,0.12415932,-109.29762
0.12678452,0.075051725,0.31546101,-672.20166,0.075051725,-0.53350139,0.12487072,-435.27936,0.31546101,-147.77486,-0.16072713,343.94946,-0.16072713,7.0943255,7.0943255,573.24915,-0.53350139,0.12487072,-121.24258
0.12688459,0.077212699,0.3064366,-664.3241,0.077212699,-0.54362601,0.12557918,-435.60385,0.3064366,-136.13011,-0.16241169,351.47083,-0.16241169,7.0657039,7.0657039,585.78473,-0.54362601,0.12557918,-133.08789
0.12698466,0.079325162,0.29709277,-655.83942,0.079325162,-0.55346549,0.12628485,-435.53433,0.29709277,-124.35349,-0.16415434,358.67966,-0.16415434,7.038682,7.038682,597.79944,-0.55346549,0.12628485,-144.82153
0.12708472,0.081387326,0.28743863,-646.75598,0.081387326,-0.56300998,0.1269879,-435.07074,0.28743863,-112.45686,-0.16595359,365.56857,-0.16595359,7.0133085,7.0133085,609.28094,-0.56300998,0.1269879,-156.43164
0.12718479,0.083397418,0.27748358,-637.08258,0.083397418,-0.57224977,0.12768851,-434.21332,0.27748358,-100.45211,-0.16780797,372.13049,-0.16780797,6.9896331,6.9896331,620.21747,-0.57224977,0.12768851,-167.90646
0.12728485,0.085353747,0.26723748,-626.82898,0.085353747,-0.58117568,0.12838683,-432.96289,0.26723748,-88.351395,-0.16971585,378.35873,-0.16971585,6.9677019,6.9677019,630.5979,-0.58117568,0.12838683,-179.23439
0.12738492,0.087254658,0.25671035,-616.00537,0.087254658,-0.58977866,0.12908304,-431.32065,0.25671035,-76.166885,-0.17167564,384.24692,-0.17167564,6.9475603,6.9475603,640.4115,-0.58977866,0.12908304,-190.40393
0.12748499,0.08909855,0.2459126,-604.62256,0.08909855,-0.59805012,0.12977733,-429.28812,0.2459126,-63.910881,-0.17368563,389.78903,-0.17368563,6.9292507,6.9292507,649.64838,-0.59805012,0.12977733,-201.40378
0.12758505,0.090883866,0.2348547,-592.69165,0.090883866,-0.60598159,0.13046987,-426.86713,0.2348547,-51.595646,-0.17574412,394.97928,-0.17574412,6.912816,6.912816,658.29877,-0.60598159,0.13046987,-212.22275
0.12768513,0.092609115,0.22354752,-580.22443,0.092609115,-0.61356509,0.13116087,-424.06,0.22354752,-39.233589,-0.17784932,399.81229,-0.17784932,6.8982959,6.8982959,666.35382,-0.61356509,0.13116087,-222.8499
0.12778519,0.094272852,0.21200219,-567.23334,0.094272852,-0.62079304,0.13185051,-420.86942,0.21200219,-26.83717,-0.17999944,404.28314,-0.17999944,6.8857284,6.8857284,673.80524,-0.62079304,0.13185051,-233.27443
0.12788525,0.095873699,0.20023009,-553.73138,0.095873699,-0.62765807,0.132539,-417.29852,0.20023009,-14.418878,-0.18219259,408.38715,-0.18219259,6.8751493,6.8751493,680.64526,-0.62765807,0.132539,-243.48579
0.12798533,0.097410329,0.18824275,-539.73193,0.097410329,-0.63415337,0.13322653,-413.35071,0.18824275,-1.9912103,-0.18442687,412.12009,-0.18442687,6.8665934,6.8665934,686.86682,-0.63415337,0.13322653,-253.47359
0.12808539,0.098881461,0.17605186,-525.24866,0.098881461,-0.64027208,0.13391329,-409.02972,0.17605186,10.433365,-0.18670036,415.47791,-0.18670036,6.8600931,6.8600931,692.46313,-0.64027208,0.13391329,-263.22763
0.12818545,0.1002859,0.16366942,-510.29602,0.1002859,-0.64600825,0.13459952,-404.33978,0.16366942,22.842312,-0.18901107,418.45709,-0.18901107,6.8556795,6.8556795,697.42853,-0.64600825,0.13459952,-272.73804
0.12828553,0.1016225,0.15110764,-494.88895,0.1016225,-0.65135592,0.13528542,-399.28549,0.15110764,35.223129,-0.19135696,421.0546,-0.19135696,6.8533802,6.8533802,701.75763,-0.65135592,0.13528542,-281.99515
0.12838559,0.10289019,0.13837886,-479.04272,0.10289019,-0.65630972,0.13597119,-393.8718,0.13837886,47.563347,-0.193736,423.26758,-0.193736,6.8532214,6.8532214,705.44592,-0.65630972,0.13597119,-290.9895
0.12848565,0.10408794,0.12549551,-462.77304,0.10408794,-0.66086459,0.13665704,-388.10388,0.12549551,59.850548,-0.1961461,425.09357,-0.1961461,6.8552279,6.8552279,708.48926,-0.66086459,0.13665704,-299.71194
0.12858573,0.1052148,0.11247024,-446.09595,0.1052148,-0.66501582,0.13734323,-381.98737,0.11247024,72.072357,-0.19858517,426.53055,-0.19858517,6.8594227,6.8594227,710.88422,-0.66501582,0.13734323,-308.15353
0.12868579,0.10626988,0.099315859,-429.02811,0.10626988,-0.66875911,0.13802992,-375.52829,0.099315859,84.216461,-0.20105104,427.5769,-0.20105104,6.8658247,6.8658247,712.62817,-0.66875911,0.13802992,-316.30569
0.12878586,0.10725238,0.08604531,-411.58649,0.10725238,-0.67209077,0.13871737,-368.73297,0.08604531,96.270599,-0.20354153,428.23148,-0.20354153,6.8744521,6.8744521,713.71912,-0.67209077,0.13871737,-324.1601
0.12888592,0.10816155,0.072671629,-393.78851,0.10816155,-0.67500728,0.1394058,-361.60809,0.072671629,108.22263,-0.20605448,428.49335,-0.20605448,6.8853211,6.8853211,714.15558,-0.67500728,0.1394058,-331.70874
0.12898599,0.10899669,0.05920786,-375.65158,0.10899669,-0.67750549,0.14009543,-354.16049,0.05920786,120.06051,-0.20858766,428.36197,-0.20858766,6.8984451,6.8984451,713.93665,-0.67750549,0.14009543,-338.94373
0.12908606,0.10975718,0.045667272,-357.19391,0.10975718,-0.67958289,0.14078648,-346.39758,0.045667272,131.77229,-0.21113883,427.83734,-0.21113883,6.913836,6.913836,713.06219,-0.67958289,0.14078648,-345.85776
0.12918612,0.1104425,0.03206316,-338.43381,0.1104425,-0.68123734,0.14147919,-338.32697,0.03206316,143.34615,-0.21370575,426.91977,-0.21370575,6.9315028,6.9315028,711.53296,-0.68123734,0.14147919,-352.44373
0.12928618,0.11105219,0.0184089,-319.39001,0.11105219,-0.68246692,0.14217378,-329.95663,0.0184089,154.77042,-0.21628614,425.61002,-0.21628614,6.9514513,6.9514513,709.35004,-0.68246692,0.14217378,-358.69485
0.12938626,0.11158581,0.0047178743,-300.08142,0.11158581,-0.68327039,0.14287049,-321.2948,0.0047178743,166.03355,-0.21887772,423.90918,-0.21887772,6.9736876,6.9736876,706.51526,-0.68327039,0.14287049,-364.60464
0.12948632,0.11204304,-0.0089965109,-280.52713,0.11204304,-0.68364668,0.14356953,-312.34985,-0.0089965109,177.12416,-0.22147821,421.8186,-0.22147821,6.9982142,6.9982142,703.03101,-0.68364668,0.14356953,-370.16699
0.12958638,0.11242362,-0.022720767,-260.74667,0.11242362,-0.68359536,0.14427114,-303.13071,-0.022720767,188.03105,-0.2240853,419.34027,-0.2240853,7.0250316,7.0250316,698.90045,-0.68359536,0.14427114,-375.37613
0.12968646,0.11272738,-0.036441419,-240.7598,0.11272738,-0.68311632,0.14497554,-293.64645,-0.036441419,198.74319,-0.22669667,416.4765,-0.22669667,7.0541363,7.0541363,694.1275,-0.68311632,0.14497554,-380.22668
0.12978652,0.1129542,-0.050144993,-220.5864,0.1129542,-0.68220997,0.14568299,-283.90646,-0.050144993,209.24977,-0.22931004,413.22995,-0.22931004,7.085525,7.085525,688.71655,-0.68220997,0.14568299,-384.71362
0.1298866,0.11310402,-0.063818075,-200.24646,0.11310402,-0.68087685,0.14639367,-273.92026,-0.063818075,219.54013,-0.23192304,409.60352,-0.23192304,7.1191916,7.1191916,682.67255,-0.68087685,0.14639367,-388.83215
0.12998666,0.11317685,-0.077447243,-179.76028,0.11317685,-0.67911828,0.14710785,-263.69772,-0.077447243,229.60384,-0.23453343,405.60071,-0.23453343,7.155127,7.155127,676.00116,-0.67911828,0.14710785,-392.578
0.13008672,0.11317283,-0.091019109,-159.1483,0.11317283,-0.67693585,0.14782573,-253.24898,-0.091019109,239.43073,-0.23713884,401.22528,-0.23713884,7.1933208,7.1933208,668.7088,-0.67693585,0.14782573,-395.9472
0.1301868,0.11309211,-0.10452037,-138.43108,0.11309211,-0.67433155,0.14854755,-242.58435,-0.10452037,249.01083,-0.23973697,396.48151,-0.23973697,7.2337589,7.2337589,660.80249,-0.67433155,0.14854755,-398.93622
0.13028686,0.11293495,-0.11793778,-117.62928,0.11293495,-0.67130792,0.14927351,-231.71439,-0.11793778,258.33447,-0.24232556,391.37387,-0.24232556,7.2764263,7.2764263,652.28979,-0.67130792,0.14927351,-401.54184
0.13038692,0.11270162,-0.13125819,-96.763542,0.11270162,-0.6678676,0.15000388,-220.64975,-0.13125819,267.39209,-0.24490227,385.90714,-0.24490227,7.3213067,7.3213067,643.17859,-0.6678676,0.15000388,-403.76114
0.13048699,0.11239253,-0.14446853,-75.854736,0.11239253,-0.66401398,0.15073884,-209.40143,-0.14446853,276.17453,-0.24746484,380.0867,-0.24746484,7.3683791,7.3683791,633.47784,-0.66401398,0.15073884,-405.59174
0.13058706,0.11200813,-0.15755585,-54.92374,0.11200813,-0.65975076,0.1514786,-197.98061,-0.15755585,284.67291,-0.250011,373.91815,-0.250011,7.4176221,7.4176221,623.1969,-0.65975076,0.1514786,-407.03168
0.13068712,0.11154895,-0.17050733,-33.991447,0.11154895,-0.65508199,0.15222342,-186.39857,-0.17050733,292.8786,-0.2525385,367.4075,-0.2525385,7.4690113,7.4690113,612.34583,-0.65508199,0.15222342,-408.07925
0.13078719,0.11101557,-0.18331026,-13.078711,0.11101557,-0.65001214,0.15297347,-174.66676,-0.18331026,300.78317,-0.25504512,360.56097,-0.25504512,7.522521,7.522521,600.935,-0.65001214,0.15297347,-408.73318
0.13088726,0.11040865,-0.1959521,7.7936001,0.11040865,-0.64454597,0.15372899,-162.79677,-0.1959521,308.3786,-0.25752863,353.38522,-0.25752863,7.578124,7.578124,588.9754,-0.64454597,0.15372899,-408.99252
0.13098733,0.10972891,-0.20842047,28.60462,0.10972891,-0.63868892,0.15449019,-150.80042,-0.20842047,315.65714,-0.25998682,345.88724,-0.25998682,7.6357894,7.6357894,576.47876,-0.63868892,0.15449019,-408.8569
0.13108739,0.10897716,-0.22070315,49.333557,0.10897716,-0.63244653,0.15525724,-138.68961,-0.22070315,322.61136,-0.26241758,338.07437,-0.26241758,7.6954851,7.6954851,563.45728,-0.63244653,0.15525724,-408.32623
0.13118745,0.10815426,-0.23278815,69.959694,0.10815426,-0.62582499,0.15603037,-126.47634,-0.23278815,329.23419,-0.2648187,329.95428,-0.2648187,7.7571769,7.7571769,549.92377,-0.62582499,0.15603037,-407.40088
0.13128753,0.10726111,-0.24466357,90.462456,0.10726111,-0.6188305,0.15680978,-114.17268,-0.24466357,335.51877,-0.26718813,321.5347,-0.26718813,7.8208294,7.8208294,535.89117,-0.6188305,0.15680978,-406.08139
0.13138759,0.1062987,-0.25631782,110.82133,0.1062987,-0.61146992,0.15759565,-101.79087,-0.25631782,341.45871,-0.26952374,312.82397,-0.26952374,7.886404,7.886404,521.37329,-0.61146992,0.15759565,-404.36893
0.13148765,0.1052681,-0.2677395,131.01596,0.1052681,-0.60375041,0.15838818,-89.343216,-0.2677395,347.04791,-0.27182347,303.83063,-0.27182347,7.9538617,7.9538617,506.38437,-0.60375041,0.15838818,-402.26505
0.13158773,0.10417042,-0.27891746,151.02617,0.10417042,-0.59567952,0.15918754,-76.842087,-0.27891746,352.28064,-0.27408537,294.56351,-0.27408537,8.0231609,8.0231609,490.93918,-0.59567952,0.15918754,-399.77167
0.13168779,0.10300682,-0.28984073,170.83191,0.10300682,-0.58726507,0.15999393,-64.299881,-0.28984073,357.15152,-0.2763074,285.03165,-0.2763074,8.0942574,8.0942574,475.05276,-0.58726507,0.15999393,-396.89102
0.13178785,0.10177853,-0.30049863,190.41339,0.10177853,-0.57851511,0.16080754,-51.729034,-0.30049863,361.6554,-0.27848762,275.24435,-0.27848762,8.1671076,8.1671076,458.7406,-0.57851511,0.16080754,-393.6257
0.13188793,0.10048684,-0.31088075,209.75101,0.10048684,-0.56943828,0.16162851,-39.142063,-0.31088075,365.78769,-0.28062415,265.2113,-0.28062415,8.2416639,8.2416639,442.01883,-0.56943828,0.16162851,-389.97882
0.13198799,0.099133097,-0.32097697,228.82542,0.099133097,-0.56004339,0.16245702,-26.551491,-0.32097697,369.54416,-0.28271508,254.94234,-0.28271508,8.3178778,8.3178778,424.9039,-0.56004339,0.16245702,-385.95389
0.13208807,0.097718723,-0.33077747,247.61754,0.097718723,-0.55033964,0.16329324,-13.969841,-0.33077747,372.92087,-0.28475866,244.44762,-0.28475866,8.3957005,8.3957005,407.41269,-0.55033964,0.16329324,-381.55469
0.13218813,0.096245125,-0.34027258,266.10852,0.096245125,-0.54033643,0.16413733,-1.4095916,-0.34027258,375.91418,-0.28675306,233.73732,-0.28675306,8.4750795,8.4750795,389.56219,-0.54033643,0.16413733,-376.78534
0.13228819,0.094713837,-0.34945306,284.27982,0.094713837,-0.53004348,0.16498944,11.116752,-0.34945306,378.52097,-0.28869656,222.82207,-0.28869656,8.5559635,8.5559635,371.37012,-0.53004348,0.16498944,-371.65042
0.13238826,0.093126409,-0.35831004,302.11328,0.093126409,-0.51947087,0.16584972,23.596718,-0.35831004,380.73849,-0.29058748,211.71262,-0.29058748,8.6382971,8.6382971,352.85437,-0.51947087,0.16584972,-366.15494
0.13248833,0.091484457,-0.36683485,319.59103,0.091484457,-0.50862902,0.1667183,36.017887,-0.36683485,382.56445,-0.2924242,200.41994,-0.2924242,8.7220259,8.7220259,334.03323,-0.50862902,0.1667183,-360.30417
0.13258839,0.089789629,-0.37501919,336.69556,0.089789629,-0.4975284,0.16759534,48.367897,-0.37501919,383.99677,-0.29420513,188.95515,-0.29420513,8.8070917,8.8070917,314.92526,-0.4975284,0.16759534,-354.10376
0.13268846,0.088043593,-0.38285506,353.40967,0.088043593,-0.48617983,0.16848095,60.634464,-0.38285506,385.03378,-0.29592869,177.32951,-0.29592869,8.8934374,8.8934374,295.54916,-0.48617983,0.16848095,-347.55963
0.13278852,0.086248122,-0.39033484,369.71661,0.086248122,-0.47459444,0.16937526,72.805374,-0.39033484,385.67438,-0.29759344,165.5545,-0.29759344,8.9810038,8.9810038,275.92419,-0.47459444,0.16937526,-340.67819
0.13288859,0.08440499,-0.39745131,385.6001,0.08440499,-0.46278355,0.17027839,84.8685,-0.39745131,385.91779,-0.29919797,153.6418,-0.29919797,9.0697308,9.0697308,256.06967,-0.46278355,0.17027839,-333.46616
