"time","constantSpeed3.phi","constantSpeedM.phi","smee3.is[1]","smee3.is[2]","smee3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smee3.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smee3.stator.stray.port_p.Phi.im","smee3.stator.stray.port_p.Phi.re","smeeM.is[1]","smeeM.is[2]","smeeM.is[3]","smeeM.is[4]","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","smeeM.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","smeeM.stator.stray.port_p.Phi.im","smeeM.stator.stray.port_p.Phi.re"
0.0050000000000000001,-0.78592176217304588,-0.78592176217304588,0.6421408506977766,1.1893369170695018,9.9163209077132139e-05,0.45022985253535464,0.00055515414115499696,0.00020439978109957206,0.38528451041921197,1.1142839009813801,0.3033808135034658,-0.9267842467017251,9.9163209068120481e-05,0.45022985253536107,0.00055515414115084045,0.00020439978110014818
0.0054999999999999997,-0.70743430571086074,-0.70743430571086074,0.35562082480108637,1.5904351618403019,-0.070313495412401006,0.4447160940094313,0.00064992325285378495,0.00011319762426701983,0.21337249488337118,1.2310526867367237,0.54745990746203599,-0.89270385644774974,-0.070313495412411484,0.44471609400943773,0.00064992325284914327,0.00011319762426849998
0.0060000000000000001,-0.62894684924867561,-0.62894684924867561,-0.015507936026540659,1.994148595678501,-0.13899711261829303,0.42825856276422147,0.00073010450396163574,-4.9363293515533877e-06,-0.0093047616112500453,1.3059825028598033,0.81644633709211978,-0.80139091654813999,-0.13899711261830505,0.42825856276422775,0.00073010450395666218,-4.9363293489981866e-06
0.0065000000000000006,-0.55045939278649036,-0.55045939278649036,-0.46340852067162808,2.379067587875654,-0.20426162048124535,0.40126246017460077,0.00078926896762786909,-0.00014750751347158438,-0.27804511239700869,1.3290012599229968,1.0994130621213409,-0.64952661985730809,-0.20426162048125868,0.40126246017460648,0.00078926896762241457,-0.00014750751346836221
0.0070000000000000001,-0.47197193632430551,-0.47197193632430551,-0.97583744670499861,2.7228647235887347,-0.26450114162515342,0.36439227059215951,0.00082146020642506388,-0.00031061870659454869,-0.58550246801515105,1.2917009232107213,1.3838175418597525,-0.43645464811468215,-0.26450114162516825,0.36439227059216511,0.00082146020641889184,-0.00031061870659028045
0.0074999999999999997,-0.39348447986212065,-0.39348447986212065,-1.5364547224735037,3.0032344859769013,-0.31823349324495698,0.31855540054239267,0.0008214826728952146,-0.0004890687278370884,-0.92187283347479698,1.1877970395044433,1.6559717756258621,-0.16435019775891105,-0.31823349324497296,0.31855540054239811,0.00082148267288881802,-0.00048906872783203482
0.0080000000000000002,-0.31499702339993574,-0.31499702339993574,-2.1253099892272953,3.1988602346541222,-0.36413664669601276,0.26487984392549174,0.00078516778359050588,-0.00067650718077621346,-1.2751859935251968,1.013515592117503,1.9015730775820125,0.16172120191916423,-0.36413664669602991,0.26487984392549679,0.00078516778358348046,-0.00067650718077017977
0.0085000000000000006,-0.23650956693775113,-0.23650956693775113,-2.7194923043659887,3.2903774728020188,-0.40108124475936463,0.20468642072864143,0.00070960855564240158,-0.00086564128588043239,-1.6316953826064653,0.76789315727226315,2.1062794535305494,0.53385913481256664,-0.40108124475938284,0.20468642072864612,0.00070960855563506327,-0.00086564128587336188
0.0090000000000000011,-0.15802211047556658,-0.15802211047556658,-3.2939210054223578,3.2612927432396002,-0.42815837761692699,0.13945627422212212,0.00059335200734288087,-0.0010484876203343879,-1.9763526032379979,0.45297518623959171,2.2563066643963188,0.94149902139765396,-0.42815837761694603,0.13945627422212639,0.00059335200733531097,-0.0010484876203263344
0.0094999999999999998,-0.079534654013382153,-0.079534654013382153,-3.8222503639605012,3.0988228133325713,-0.44470193494160526,0.070794426070307712,0.0004365413487923691,-0.0012166600783182196,-2.2933502183602377,0.073903178355401375,2.3390248944613088,1.3716937069520021,-0.44470193494162469,0.070794426070311597,0.00043654134878432936,-0.0012166600783095635
0.01,-0.0010471975511974797,-0.0010471975511974797,-4.2778580148714749,2.7946223429534762,-0.45030498413439701,0.0003902855242168902,0.00024100178827095021,-0.0013616844978241562,-2.5667148089050524,-0.36111475882676503,2.3435336141112586,1.8094981861247339,-0.45030498413441711,0.00039028552422045381,0.00024100178826268881,-0.0013616844978146777
0.010500000000000001,0.077440258910987075,0.077440258910987075,-4.6348836034692136,2.3453705212757709,-0.4448297717464173,-0.070023915655508487,1.0265273396783242e-05,-0.0014753292722954033,-2.7809301620615168,-0.84095213184170603,2.2611931616734671,2.2384463608828726,-0.44482977174643745,-0.070023915655505323,1.0265273388566254e-05,-0.0014753292722850401
0.010999999999999999,0.15592771537317146,0.15592771537317146,-4.8692801312267671,1.7531903795131527,-0.42841110275969152,-0.13871573967515785,-0.00025046860181544476,-0.0015499400043677859,-2.9215680787159641,-1.3518290734188283,2.0860917643649888,2.6411046874448441,-0.42841110275971195,-0.13871573967515508,-0.00025046860182323329,-0.0015499400043572937
0.0115,0.23441517183535615,0.23441517183535615,-4.9598376723197353,1.0258804757019544,-0.40145301610447381,-0.20399516268037063,-0.00053443557544811655,-0.0015787653649661727,-2.9759026033706246,-1.8776867594445754,1.8154283658090205,2.9996831936547386,-0.40145301610449363,-0.20399516268036832,-0.00053443557545610008,-0.0015787653649551145
0.012,0.31290262829754073,0.31290262829754073,-4.8891474538303887,0.17694789239874983,-0.36461883586416127,-0.26425614975953327,-0.00083347176438258047,-0.0015562639695645216,-2.9334884722760126,-2.4006620383666788,1.449797737065486,3.2966863166839087,-0.36461883586418081,-0.26425614975953104,-0.00083347176439029056,-0.0015562639695529336
0.012500000000000001,0.3913900847597252,0.3913900847597252,-4.6444659857038859,-0.77456695031145861,-0.31881484511731273,-0.31801616213475525,-0.0011382368613376977,-0.001478379439293892,-2.7866795914005884,-2.9016477748741702,0.99336264314918166,3.5155796514931903,-0.31881484511733149,-0.3180161621347537,-0.0011382368613451334,-0.0014783794392824996
