"Time","rootMeanSquareVoltage.mean.y","pulse2.twoPulse.timerPositive[1].entryTime","idealthyristor.off","meanCurrent.x","rootMeanSquareVoltage.mean.x","meanVoltage.x","pulse2.twoPulse.timerNegative[1].entryTime","meanCurrent.y","meanVoltage.y"
5.0429997,2994.7129,5.04,1,2.0070081e-06,7.5885379e-07,4.0140163e-05,5.0300002,1.227959,24.559181
5.0431995,2994.7129,5.04,1,2.2616716e-06,8.9114212e-07,4.5233432e-05,5.0300002,1.227959,24.559181
5.0433998,2994.7129,5.04,1,2.5240677e-06,1.0322556e-06,5.0481354e-05,5.0300002,1.227959,24.559181
5.0435996,2994.7129,5.04,1,2.7937156e-06,1.1820046e-06,5.5874312e-05,5.0300002,1.227959,24.559181
5.0437999,2994.7129,5.04,1,3.0731389e-06,1.3413845e-06,6.1462779e-05,5.0300002,1.227959,24.559181
5.0439997,2994.7129,5.04,1,3.3623378e-06,1.5103956e-06,6.7246758e-05,5.0300002,1.227959,24.559181
5.0441999,2994.7129,5.04,1,3.6579227e-06,1.6860777e-06,7.3158451e-05,5.0300002,1.227959,24.559181
5.0443997,2994.7129,5.04,1,3.9572683e-06,1.8661382e-06,7.9145371e-05,5.0300002,1.227959,24.559181
5.0446,2994.7129,5.04,1,4.2613342e-06,2.0514144e-06,8.5226682e-05,5.0300002,1.227959,24.559181
5.0447998,2994.7129,5.04,1,4.5692245e-06,2.2411248e-06,9.1384485e-05,5.0300002,1.227959,24.559181
5.0449996,2994.7129,5.04,1,4.8788174e-06,2.4324761e-06,9.7576347e-05,5.0300002,1.227959,24.559181
5.0450449,2994.7129,5.04,1,4.948713e-06,2.4754481e-06,9.8974255e-05,5.0300002,1.227959,24.559181
5.0450449,2994.7129,5.04,0,4.948713e-06,2.4754481e-06,9.8974255e-05,5.0300002,1.227959,24.559181
5.0451999,2994.7129,5.04,0,0.0012077272,3.7390347,0.024154546,5.0300002,1.227959,24.559181
5.0453997,2994.7129,5.04,0,0.0027562729,8.5348511,0.055125456,5.0300002,1.227959,24.559181
5.0455999,2994.7129,5.04,0,0.004292577,13.255171,0.085851535,5.0300002,1.227959,24.559181
5.0457997,2994.7129,5.04,0,0.0058105751,17.863707,0.1162115,5.0300002,1.227959,24.559181
5.046,2994.7129,5.04,0,0.0073042763,22.325947,0.14608553,5.0300002,1.227959,24.559181
5.0461998,2994.7129,5.04,0,0.0087677855,26.609682,0.17535572,5.0300002,1.227959,24.559181
5.0464001,2994.7129,5.04,0,0.010195326,30.685518,0.20390654,5.0300002,1.227959,24.559181
5.0465999,2994.7129,5.04,0,0.011581264,34.527336,0.23162529,5.0300002,1.227959,24.559181
5.0467997,2994.7129,5.04,0,0.012920129,38.11272,0.25840259,5.0300002,1.227959,24.559181
5.0469999,2994.7129,5.04,0,0.014206637,41.423286,0.28413275,5.0300002,1.227959,24.559181
5.0471997,2994.7129,5.04,0,0.01543571,44.445,0.30871418,5.0300002,1.227959,24.559181
5.0474,2994.7129,5.04,0,0.016602498,47.168362,0.33204994,5.0300002,1.227959,24.559181
5.0475998,2994.7129,5.04,0,0.017702393,49.588596,0.35404786,5.0300002,1.227959,24.559181
5.0478001,2994.7129,5.04,0,0.018731058,51.7057,0.37462115,5.0300002,1.227959,24.559181
5.0479999,2994.7129,5.04,0,0.019684428,53.524448,0.39368859,5.0300002,1.227959,24.559181
5.0482001,2994.7129,5.04,0,0.020558747,55.054329,0.41117492,5.0300002,1.227959,24.559181
5.0483999,2994.7129,5.04,0,0.021350557,56.30938,0.42701116,5.0300002,1.227959,24.559181
5.0485997,2994.7129,5.04,0,0.022056738,57.30798,0.44113475,5.0300002,1.227959,24.559181
5.0488,2994.7129,5.04,0,0.022674501,58.072544,0.45349002,5.0300002,1.227959,24.559181
5.0489998,2994.7129,5.04,0,0.023201408,58.629185,0.46402815,5.0300002,1.227959,24.559181
5.0492001,2994.7129,5.04,0,0.023635378,59.00729,0.47270754,5.0300002,1.227959,24.559181
5.0493999,2994.7129,5.04,0,0.0239747,59.239071,0.47949398,5.0300002,1.227959,24.559181
5.0496001,2994.7129,5.04,0,0.024218032,59.359035,0.48436067,5.0300002,1.227959,24.559181
5.0497999,2994.7129,5.04,0,0.024364419,59.403465,0.48728836,5.0300002,1.227959,24.559181
5.0500002,2994.7129,5.04,0,0.024413278,59.409832,0.48826554,5.0300002,1.227959,24.559181
