"Time","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re","imc.airGap.V_mrr.re","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imc.airGap.V_msr.im","loadInertia.w","imc.airGap.V_mrr.im","loadInertiaQS.w","imc.airGap.V_msr.re","loadInertiaQS.phi","imc.stator.port_p.V_m.im","loadInertia.phi","imc.stator.port_p.V_m.re","imc.rotorCage.electroMagneticConverter.singlePhaseElectroMagneticConverter[2].Phi.im","imcQS.rotorCage.port_p.reference.gamma","imc.stator.electroMagneticConverter.singlePhaseElectroMagneticConverter[1].Phi.re"
0.52348727,0.43169883,10.233251,0.39668494,60.208313,151.72134,-55.640507,153.12675,34.093262,81.38913,-62.550606,82.159874,29.577244,0.025252104,1.6801031,0.20056571
0.52358729,0.43165579,10.317396,0.40276289,60.578468,151.70671,-55.974728,153.11734,34.001705,81.404449,-61.751869,82.175049,31.820961,0.025485903,1.6808946,0.18798557
0.5236873,0.43161237,10.401869,0.40844214,60.948292,151.69214,-56.308483,153.10796,33.909775,81.419762,-60.874062,82.190224,34.042847,0.025721101,1.6816882,0.17522162
0.52378732,0.43156862,10.486674,0.41371712,61.317768,151.67766,-56.641762,153.09862,33.817463,81.435074,-59.917782,82.205391,36.24015,0.025957698,1.6824836,0.16228649
0.52388734,0.43152452,10.571817,0.41858268,61.686882,151.66325,-56.974556,153.08931,33.724762,81.450386,-58.883724,82.220566,38.41013,0.026195692,1.6832808,0.14919299
0.52398735,0.43148002,10.657303,0.4230341,62.055626,151.64894,-57.30685,153.08005,33.631672,81.465698,-57.772678,82.235733,40.55006,0.026435081,1.68408,0.13595405
0.52408737,0.4314352,10.743136,0.42706704,62.423988,151.63469,-57.638638,153.07083,33.538181,81.48101,-56.585529,82.2509,42.657257,0.026675861,1.684881,0.12258278
0.52418739,0.43138999,10.829323,0.43067753,62.79195,151.62053,-57.969902,153.06166,33.44429,81.496315,-55.323254,82.26606,44.729042,0.026918029,1.6856837,0.10909239
0.5242874,0.43134445,10.915867,0.43386215,63.159512,151.60645,-58.300636,153.05252,33.349991,81.511627,-53.986927,82.281227,46.762779,0.027161587,1.6864884,0.095496237
0.52438742,0.43129852,11.002774,0.43661776,63.526653,151.59244,-58.630829,153.04341,33.25528,81.526932,-52.577705,82.296387,48.755859,0.027406523,1.6872948,0.081807747
0.52448744,0.43125224,11.090049,0.43894172,63.893364,151.57851,-58.960464,153.03435,33.160149,81.542236,-51.096851,82.311546,50.705711,0.027652843,1.6881032,0.068040453
0.52458745,0.4312056,11.177697,0.44083178,64.259636,151.56465,-59.289539,153.02533,33.064594,81.557541,-49.5457,82.326706,52.609806,0.027900541,1.6889132,0.054207962
0.52468747,0.4311586,11.265723,0.44228619,64.62545,151.55087,-59.618038,153.01634,32.968613,81.572845,-47.925686,82.341866,54.465649,0.028149614,1.6897252,0.040323939
0.52478749,0.43111122,11.354133,0.4433035,64.990807,151.53719,-59.945953,153.0074,32.872196,81.58815,-46.238327,82.357025,56.270798,0.028400069,1.6905389,0.026402103
0.5248875,0.43106347,11.44293,0.44388282,65.355682,151.52356,-60.273273,152.9985,32.775333,81.603455,-44.485233,82.372177,58.022858,0.028651895,1.6913543,0.012456203
0.52498752,0.43101534,11.532121,0.44402364,65.720085,151.51003,-60.599987,152.98964,32.678032,81.618759,-42.668087,82.387337,59.719486,0.028905097,1.6921716,-0.0014999891
0.52508754,0.43096682,11.62171,0.44372582,66.083984,151.49655,-60.92609,152.9808,32.580276,81.634056,-40.788666,82.402489,61.358391,0.029159667,1.6929905,-0.015452686
0.52518755,0.43091795,11.7117,0.44298983,66.447388,151.48317,-61.251568,152.97202,32.482063,81.649361,-38.848824,82.417641,62.93734,0.0294156,1.6938114,-0.029388109
0.52528757,0.43086872,11.802098,0.44181636,66.81028,151.46986,-61.57642,152.96327,32.383396,81.664658,-36.850487,82.432793,64.454163,0.029672895,1.694634,-0.0432925
0.52538759,0.43081909,11.892908,0.44020671,67.172646,151.45663,-61.900631,152.95454,32.28426,81.679955,-34.79567,82.447937,65.906746,0.029931543,1.6954582,-0.057152133
0.5254876,0.43076909,11.984133,0.43816251,67.534492,151.44348,-62.224197,152.94588,32.184658,81.695251,-32.686451,82.463089,67.293053,0.030191543,1.6962842,-0.070953324
0.52558762,0.43071872,12.075779,0.43568578,67.89579,151.4304,-62.547104,152.93724,32.084579,81.710548,-30.52499,82.478233,68.611099,0.03045289,1.697112,-0.08468245
0.52568763,0.43066797,12.167851,0.43277913,68.256538,151.4174,-62.869347,152.92863,31.984018,81.725845,-28.313511,82.493378,69.858986,0.030715592,1.6979414,-0.098325983
0.52578765,0.43061683,12.260355,0.42944539,68.61673,151.40448,-63.190914,152.92007,31.882973,81.741142,-26.054304,82.508522,71.034874,0.030979641,1.6987727,-0.11187045
0.52588767,0.4305653,12.353295,0.42568797,68.976357,151.39163,-63.511795,152.91154,31.781433,81.756439,-23.749731,82.523659,72.137009,0.031245051,1.6996056,-0.12530251
0.52598768,0.43051335,12.446675,0.42151061,69.335403,151.37886,-63.831989,152.90305,31.679398,81.771729,-21.402214,82.538803,73.163704,0.03151181,1.7004402,-0.13860889
0.5260877,0.43046102,12.540498,0.41691747,69.693878,151.36617,-64.151489,152.89459,31.576862,81.787018,-19.01424,82.55394,74.11338,0.0317799,1.7012764,-0.15177648
0.52618772,0.43040827,12.634766,0.41191325,70.051758,151.35355,-64.470284,152.88617,31.473825,81.802315,-16.588352,82.569084,74.984512,0.032049321,1.7021145,-0.16479228
0.52628773,0.43035513,12.729487,0.40650284,70.409035,151.341,-64.788368,152.87779,31.370277,81.817604,-14.127144,82.584221,75.775658,0.032320075,1.7029542,-0.17764348
0.52638775,0.43030161,12.824664,0.40069169,70.765717,151.32854,-65.105743,152.86945,31.266216,81.832893,-11.633265,82.599358,76.485489,0.032592162,1.7037954,-0.19031739
0.52648777,0.43024766,12.9203,0.39448559,71.121788,151.31615,-65.422394,152.86113,31.161638,81.848183,-9.1094122,82.614487,77.11274,0.032865573,1.7046385,-0.20280154
0.52658778,0.43019331,13.016401,0.38789076,71.477242,151.30383,-65.738312,152.85286,31.056538,81.863472,-6.5583324,82.629623,77.65625,0.033140313,1.7054832,-0.21508363
0.5266878,0.43013859,13.112969,0.3809137,71.832077,151.2916,-66.053497,152.84462,30.950912,81.878761,-3.9828131,82.644753,78.114937,0.033416372,1.7063295,-0.22715154
0.52678782,0.43008342,13.210008,0.37356138,72.186272,151.27943,-66.367943,152.83643,30.844757,81.894043,-1.3856829,82.659889,78.487816,0.033693753,1.7071774,-0.23899341
0.52688783,0.43002787,13.307521,0.36584115,72.539841,151.26733,-66.681648,152.82825,30.73807,81.909332,1.2301917,82.675018,78.774002,0.033972453,1.708027,-0.25059754
0.52698785,0.4299719,13.405512,0.35776064,72.892761,151.25533,-66.994598,152.82011,30.630844,81.924614,3.8619108,82.690147,78.97271,0.034252465,1.7088783,-0.26195255
0.52708787,0.42991555,13.503983,0.34932792,73.245033,151.24338,-67.306786,152.81201,30.523081,81.939903,6.5065432,82.705276,79.083237,0.034533788,1.7097311,-0.27304724
0.52718788,0.42985874,13.602937,0.34055132,73.596657,151.23152,-67.61821,152.80396,30.414772,81.955185,9.1611309,82.720398,79.104996,0.034816418,1.7105856,-0.28387067
0.5272879,0.42980152,13.702377,0.33143958,73.947617,151.21973,-67.928871,152.79593,30.30592,81.970467,11.82269,82.735527,79.037476,0.035100352,1.7114416,-0.29441223
0.52738792,0.42974392,13.802307,0.32200176,74.297913,151.20801,-68.238762,152.78793,30.196514,81.985748,14.488217,82.750648,78.880295,0.035385579,1.7122993,-0.30466151
0.52748793,0.42968586,13.90273,0.31224719,74.64753,151.19637,-68.547867,152.77997,30.086557,82.00103,17.154694,82.76577,78.633148,0.03567211,1.7131586,-0.31460845
0.52758795,0.42962742,14.003647,0.3021856,74.996483,151.1848,-68.856194,152.77205,29.976046,82.016312,19.81908,82.780891,78.295845,0.035959929,1.7140195,-0.32424328
0.52768797,0.42956853,14.105062,0.2918269,75.344749,151.17329,-69.163734,152.76414,29.864973,82.031586,22.478334,82.796013,77.868301,0.036249038,1.714882,-0.3335565
0.52778798,0.42950922,14.206977,0.28118142,75.692329,151.16187,-69.470482,152.75629,29.75334,82.046867,25.129402,82.811134,77.350517,0.036539435,1.715746,-0.34253895
0.527888,0.42944947,14.309395,0.27025968,76.039215,151.15053,-69.776436,152.74846,29.641142,82.062141,27.769228,82.826248,76.742615,0.036831118,1.7166116,-0.35118186
0.52798802,0.4293893,14.412316,0.25907251,76.385406,151.13925,-70.081589,152.74068,29.528378,82.077423,30.394753,82.84137,76.044823,0.037124082,1.7174788,-0.35947672
0.52808803,0.42932871,14.515744,0.24763101,76.730896,151.12804,-70.385933,152.73291,29.415045,82.092697,33.002922,82.856483,75.257446,0.037418325,1.7183474,-0.36741534
0.52818805,0.42926767,14.61968,0.23594651,77.075684,151.11691,-70.689476,152.72519,29.301142,82.107971,35.590691,82.871597,74.38092,0.037713841,1.7192177,-0.37498999
0.52828807,0.42920619,14.724127,0.22403055,77.419762,151.10585,-70.992195,152.7175,29.186665,82.123245,38.155022,82.886711,73.415771,0.038010623,1.7200896,-0.38219318
0.52838808,0.42914429,14.829084,0.21189497,77.76313,151.09486,-71.294106,152.70984,29.071613,82.138519,40.69289,82.901825,72.362633,0.038308673,1.7209629,-0.38901791
0.5284881,0.42908195,14.934555,0.19955176,78.105774,151.08395,-71.5952,152.70221,28.955984,82.153793,43.201298,82.916939,71.222252,0.038607985,1.7218378,-0.39545745
0.52858812,0.42901915,15.040541,0.18701316,78.447701,151.07312,-71.89547,152.69461,28.839777,82.169067,45.67725,82.932045,69.995445,0.038908556,1.7227141,-0.4015055
0.52868813,0.42895591,15.147042,0.17429157,78.788895,151.06235,-72.194908,152.68706,28.72299,82.184341,48.117798,82.947159,68.683174,0.039210387,1.723592,-0.40715617
0.52878815,0.42889225,15.254062,0.16139956,79.129372,151.05165,-72.493523,152.67952,28.605621,82.199608,50.519997,82.962265,67.286469,0.039513469,1.7244714,-0.41240388
0.52888817,0.42882812,15.361598,0.14834991,79.469109,151.04102,-72.791298,152.67203,28.487671,82.214882,52.880955,82.977371,65.806465,0.039817806,1.7253524,-0.41724357
0.52898818,0.42876354,15.469654,0.13515551,79.808105,151.03047,-73.088242,152.66457,28.369137,82.230148,55.197803,82.992477,64.244415,0.040123384,1.7262348,-0.42167044
0.5290882,0.42869851,15.578229,0.12182942,80.14637,151.01999,-73.384346,152.65712,28.250017,82.245415,57.467709,83.007584,62.601646,0.040430211,1.7271187,-0.42568022
0.52918822,0.42863303,15.687325,0.10838483,80.483887,151.00957,-73.679604,152.64972,28.130312,82.260689,59.687889,83.022682,60.879604,0.04073827,1.7280041,-0.42926902
0.52928823,0.42856708,15.79694,0.094835006,80.820656,150.99922,-73.974022,152.64235,28.010021,82.275955,61.855602,83.037788,59.079811,0.041047569,1.7288909,-0.43243331
0.52938825,0.42850068,15.907076,0.081193365,81.156677,150.98895,-74.267586,152.63501,27.889145,82.291222,63.968147,83.052887,57.203903,0.041358095,1.7297792,-0.43517002
0.52948827,0.42843381,16.017733,0.067473389,81.491943,150.97876,-74.560303,152.6277,27.767681,82.306488,66.022888,83.067993,55.253586,0.041669849,1.730669,-0.43747655
0.52958828,0.42836648,16.128912,0.053688642,81.826454,150.96863,-74.852173,152.62042,27.64563,82.321747,68.017235,83.083092,53.230679,0.04198283,1.7315603,-0.43935066
0.5296883,0.42829871,16.24061,0.039852738,82.16021,150.95857,-75.143181,152.61319,27.522991,82.337013,69.948654,83.09819,51.137077,0.042297024,1.7324531,-0.44079053
0.52978832,0.42823046,16.352831,0.025979348,82.493195,150.94858,-75.433334,152.60597,27.399765,82.35228,71.814674,83.113289,48.974766,0.042612445,1.7333472,-0.44179484
0.52988833,0.42816174,16.465574,0.01208218,82.825424,150.93866,-75.722626,152.59879,27.275949,82.367538,73.612885,83.128387,46.745815,0.042929076,1.7342428,-0.44236267
0.52998835,0.42809257,16.578838,-0.0018250432,83.156883,150.9288,-76.011055,152.59163,27.151546,82.382805,75.340958,83.143478,44.452381,0.043246925,1.7351398,-0.44249344
0.53008837,0.42802292,16.692621,-0.015728585,83.487572,150.91902,-76.298615,152.5845,27.026558,82.398064,76.996605,83.158577,42.096699,0.043565985,1.7360383,-0.44218713
0.53018838,0.42795277,16.806925,-0.029614715,83.817482,150.90932,-76.585312,152.57741,26.90098,82.413322,78.577637,83.173668,39.681084,0.043886252,1.7369382,-0.4414441
0.5302884,0.42788216,16.921745,-0.043469716,84.146614,150.89967,-76.871132,152.57034,26.774818,82.428581,80.081917,83.188759,37.207932,0.044207722,1.7378395,-0.44026512
0.53038841,0.42781106,17.037081,-0.057279907,84.474968,150.89009,-77.156075,152.56331,26.648071,82.44384,81.507408,83.203857,34.679707,0.044530384,1.7387422,-0.43865141
0.53048843,0.42773944,17.152929,-0.071031645,84.802536,150.8806,-77.440147,152.5563,26.520742,82.459099,82.852142,83.218948,32.098946,0.044854231,1.7396463,-0.43660462
0.53058845,0.42766735,17.269293,-0.084711358,85.129326,150.87115,-77.723343,152.54933,26.39283,82.474358,84.114235,83.234039,29.468258,0.045179255,1.7405518,-0.43412682
0.53068846,0.42759472,17.386168,-0.098305546,85.455322,150.86179,-78.005661,152.54239,26.264336,82.489616,85.291885,83.249123,26.790314,0.045505464,1.7414588,-0.43122053
0.53078848,0.42752165,17.503557,-0.11180079,85.780533,150.85249,-78.287102,152.53548,26.135258,82.504875,86.383385,83.264214,24.067852,0.045832843,1.742367,-0.42788866
0.5308885,0.42744803,17.621456,-0.12518379,86.10495,150.84326,-78.567657,152.52859,26.0056,82.520126,87.387115,83.279297,21.303667,0.046161398,1.7432767,-0.42413458
0.53098851,0.42737395,17.739866,-0.13844134,86.428581,150.83409,-78.847336,152.52174,25.875364,82.535385,88.301537,83.294388,18.500616,0.046491131,1.7441877,-0.41996208
0.53108853,0.42729938,17.858784,-0.15156035,86.751419,150.825,-79.126129,152.51491,25.744549,82.550636,89.125214,83.309471,15.66161,0.046822034,1.7451001,-0.41537526
0.53118855,0.42722431,17.978207,-0.16452791,87.073456,150.81596,-79.404037,152.50812,25.613161,82.565895,89.856812,83.324554,12.789608,0.04715411,1.746014,-0.41037878
0.53128856,0.42714873,18.098135,-0.17733121,87.394699,150.80701,-79.681061,152.50134,25.481201,82.581146,90.495079,83.339638,9.8876219,0.047487348,1.746929,-0.40497759
0.53138858,0.42707264,18.218561,-0.18995763,87.715141,150.79811,-79.957191,152.4946,25.348669,82.596397,91.038879,83.354721,6.9587073,0.047821745,1.7478455,-0.39917707
0.5314886,0.42699608,18.339487,-0.20239472,88.034775,150.78929,-80.232422,152.48788,25.21557,82.611649,91.487152,83.369804,4.0059609,0.048157293,1.7487634,-0.39298299
0.53158861,0.42691898,18.460909,-0.21463022,88.353607,150.78052,-80.506767,152.4812,25.081905,82.6269,91.838966,83.384888,1.0325189,0.048493996,1.7496825,-0.38640156
0.53168863,0.42684138,18.582823,-0.22665207,88.671631,150.77184,-80.78022,152.47455,24.947676,82.642151,92.093475,83.399963,-1.9584481,0.048831843,1.7506031,-0.37943932
0.53178865,0.42676324,18.705227,-0.23844841,88.988838,150.7632,-81.052765,152.46793,24.812887,82.657402,92.249954,83.415047,-4.9637375,0.049170833,1.7515249,-0.37210315
0.53188866,0.42668462,18.828119,-0.25000766,89.305237,150.75464,-81.324417,152.46132,24.67754,82.672653,92.30777,83.430122,-7.9801178,0.049510967,1.7524481,-0.36440039
0.53198868,0.42660546,18.951498,-0.26131839,89.620827,150.74614,-81.595169,152.45474,24.541636,82.687897,92.266403,83.445198,-11.004334,0.04985223,1.7533726,-0.35633868
0.5320887,0.4265258,19.075359,-0.27236947,89.935593,150.73772,-81.865021,152.4482,24.405178,82.703148,92.125435,83.460281,-14.033109,0.050194632,1.7542983,-0.34792602
0.53218871,0.42644563,19.199699,-0.28315005,90.249542,150.72935,-82.133965,152.44168,24.268171,82.718391,91.88456,83.475357,-17.063147,0.05053816,1.7552254,-0.33917075
0.53228873,0.42636493,19.324516,-0.29364946,90.562668,150.72105,-82.402008,152.4352,24.130619,82.733643,91.543594,83.490433,-20.091141,0.050882816,1.7561538,-0.33008161
0.53238875,0.42628369,19.449804,-0.30385742,90.874977,150.71281,-82.669136,152.42874,23.992521,82.748886,91.102448,83.505501,-23.11377,0.051228594,1.7570835,-0.32066759
0.53248876,0.42620194,19.575563,-0.31376386,91.186455,150.70465,-82.935364,152.4223,23.853886,82.76413,90.561142,83.520576,-26.127708,0.051575489,1.7580144,-0.31093803
0.53258878,0.42611966,19.701788,-0.32335901,91.497101,150.69655,-83.200668,152.41589,23.714712,82.779373,89.919807,83.535652,-29.129627,0.051923499,1.7589468,-0.30090255
0.5326888,0.42603686,19.828474,-0.3326335,91.806923,150.68851,-83.465065,152.40952,23.575006,82.794617,89.178703,83.55072,-32.116199,0.052272614,1.7598803,-0.29057115
0.53278881,0.42595354,19.955618,-0.34157813,92.115906,150.68053,-83.728546,152.40315,23.434769,82.80986,88.338181,83.565788,-35.084103,0.052622844,1.7608151,-0.27995402
0.53288883,0.42586964,20.083218,-0.35018414,92.424057,150.67262,-83.991112,152.39684,23.294006,82.825104,87.398712,83.580864,-38.030018,0.052974168,1.7617512,-0.26906171
0.53298885,0.42578524,20.211269,-0.35844308,92.731369,150.66478,-84.252754,152.39053,23.152721,82.840347,86.36087,83.595932,-40.950642,0.053326596,1.7626885,-0.25790504
0.53308886,0.42570031,20.339769,-0.36634684,93.037842,150.657,-84.513474,152.38426,23.010918,82.855583,85.225357,83.611,-43.842686,0.053680114,1.7636272,-0.24649501
0.53318888,0.42561483,20.468712,-0.37388763,93.343468,150.64928,-84.773277,152.37801,22.868599,82.870827,83.992958,83.626068,-46.702888,0.054034725,1.764567,-0.23484294
0.5332889,0.42552879,20.598095,-0.38105807,93.648254,150.64162,-85.03215,152.3718,22.725769,82.88607,82.664589,83.641136,-49.527992,0.054390427,1.7655081,-0.22296038
0.53338891,0.42544225,20.727913,-0.38785109,93.952194,150.63403,-85.2901,152.3656,22.582432,82.901306,81.241272,83.656204,-52.314785,0.054747205,1.7664504,-0.21085909
0.53348893,0.42535517,20.858162,-0.39426008,94.25528,150.6265,-85.547112,152.35942,22.438593,82.916542,79.724121,83.671265,-55.060074,0.055105072,1.7673941,-0.19855104
0.53358895,0.42526752,20.988838,-0.40027872,94.55751,150.61903,-85.8032,152.35329,22.294256,82.931786,78.114388,83.686333,-57.760704,0.055464003,1.7683388,-0.18604842
0.53368896,0.4251793,21.119936,-0.4059011,94.858879,150.61163,-86.05835,152.34717,22.149424,82.947021,76.413399,83.701393,-60.413555,0.055824015,1.7692848,-0.17336358
0.53378898,0.42509055,21.251453,-0.41112176,95.159401,150.60429,-86.312561,152.34108,22.004101,82.962257,74.622597,83.716461,-63.015553,0.056185085,1.7702321,-0.16050911
0.533889,0.42500126,21.383387,-0.41593555,95.459053,150.59702,-86.565834,152.33501,21.858294,82.977493,72.74353,83.731522,-65.563667,0.056547225,1.7711806,-0.14749768
0.53398901,0.42491141,21.515728,-0.42033777,95.757843,150.5898,-86.818169,152.32896,21.712002,82.992729,70.777863,83.746582,-68.054901,0.056910418,1.7721303,-0.13434221
0.53408903,0.42482099,21.648476,-0.42432413,96.055763,150.58264,-87.069565,152.32295,21.565233,83.007965,68.727325,83.761642,-70.486343,0.057274673,1.7730812,-0.12105568
0.53418905,0.42473003,21.781628,-0.42789075,96.352821,150.57556,-87.320007,152.31697,21.417994,83.023201,66.593781,83.776703,-72.855095,0.057639983,1.7740333,-0.10765123
0.53428906,0.42463854,21.915174,-0.43103415,96.64901,150.56853,-87.569511,152.311,21.270285,83.038437,64.379173,83.791763,-75.158348,0.058006339,1.7749866,-0.094142132
0.53438908,0.42454651,22.049116,-0.43375131,96.944321,150.56155,-87.818062,152.30505,21.122112,83.053665,62.085548,83.806824,-77.393341,0.058373742,1.775941,-0.08054173
0.5344891,0.42445391,22.183445,-0.43603957,97.238754,150.55466,-88.065666,152.29915,20.973482,83.068901,59.715034,83.821884,-79.557381,0.058742184,1.7768967,-0.06686347
0.53458911,0.42436075,22.318155,-0.4378967,97.532303,150.54781,-88.312309,152.29326,20.824398,83.084129,57.269863,83.836937,-81.647835,0.059111662,1.7778536,-0.053120866
0.53468913,0.42426705,22.453243,-0.43932095,97.824966,150.54103,-88.557991,152.28738,20.674866,83.099365,54.75235,83.851997,-83.662148,0.059482161,1.7788116,-0.03932751
0.53478914,0.42417273,22.588703,-0.4403109,98.116737,150.5343,-88.802711,152.28156,20.524887,83.114594,52.164894,83.86705,-85.597832,0.059853688,1.7797707,-0.025497025
0.53488916,0.42407784,22.724531,-0.44086561,98.407608,150.52763,-89.046463,152.27573,20.374466,83.129822,49.509987,83.882111,-87.452492,0.060226228,1.7807311,-0.011643075
0.53498918,0.42398235,22.860722,-0.44098464,98.697586,150.52103,-89.289246,152.26994,20.223608,83.145058,46.790192,83.897163,-89.223793,0.060599785,1.7816926,0.0022206497
0.53508919,0.42388627,22.997276,-0.4406679,98.986664,150.5145,-89.531059,152.26418,20.072315,83.160286,44.008167,83.912216,-90.909508,0.06097436,1.7826554,0.01608046
0.53518921,0.42378962,23.134184,-0.43991575,99.274841,150.50801,-89.771904,152.25842,19.920591,83.175514,41.16663,83.927269,-92.507477,0.06134994,1.7836192,0.02992266
0.53528923,0.42369238,23.271446,-0.43872902,99.562126,150.50159,-90.01178,152.25272,19.768446,83.190742,38.268391,83.942322,-94.015633,0.061726533,1.7845842,0.043733586
0.53538924,0.42359459,23.409054,-0.4371089,99.848503,150.49522,-90.250679,152.24701,19.615881,83.205971,35.316315,83.957375,-95.431984,0.062104128,1.7855502,0.057499588
0.53548926,0.42349622,23.547005,-0.4350571,100.13397,150.48892,-90.488609,152.24135,19.462906,83.221199,32.313343,83.972427,-96.754662,0.062482726,1.7865175,0.071207084
0.53558928,0.42339727,23.685291,-0.43257564,100.41853,150.48267,-90.725555,152.2357,19.309521,83.23642,29.262484,83.98748,-97.981865,0.062862314,1.7874858,0.084842533
0.53568929,0.42329776,23.82391,-0.42966703,100.70218,150.47649,-90.961517,152.23007,19.155733,83.251648,26.1668,84.002533,-99.1119,0.06324289,1.7884554,0.098392487
0.53578931,0.42319766,23.962854,-0.4263342,100.9849,150.47035,-91.196495,152.22447,19.001547,83.266876,23.029417,84.017578,-100.14317,0.063624457,1.7894261,0.11184356
0.53588933,0.42309698,24.102121,-0.42258048,101.26671,150.46429,-91.430489,152.21889,18.846968,83.282097,19.853516,84.032631,-101.07419,0.064006999,1.7903978,0.12518246
0.53598934,0.42299572,24.241705,-0.41840962,101.54758,150.45828,-91.663483,152.21333,18.691999,83.297325,16.64233,84.047676,-101.90356,0.064390533,1.7913706,0.13839607
0.53608936,0.42289385,24.381601,-0.41382578,101.82754,150.45233,-91.895485,152.20781,18.536648,83.312546,13.399142,84.062729,-102.63,0.064775027,1.7923446,0.1514713
0.53618938,0.42279139,24.521805,-0.40883353,102.10655,150.44643,-92.126488,152.2023,18.380915,83.327766,10.12728,84.077774,-103.25233,0.065160505,1.7933197,0.1643953
0.53628939,0.42268834,24.662313,-0.40343788,102.38464,150.4406,-92.356491,152.19681,18.224808,83.342995,6.8301139,84.092819,-103.76949,0.065546937,1.7942959,0.17715529
0.53638941,0.42258471,24.803118,-0.39764422,102.66177,150.43481,-92.585495,152.19135,18.068331,83.358215,3.5110521,84.107864,-104.1805,0.065934338,1.7952732,0.18973869
0.53648943,0.42248052,24.944218,-0.39145827,102.93798,150.42909,-92.813492,152.18591,17.911489,83.373436,0.17353806,84.12291,-104.48454,0.066322699,1.7962515,0.20213309
0.53658944,0.42237571,25.085604,-0.38488621,103.21323,150.42343,-93.040474,152.1805,17.75429,83.388657,-3.1789541,84.137955,-104.68085,0.066712007,1.797231,0.21432626
0.53668946,0.42227033,25.227276,-0.37793455,103.48754,150.41782,-93.266449,152.17511,17.596735,83.403877,-6.542922,84.153,-104.76882,0.067102268,1.7982115,0.22630621
0.53678948,0.42216435,25.369225,-0.37061021,103.76089,150.41228,-93.491409,152.16974,17.438829,83.419098,-9.9148407,84.168045,-104.74794,0.067493469,1.7991931,0.23806109
0.53688949,0.42205775,25.51145,-0.36292049,104.03329,150.40678,-93.715347,152.16438,17.280579,83.434311,-13.291164,84.18309,-104.61781,0.067885622,1.8001758,0.24957933
0.53698951,0.42195058,25.653942,-0.35487297,104.30471,150.40134,-93.938255,152.15906,17.121986,83.449532,-16.668331,84.198135,-104.37817,0.0682787,1.8011595,0.26084957
0.53708953,0.42184278,25.796701,-0.34647569,104.57518,150.39595,-94.160149,152.15375,16.963057,83.464752,-20.042768,84.213173,-104.02885,0.068672717,1.8021443,0.27186072
0.53718954,0.42173442,25.939722,-0.33773696,104.84467,150.39062,-94.381004,152.14847,16.803797,83.479973,-23.410894,84.228218,-103.5698,0.069067657,1.8031303,0.28260192
0.53728956,0.42162544,26.082998,-0.32866547,105.1132,150.38536,-94.60083,152.1432,16.644209,83.495186,-26.769117,84.243256,-103.00111,0.069463529,1.8041171,0.2930626
0.53738958,0.42151585,26.226524,-0.31927016,105.38075,150.38014,-94.819626,152.13797,16.484299,83.510406,-30.113853,84.258301,-102.32297,0.069860317,1.8051051,0.30323246
0.53748959,0.4214057,26.370298,-0.30956042,105.64732,150.37498,-95.037384,152.13275,16.324072,83.52562,-33.441517,84.273338,-101.53569,0.070258021,1.8060942,0.31310147
0.53758961,0.42129493,26.514315,-0.29954585,105.9129,150.36989,-95.254097,152.12756,16.163534,83.540833,-36.748528,84.288376,-100.6397,0.070656627,1.8070842,0.32265991
0.53768963,0.42118356,26.658569,-0.28923637,106.1775,150.36484,-95.469765,152.12238,16.002686,83.556053,-40.031319,84.303421,-99.635544,0.071056142,1.8080753,0.33189836
0.53778964,0.42107159,26.803055,-0.27864215,106.44111,150.35983,-95.684387,152.11723,15.841535,83.571266,-43.286343,84.318459,-98.523888,0.071456559,1.8090674,0.3408078
0.53788966,0.420959,26.947771,-0.26777375,106.70371,150.35489,-95.897949,152.11211,15.680083,83.586479,-46.510059,84.333496,-97.305504,0.07185787,1.8100606,0.34937936
0.53798968,0.42084581,27.092712,-0.25664192,106.96532,150.35001,-96.110458,152.10699,15.518334,83.601692,-49.698963,84.348534,-95.9813,0.072260082,1.8110547,0.35760468
0.53808969,0.42073199,27.237875,-0.24525763,107.22591,150.34518,-96.321907,152.1019,15.356294,83.616905,-52.849564,84.363571,-94.552292,0.072663188,1.81205,0.36547562
0.53818971,0.42061758,27.383255,-0.23363221,107.4855,150.34039,-96.532288,152.09683,15.193964,83.632118,-55.958416,84.378609,-93.0196,0.073067181,1.8130462,0.3729845
0.53828973,0.42050254,27.528849,-0.22177713,107.74408,150.33568,-96.741608,152.0918,15.031351,83.647331,-59.022091,84.393646,-91.384468,0.07347206,1.8140434,0.38012391
0.53838974,0.42038691,27.67465,-0.20970416,108.00165,150.33101,-96.94986,152.08676,14.868461,83.662544,-62.037212,84.408676,-89.648262,0.073877811,1.8150417,0.38688684
0.53848976,0.42027068,27.820654,-0.19742526,108.25819,150.32639,-97.157043,152.08176,14.705299,83.67775,-65.000435,84.423714,-87.812454,0.074284434,1.8160409,0.39326665
0.53858978,0.42015389,27.966858,-0.18495259,108.51373,150.32182,-97.363159,152.07678,14.54187,83.692963,-67.908463,84.438751,-85.878609,0.074691907,1.8170412,0.39925709
0.53868979,0.42003649,28.113256,-0.17229848,108.76823,150.31731,-97.568192,152.07181,14.37818,83.708168,-70.758049,84.453781,-83.848419,0.075100221,1.8180424,0.4048523
